type,value,start_node,end_node
R,26,0,1
V,48,2,3
C,28,3,4
C,89,4,5
C,37,5,6
V,34,6,7
V,40,7,8
I,94,8,9
C,7,9,10
V,48,10,11
R,41,11,12
V,38,12,13
V,98,13,14
V,55,14,15
V,24,15,16
R,30,16,17
C,76,17,18
R,14,18,19
C,89,19,20
R,70,20,21
V,1,21,22
C,73,22,23
I,19,23,24
R,85,24,25
I,20,25,26
I,7,26,27
V,49,27,28
I,87,28,29
V,78,29,30
I,17,30,31
C,8,31,32
I,22,32,33
C,33,33,34
C,63,34,35
V,67,35,36
I,73,36,37
I,70,37,38
C,34,38,39
C,60,39,40
C,28,40,41
R,24,41,42
C,60,42,43
V,88,43,44
C,18,44,45
C,1,45,46
R,3,46,47
R,6,47,48
R,8,48,49
C,64,49,50
R,98,50,51
I,46,51,52
R,49,52,53
R,11,53,54
I,56,54,55
R,82,55,56
I,41,56,57
R,47,57,58
I,7,58,59
I,40,59,60
V,30,60,0
R,12,12,61
R,61,62,63
I,25,63,64
V,25,64,65
C,100,65,66
C,77,66,67
V,67,67,68
R,96,68,69
I,94,69,70
I,65,70,71
V,94,71,72
R,8,72,73
V,60,73,74
C,96,74,75
C,35,75,76
I,86,76,77
V,79,77,78
I,34,78,79
V,63,79,80
V,82,80,81
C,75,81,82
C,8,82,83
C,47,83,84
C,69,84,85
C,34,85,86
R,51,86,87
C,20,87,88
I,64,88,89
C,91,89,90
R,8,90,91
I,54,91,92
I,33,92,93
C,99,93,94
C,53,94,95
R,42,95,96
I,100,96,97
R,87,97,98
C,22,98,99
C,99,99,100
C,67,100,101
R,43,101,102
C,85,102,103
I,50,103,104
C,31,104,105
C,73,105,106
R,53,106,107
I,16,107,108
I,23,108,109
V,1,109,110
R,90,110,111
V,70,111,112
C,9,112,113
V,94,113,114
V,17,114,115
R,7,115,116
R,27,116,117
V,33,117,118
I,83,118,119
I,80,119,120
V,4,120,121
V,9,121,122
C,17,122,123
R,10,123,124
R,36,124,125
C,56,125,126
V,78,126,127
V,74,127,128
C,52,128,129
R,41,129,130
R,37,130,131
V,64,131,132
I,89,132,133
I,92,133,134
C,82,134,135
I,27,135,136
R,93,136,137
V,52,137,138
V,56,138,139
I,4,139,140
R,39,140,141
C,69,141,142
R,82,142,143
I,41,143,144
I,96,144,145
C,73,145,146
C,37,146,147
C,5,147,148
C,17,148,149
R,26,149,150
R,14,150,151
C,20,151,152
I,94,152,153
I,63,153,154
V,58,154,37
R,100,31,155
V,63,156,157
R,32,157,158
V,40,158,159
V,40,159,160
C,54,160,161
I,9,161,162
V,15,162,163
C,66,163,164
I,43,164,165
V,7,165,166
C,13,166,167
C,28,167,168
R,49,168,169
V,13,169,170
C,94,170,171
I,41,171,172
C,21,172,173
C,23,173,174
V,30,174,175
R,12,175,176
V,95,176,177
I,16,177,178
V,70,178,179
V,8,179,180
C,33,180,125
I,8,135,63
R,21,100,16
I,7,180,32
V,46,164,160
V,3,23,75
I,15,152,171
I,67,81,132
V,95,16,109
R,9,164,131
I,21,174,127
V,82,97,177
I,59,134,153
I,52,107,131
V,15,168,110
V,39,84,33
C,67,41,141
R,93,0,127
I,57,82,70
V,3,43,129
I,18,128,180
C,68,34,24
R,86,98,154
V,22,32,119
V,12,73,140
R,82,130,71
R,6,174,18
V,41,64,39
V,12,148,38
R,91,82,12
C,50,42,44
C,39,51,122
C,26,28,123
C,91,114,5
R,61,70,68
I,65,19,138
I,3,60,77
I,51,98,174
R,58,44,93
I,51,173,151
C,13,6,40
R,76,17,126
I,35,45,162
C,88,9,94
R,10,162,120
C,98,142,82
C,77,83,179
C,16,160,48
C,77,67,123
V,37,123,32
I,64,159,95
I,64,102,30
I,37,55,164
R,51,79,42
I,4,12,132
I,21,68,87
V,84,35,174
V,95,119,128
V,54,61,176
C,89,13,17
I,89,2,48
C,45,63,20
I,13,139,159
I,33,55,90
C,64,39,40
I,26,125,29
C,92,154,156
R,8,110,73
C,54,117,103
C,89,20,153
C,35,44,59
I,80,69,48
I,73,88,106
R,23,83,61
C,100,127,13
I,11,0,15
I,50,85,161
I,34,6,19
I,59,175,102
C,35,59,36
C,87,52,129
C,31,140,0
I,58,45,71
V,2,149,20
V,52,133,49
R,18,62,143
C,41,173,129
V,61,4,25
R,28,129,51
V,27,47,170
V,77,85,0
I,54,85,90
R,78,65,155
I,63,70,55
C,17,126,108
I,15,14,74
C,86,104,167
V,50,80,44
V,1,126,168
R,77,137,33
C,95,58,79
C,76,45,171
C,14,38,30
I,29,102,26
R,74,75,133
I,39,138,56
I,43,92,9
R,6,72,37
C,3,90,89
R,65,45,25
R,40,29,123
V,11,13,127
C,33,60,51
C,57,138,68
I,31,132,108
C,26,37,129
R,70,35,142
