type,value,start_node,end_node
R,38,0,1
R,41,2,3
V,71,3,4
C,26,4,5
I,6,5,6
I,68,6,7
C,57,7,8
C,33,8,9
R,5,9,10
V,7,10,11
R,23,11,12
I,78,12,13
I,62,13,14
I,5,14,15
C,60,15,16
I,73,16,17
V,36,17,18
C,84,18,19
I,60,19,20
C,58,20,21
R,36,21,22
R,37,22,23
I,54,23,24
C,89,24,25
V,92,25,26
C,16,26,27
R,40,27,28
R,68,28,29
I,27,29,30
I,63,30,31
I,22,31,32
I,37,32,33
V,95,33,34
C,77,34,35
R,30,35,36
R,42,36,37
V,37,37,38
C,36,38,39
C,30,39,40
C,25,40,41
V,56,41,42
R,56,42,43
I,75,43,44
I,18,44,45
I,87,45,46
V,85,46,47
C,91,47,48
R,22,48,49
V,51,49,50
R,63,50,51
I,66,51,52
C,92,52,53
I,15,53,54
V,20,54,55
C,75,55,56
V,4,56,57
R,79,57,58
I,19,58,59
I,57,59,60
V,43,60,61
C,10,61,62
R,58,62,63
R,28,63,64
C,90,64,65
C,48,65,66
I,22,66,67
R,46,67,68
V,99,68,69
V,37,69,70
R,88,70,71
I,5,71,72
I,16,72,73
R,30,73,74
I,12,74,75
C,45,75,76
V,50,76,77
I,58,77,78
V,11,78,79
V,53,79,80
I,22,80,81
V,55,81,82
I,66,82,83
C,44,83,84
I,83,84,85
V,45,85,86
C,35,86,87
V,95,87,88
I,4,88,89
R,17,89,90
R,91,90,91
C,38,91,92
V,91,92,93
R,68,93,94
V,95,94,95
C,5,95,96
C,81,96,97
I,98,97,98
I,66,98,99
V,56,99,100
V,35,100,101
V,70,101,102
C,17,102,103
C,63,103,104
R,48,104,105
R,43,105,106
V,11,106,107
C,43,107,108
I,50,108,109
C,97,109,110
R,40,110,111
R,23,111,112
R,61,112,113
V,52,113,114
I,39,114,115
C,65,115,116
V,18,116,117
R,41,117,118
R,37,118,119
R,57,119,120
V,25,120,121
R,1,121,122
V,26,122,123
V,11,123,124
R,23,124,125
I,10,125,126
R,49,126,127
I,11,127,128
R,97,128,129
R,50,129,130
V,43,130,131
R,26,131,132
R,89,132,133
R,99,133,134
C,43,134,135
V,9,135,136
I,87,136,137
V,38,137,138
R,79,138,139
V,45,139,140
C,87,140,141
I,78,141,142
I,77,142,143
V,24,143,144
I,74,144,145
V,96,145,146
V,7,146,147
R,32,147,0
I,77,66,148
C,75,149,150
I,66,150,151
I,80,151,152
V,17,152,153
R,97,153,154
R,45,154,155
R,45,155,156
C,55,156,157
C,12,157,158
I,32,158,159
R,7,159,160
C,49,160,161
C,48,161,162
V,38,162,163
C,17,163,164
R,57,164,165
R,93,165,166
I,68,166,167
V,41,167,168
V,16,168,169
R,13,169,170
R,40,170,171
V,86,171,172
I,76,172,173
C,3,173,174
V,45,174,175
R,80,175,176
I,86,176,177
V,37,177,178
R,19,178,179
V,18,179,180
