type,value,start_node,end_node
V,86,0,1
R,40,2,3
V,70,3,4
R,49,4,5
C,30,5,6
C,46,6,7
R,33,7,8
R,83,8,9
R,58,9,10
V,92,10,11
V,50,11,12
V,8,12,13
C,14,13,14
R,51,14,15
I,53,15,16
C,76,16,17
I,47,17,18
V,76,18,19
I,53,19,20
C,9,20,21
V,78,21,22
R,33,22,23
R,30,23,24
R,88,24,25
C,79,25,26
R,11,26,27
I,35,27,28
C,57,28,29
I,29,29,30
V,79,30,31
I,51,31,32
V,45,32,33
I,29,33,34
I,20,34,35
R,41,35,36
V,23,36,37
C,43,37,38
C,36,38,39
R,31,39,40
C,42,40,41
C,89,41,42
I,33,42,43
I,21,43,44
V,36,44,45
R,73,45,46
I,10,46,47
I,32,47,48
V,2,48,49
I,24,49,50
I,77,50,51
C,82,51,52
C,51,52,53
C,16,53,54
I,34,54,55
I,20,55,56
I,63,56,57
I,70,57,58
I,20,58,59
R,68,59,60
R,17,60,61
C,32,61,62
R,42,62,63
R,83,63,64
V,51,64,65
C,94,65,66
R,27,66,67
I,94,67,68
V,74,68,69
V,84,69,70
V,53,70,71
R,57,71,72
C,50,72,73
V,1,73,74
R,81,74,75
I,82,75,76
I,77,76,77
V,55,77,78
I,51,78,79
R,13,79,80
I,78,80,81
V,80,81,82
V,65,82,83
R,55,83,0
V,38,27,84
I,46,85,86
C,16,86,87
V,27,87,88
R,68,88,89
V,7,89,90
I,76,90,91
V,54,91,92
C,94,92,93
V,35,93,94
V,13,94,95
I,11,95,96
C,34,96,97
V,76,97,98
R,12,98,99
R,51,99,100
R,3,100,101
V,27,101,102
V,19,102,103
R,31,103,104
V,39,104,105
C,8,105,106
C,93,106,107
R,14,107,108
C,25,108,109
R,76,109,110
R,8,110,111
R,28,111,112
V,85,112,113
I,99,113,114
V,45,114,115
C,7,115,116
R,78,116,117
C,6,117,118
I,88,118,119
R,47,119,120
I,63,120,121
R,20,121,122
C,15,122,123
I,31,123,124
I,16,124,125
R,70,125,126
V,54,126,127
C,32,127,128
C,88,128,129
I,20,129,130
I,22,130,131
V,14,131,132
R,52,132,133
