type,value,start_node,end_node
V,87,0,1
I,74,2,3
V,13,3,4
R,66,4,5
R,100,5,6
C,9,6,7
V,89,7,8
R,95,8,9
R,11,9,10
I,70,10,11
C,7,11,12
V,40,12,13
I,34,13,14
R,58,14,15
I,56,15,16
R,81,16,17
C,21,17,18
C,67,18,19
I,21,19,20
R,68,20,21
I,98,21,22
R,61,22,23
I,4,23,24
R,20,24,25
I,22,25,26
V,30,26,27
C,23,27,28
V,99,28,29
R,91,29,30
I,6,30,31
I,37,31,32
V,22,32,33
C,35,33,34
V,93,34,35
R,14,35,36
R,17,36,37
R,25,37,38
R,48,38,39
I,26,39,40
V,35,40,41
V,64,41,42
I,50,42,43
V,83,43,44
V,87,44,0
V,54,6,45
R,68,46,47
R,4,47,48
I,49,48,49
R,32,49,50
R,44,50,51
V,96,51,52
V,8,52,53
V,21,53,54
R,67,54,55
I,55,55,56
I,51,56,57
V,82,57,58
R,58,58,59
R,47,59,60
V,68,60,61
V,19,61,62
V,79,62,63
I,43,63,64
I,7,64,65
I,60,65,66
V,87,66,67
C,89,67,68
I,66,68,69
V,7,69,70
R,58,70,71
I,16,71,72
R,54,72,73
V,1,73,74
V,38,74,75
V,11,75,76
C,39,76,77
V,50,77,78
I,49,78,79
V,45,79,80
C,19,80,81
I,57,81,82
C,61,82,83
R,71,83,84
I,52,84,85
I,47,85,86
C,8,86,87
C,83,87,88
V,25,88,89
R,32,89,90
C,5,90,91
I,60,91,92
V,48,92,93
I,1,93,94
R,13,94,95
C,98,95,96
C,35,96,97
V,9,97,98
I,33,98,99
I,88,99,100
R,48,100,101
R,34,101,102
I,3,102,103
C,35,103,104
V,10,104,105
C,90,105,106
V,77,106,107
V,94,107,108
V,76,108,109
R,84,109,110
R,50,110,111
C,40,111,112
C,10,112,113
C,5,113,114
R,34,114,115
R,26,115,116
I,21,116,117
I,85,117,118
R,46,118,119
V,29,119,120
I,83,120,121
R,67,121,122
V,93,122,123
I,8,123,124
C,23,124,125
C,88,125,126
C,2,126,127
C,32,127,128
R,70,128,129
V,37,129,130
V,81,130,131
C,16,131,132
R,91,132,133
C,12,133,134
R,52,134,135
I,21,135,136
R,94,136,137
R,19,137,138
I,91,138,7
V,42,103,139
C,31,140,141
I,26,141,142
V,36,142,143
C,49,143,144
I,6,144,145
I,82,145,146
R,57,146,147
V,12,147,148
R,3,148,149
I,49,149,150
V,90,150,151
C,62,151,152
R,42,152,153
R,75,153,154
V,72,154,155
I,45,155,156
C,38,156,157
C,26,157,158
C,79,158,159
R,57,159,160
C,65,160,161
R,23,161,162
V,44,162,163
C,47,163,164
I,67,164,165
R,58,165,166
V,52,166,167
V,77,167,168
I,68,168,169
R,22,169,170
R,84,170,171
C,79,171,172
V,27,172,173
R,85,173,174
C,13,174,175
I,72,175,176
R,8,176,177
R,71,177,178
R,95,178,179
V,53,179,180
C,27,180,67
R,89,51,165
V,23,7,94
I,8,99,11
R,53,38,99
C,29,97,121
V,70,150,102
I,65,88,70
R,77,23,47
R,5,149,73
R,99,75,82
I,84,94,117
C,22,148,150
C,58,154,70
V,97,110,60
R,32,52,150
V,8,164,177
C,23,3,47
C,74,21,123
C,64,175,42
R,10,17,66
I,62,62,125
V,18,66,43
I,80,170,76
V,16,133,84
R,43,134,128
C,84,105,122
I,5,177,155
I,90,173,43
C,45,65,68
V,4,88,64
C,79,143,61
C,82,113,21
C,90,149,178
I,95,88,122
V,43,171,4
V,74,133,95
R,6,10,48
C,90,113,46
V,66,15,145
I,54,5,20
I,60,86,119
V,9,155,32
R,57,124,22
I,15,144,103
C,91,118,95
R,34,125,41
I,83,47,80
C,64,47,50
V,26,70,135
C,37,150,133
R,96,138,160
R,96,176,168
C,47,168,96
R,12,64,7
V,87,162,83
C,83,119,59
C,36,129,150
C,17,12,48
R,7,173,62
V,70,12,141
V,70,115,169
I,9,90,169
R,5,7,135
C,83,77,20
R,26,85,81
V,42,117,18
V,57,141,36
C,39,142,104
C,58,160,0
V,43,87,41
R,42,103,71
R,17,117,9
C,84,150,96
C,28,170,32
R,27,134,84
C,39,178,155
I,55,165,125
V,3,14,116
I,15,97,28
C,15,107,16
R,18,102,53
R,95,23,71
V,29,159,97
I,3,126,128
V,43,132,179
V,75,41,121
R,1,139,53
I,65,66,8
I,97,19,124
V,46,116,27
C,25,53,58
R,81,12,148
I,98,64,171
V,6,11,2
R,23,141,61
R,97,130,100
C,100,14,12
C,85,106,66
I,42,88,107
C,26,122,109
R,28,128,89
R,24,25,124
I,15,138,57
C,38,179,114
I,25,171,155
I,47,27,122
R,51,53,125
V,54,48,44
R,79,63,176
V,76,178,86
C,71,22,86
V,38,41,60
C,29,113,33
C,74,86,35
I,74,26,165
I,96,155,108
C,39,147,142
V,18,68,60
R,29,35,86
R,49,157,123
V,87,161,1
I,32,32,140
I,26,132,74
V,9,85,46
R,92,58,128
I,20,178,136
C,33,2,98
V,57,167,115
V,80,150,84
C,11,27,54
I,90,38,81
V,4,26,79
V,10,106,69
R,71,35,2
C,96,180,23
C,45,104,141
V,66,168,0
C,68,13,34
V,28,164,51
C,8,67,143
R,24,55,4
C,65,34,72
R,72,150,31
R,36,108,61
I,92,81,19
R,28,83,71
V,68,36,72
R,8,56,114
R,85,145,24
C,21,170,120
R,38,66,105
R,55,94,61
I,63,152,31
I,3,10,2
C,46,0,169
C,8,8,100
I,16,43,165
R,80,93,167
V,89,15,146
V,5,81,127
V,13,139,32
V,70,177,151
R,24,22,58
C,78,47,175
I,2,31,46
R,62,95,1
C,41,73,79
C,89,145,70
I,22,49,85
I,95,166,84
V,1,68,114
C,28,88,114
V,99,88,17
V,10,31,9
I,34,146,51
V,23,171,157
I,72,141,47
V,3,105,109
C,46,11,50
V,18,137,50
R,43,30,40
V,43,163,123
I,96,93,61
R,91,126,168
I,3,73,126
C,57,3,41
C,44,124,173
R,25,96,59
V,31,92,27
C,29,24,163
C,6,84,161
R,39,30,166
I,4,127,168
R,33,35,29
V,78,2,26
I,40,117,141
R,28,128,173
C,74,62,17
I,27,71,0
V,95,34,86
R,80,78,60
C,62,169,153
C,71,0,114
I,10,133,26
C,68,77,148
C,39,163,136
I,65,137,133
I,46,21,61
I,16,38,148
R,51,165,178
C,31,115,51
R,71,129,124
C,76,144,64
V,65,162,105
R,1,152,0
R,16,173,30
R,46,1,42
V,57,124,158
I,81,115,166
I,18,27,136
I,53,15,135
I,99,84,4
C,32,6,65
V,85,130,78
R,53,125,115
I,81,26,28
V,79,96,110
R,57,176,148
V,96,114,31
I,42,131,136
R,72,7,105
V,32,63,149
I,61,94,9
R,90,115,139
I,99,44,113
V,31,123,130
R,23,152,84
V,61,116,167
V,1,1,139
R,6,60,179
V,83,28,133
I,85,153,139
C,32,175,18
R,5,78,47
I,22,173,92
V,41,136,117
I,12,180,119
C,16,2,102
R,94,174,57
I,91,32,79
C,56,55,20
R,6,131,50
R,67,91,124
C,14,28,72
R,7,173,37
I,29,176,15
V,46,131,98
C,17,98,95
V,92,64,113
C,93,67,167
R,21,154,11
V,78,27,169
R,38,106,128
V,33,55,128
C,80,15,67
I,63,108,154
V,77,30,63
R,74,22,86
V,80,84,90
C,30,46,81
R,14,96,123
V,26,1,115
C,50,157,118
R,16,32,14
R,83,103,150
V,47,122,95
V,35,154,100
C,93,132,73
I,100,62,53
C,22,74,139
R,11,59,68
R,80,31,44
R,48,25,43
R,42,38,169
V,16,27,173
R,23,0,13
C,31,104,50
I,73,128,134
I,53,147,156
I,83,144,82
I,93,24,46
C,78,51,40
V,97,7,27
V,59,177,2
R,21,161,10
V,39,54,3
I,18,102,54
C,72,3,179
I,1,58,162
V,28,27,2
I,50,165,71
V,53,24,53
I,89,40,106
V,96,174,27
R,41,88,96
V,96,99,80
C,68,170,79
C,4,62,84
I,29,173,153
C,84,38,8
V,18,90,163
V,35,78,16
V,96,180,72
I,87,170,160
V,34,177,74
V,88,127,16
R,64,66,106
I,43,142,120
I,52,118,142
C,24,128,41
I,86,85,160
R,1,6,24
V,44,71,120
I,60,21,151
R,88,8,116
R,78,136,35
I,73,102,17
R,32,55,7
C,60,76,94
I,64,62,94
R,31,161,13
R,8,111,43
R,86,160,23
C,4,118,78
I,64,136,102
I,16,64,69
C,7,101,131
V,93,41,126
I,63,112,155
C,42,149,77
V,28,41,0
C,57,20,161
V,62,106,163
V,35,158,119
C,98,155,62
C,25,33,135
I,94,138,162
I,4,64,69
V,74,106,16
I,8,103,31
C,59,88,102
C,83,132,45
I,88,159,80
I,73,116,164
R,16,105,77
V,59,135,79
C,1,29,73
R,2,30,122
R,70,91,45
V,46,71,95
C,29,104,96
V,64,64,100
I,11,168,176
V,76,43,73
I,16,12,158
R,48,134,148
R,90,172,59
R,45,115,35
I,70,110,161
I,86,54,18
C,18,95,169
V,51,147,72
V,28,102,28
C,24,59,117
R,29,130,159
R,20,128,175
R,61,22,124
C,86,68,152
I,9,142,66
V,38,35,64
C,56,31,6
V,27,87,53
I,33,174,101
R,98,171,146
V,37,171,120
I,83,20,131
I,29,33,158
V,14,89,90
V,17,86,62
R,70,3,142
R,26,149,61
C,41,31,10
I,83,13,65
V,25,172,85
V,28,139,156
R,95,141,26
I,27,35,17
I,18,59,154
I,81,155,177
C,71,6,162
I,85,89,83
V,43,85,119
R,40,2,64
R,18,152,61
V,75,136,61
R,57,104,155
I,5,159,94
V,14,90,144
V,87,89,171
C,85,29,166
I,52,13,71
V,47,134,180
R,44,17,16
V,27,62,111
V,63,30,149
V,42,109,96
I,30,29,115
V,29,37,173
V,94,18,176
I,68,0,36
I,36,9,33
I,28,180,130
R,22,147,56
R,52,18,30
V,44,15,176
V,43,19,86
R,63,173,125
V,35,162,72
R,83,53,45
R,99,39,136
C,50,140,65
R,91,38,136
I,3,139,132
V,60,60,81
C,28,178,146
V,9,24,138
I,51,77,131
R,93,177,39
C,77,136,105
R,31,109,148
R,2,158,19
R,39,138,113
I,62,71,9
C,86,74,50
C,82,72,180
C,65,172,55
R,31,160,127
I,7,32,83
C,15,179,148
V,82,88,140
R,96,28,126
I,100,82,113
C,6,173,99
C,90,76,25
V,65,110,8
C,15,170,92
R,73,86,89
C,89,26,80
I,16,158,132
I,90,169,34
I,89,82,26
R,97,116,11
R,38,30,121
C,14,151,165
V,65,35,131
R,16,16,72
C,4,3,51
V,89,39,146
R,90,31,1
I,67,168,81
R,19,140,116
I,97,120,60
I,31,67,13
C,10,158,74
I,47,89,146
R,75,18,0
R,20,122,167
V,38,145,168
R,59,6,62
C,83,162,32
V,52,31,171
V,15,117,151
R,73,97,174
R,18,50,93
C,96,70,152
I,10,39,52
C,33,180,76
I,20,17,80
I,15,5,4
I,55,168,90
I,84,78,168
R,30,49,87
C,3,116,32
C,80,33,148
I,20,168,118
V,48,33,139
R,79,132,115
C,66,102,156
I,1,96,7
R,11,114,68
I,100,73,149
C,47,25,79
I,17,136,56
C,67,81,127
I,58,76,135
R,48,106,133
R,72,66,168
V,86,106,162
R,45,62,51
V,18,57,162
R,69,19,45
R,31,113,74
R,52,99,85
V,14,59,123
I,17,22,64
R,54,47,53
C,29,133,111
V,17,71,110
R,89,14,19
I,16,150,143
V,49,72,150
V,79,92,84
R,36,86,55
I,56,86,45
V,80,23,27
C,38,22,168
R,47,12,47
V,18,173,176
V,32,45,58
C,52,168,100
V,29,21,146
C,10,142,117
V,60,82,165
R,66,61,121
C,34,43,149
C,4,1,147
I,77,77,90
R,40,32,129
I,89,47,123
R,6,169,126
V,15,132,163
C,58,74,175
I,97,153,73
I,98,162,156
V,20,172,74
C,87,40,59
R,37,73,173
I,79,53,58
R,73,97,61
V,15,20,170
R,49,84,122
V,74,32,175
I,68,18,100
R,27,133,37
C,36,26,115
I,47,92,37
I,72,117,98
I,75,33,39
C,24,18,68
I,59,24,29
I,19,2,133
R,37,14,89
R,70,6,63
I,18,141,144
V,71,112,22
I,45,14,15
R,15,104,140
I,29,68,25
V,95,22,138
C,11,141,155
V,66,59,42
V,70,81,124
C,63,26,173
R,74,68,14
R,31,135,145
C,32,57,22
R,45,78,24
V,80,131,90
V,60,79,130
V,77,110,120
I,86,117,12
I,94,169,125
I,38,63,21
R,95,137,131
I,2,136,176
I,22,175,116
I,99,115,131
R,8,93,75
R,82,34,59
I,30,172,113
R,20,53,135
C,4,30,4
R,41,36,162
R,50,106,134
R,42,139,68
R,84,172,136
I,45,31,93
R,46,97,151
R,44,72,77
I,61,33,88
R,61,65,160
I,45,92,38
C,95,11,81
R,17,81,24
I,52,0,83
I,50,0,91
C,18,35,103
R,100,30,159
I,11,30,91
R,49,161,4
I,76,124,123
V,1,17,2
C,49,9,167
V,97,180,21
I,96,157,94
V,15,12,20
I,41,147,153
I,68,17,89
I,24,10,100
R,9,65,157
I,16,176,123
R,62,157,26
V,28,5,88
V,48,90,141
C,86,44,64
V,54,4,173
V,21,89,2
R,13,161,11
V,40,99,59
C,4,88,76
V,20,16,169
I,18,25,85
V,27,74,77
V,75,169,123
R,3,53,60
C,18,175,95
C,97,91,36
V,2,174,6
I,17,163,16
V,73,19,36
I,22,6,79
I,29,43,174
R,47,118,114
R,45,33,27
V,51,75,30
R,69,120,17
I,7,172,138
C,37,140,37
I,21,145,124
R,93,97,80
C,32,24,130
V,45,150,85
R,1,80,135
V,92,2,52
V,93,77,78
R,100,99,52
C,30,53,132
V,46,177,61
C,33,111,16
V,24,71,161
I,11,16,73
V,96,46,131
R,91,101,152
V,21,46,35
