type,value,start_node,end_node
R,35,0,1
C,12,2,3
R,62,3,4
R,85,4,5
C,74,5,6
R,74,6,7
I,14,7,8
V,40,8,9
C,87,9,10
V,65,10,11
I,97,11,12
V,89,12,13
I,35,13,14
V,28,14,15
C,64,15,16
V,16,16,17
I,35,17,18
R,6,18,19
V,97,19,20
I,41,20,21
I,46,21,22
C,14,22,23
V,25,23,24
C,5,24,25
V,32,25,26
V,13,26,27
R,36,27,28
C,27,28,29
V,47,29,30
R,97,30,31
V,61,31,32
C,43,32,33
V,42,33,34
V,81,34,35
I,92,35,36
I,72,36,37
V,33,37,38
R,15,38,39
R,34,39,40
C,78,40,41
C,81,41,42
I,84,42,43
C,59,43,44
C,90,44,45
R,63,45,46
C,78,46,47
R,55,47,48
I,76,48,49
C,74,49,50
C,69,50,51
R,75,51,52
V,93,52,53
R,46,53,54
C,49,54,55
R,77,55,56
V,5,56,57
C,19,57,58
R,28,58,59
R,61,59,60
I,76,60,61
V,61,61,62
I,26,62,63
V,47,63,64
R,42,64,65
V,36,65,66
I,48,66,67
V,47,67,68
I,57,68,69
R,98,69,70
V,31,70,71
R,23,71,72
V,76,72,73
C,58,73,74
C,10,74,75
R,82,75,76
V,70,76,77
I,48,77,78
I,55,78,79
I,19,79,80
I,21,80,81
C,60,81,82
I,76,82,83
R,4,83,84
R,8,84,85
R,97,85,86
I,47,86,87
V,62,87,88
I,47,88,89
I,43,89,90
I,44,90,91
C,68,91,92
R,65,92,93
I,66,93,94
I,96,94,95
I,5,95,96
C,4,96,97
I,93,97,98
R,6,98,99
I,8,99,100
C,32,100,101
V,46,101,102
R,15,102,103
C,79,103,104
I,72,104,105
V,88,105,106
C,39,106,107
I,95,107,108
V,24,108,109
I,90,109,110
C,88,110,111
C,15,111,112
R,86,112,113
R,4,113,114
R,37,114,115
R,8,115,116
V,21,116,117
I,74,117,118
R,75,118,119
C,26,119,120
C,5,120,121
C,72,121,122
C,66,122,123
V,60,123,124
R,94,124,125
V,17,125,126
I,26,126,127
V,70,127,128
V,80,128,129
R,98,129,130
R,59,130,131
I,43,131,132
C,69,132,133
R,58,133,134
I,68,134,135
R,53,135,136
C,86,136,137
C,1,137,138
C,46,138,139
I,85,139,140
R,20,140,141
C,66,141,142
V,80,142,143
C,55,143,144
V,70,144,145
I,89,145,146
V,24,146,147
C,100,147,148
C,62,148,149
V,2,149,150
V,22,150,151
C,78,151,152
I,10,152,153
V,84,153,154
R,33,154,155
I,76,155,156
C,37,156,157
R,14,157,158
R,91,158,159
C,74,159,160
V,91,160,161
V,4,161,162
V,54,162,163
C,19,163,164
C,18,164,165
I,3,165,166
C,59,166,167
V,74,167,168
I,89,168,169
I,70,169,170
V,96,170,171
I,61,171,172
C,31,172,173
V,62,173,174
V,96,174,175
V,65,175,176
R,63,176,177
C,11,177,178
R,36,178,179
V,24,179,180
R,11,180,181
I,22,181,182
C,7,182,183
C,31,183,184
V,66,184,185
C,16,185,186
C,11,186,187
C,61,187,188
C,34,188,189
V,53,189,190
R,29,190,191
V,53,191,192
V,52,192,193
C,84,193,194
V,43,194,195
C,51,195,196
I,61,196,197
V,20,197,198
V,87,198,199
V,61,199,200
I,15,200,201
C,8,201,202
C,72,202,203
C,18,203,204
C,51,204,205
C,18,205,206
R,79,206,207
V,51,207,208
C,68,208,209
R,12,209,210
C,15,210,211
C,98,211,212
C,62,212,213
R,99,213,214
C,46,214,215
R,94,215,216
R,38,216,217
R,83,217,218
I,95,218,219
R,31,219,220
C,18,220,221
R,73,221,222
I,17,222,223
I,54,223,224
I,70,224,225
V,81,225,226
V,64,226,227
C,54,227,228
C,71,228,229
R,73,229,230
R,95,230,231
R,62,231,232
C,69,232,233
C,19,233,234
V,3,234,235
C,14,235,236
I,38,236,237
R,25,237,238
I,72,238,239
I,82,239,240
C,1,240,241
I,10,241,242
R,91,242,243
R,50,243,244
I,3,244,245
C,63,245,246
R,99,246,247
C,50,247,248
R,11,248,249
R,70,249,250
I,63,250,251
C,35,251,252
I,15,252,253
V,49,253,254
C,26,254,255
V,58,255,256
I,76,256,257
R,97,257,258
V,19,258,259
C,60,259,260
I,9,260,261
I,42,261,262
V,61,262,263
I,51,263,264
R,71,264,265
V,76,265,266
C,79,266,267
I,33,267,268
V,76,268,269
R,48,269,270
V,62,270,271
R,9,271,272
I,3,272,273
C,88,273,274
R,20,274,275
R,6,275,276
I,80,276,277
I,34,277,278
V,100,278,279
C,23,279,280
V,2,280,281
I,36,281,282
I,44,282,283
V,39,283,284
C,75,284,285
I,7,285,286
V,37,286,287
I,17,287,288
V,61,288,289
V,86,289,290
V,68,290,291
R,15,291,292
I,31,292,293
R,43,293,294
C,80,294,295
I,87,295,296
C,27,296,297
I,51,297,298
I,32,298,299
R,49,299,300
I,19,300,301
V,11,301,302
C,33,302,303
I,59,303,304
V,11,304,305
R,56,305,306
C,15,306,307
I,33,307,308
V,42,308,309
C,35,309,310
I,26,310,311
C,41,311,312
C,91,312,313
C,43,313,314
V,50,314,315
R,83,315,316
R,56,316,317
I,44,317,318
I,97,318,319
C,26,319,320
R,27,320,321
R,61,321,322
C,27,322,323
I,78,323,324
I,90,324,325
V,31,325,326
V,16,326,327
C,5,327,328
R,86,328,329
C,18,329,330
R,83,330,331
C,25,331,332
I,32,332,333
C,67,333,334
V,36,334,335
R,10,335,336
R,73,336,337
C,6,337,338
C,27,338,339
V,51,339,340
R,32,340,341
V,31,341,342
C,100,342,343
I,31,343,344
V,42,344,345
I,4,345,346
C,25,346,347
C,35,347,348
I,53,348,349
R,60,349,350
R,2,350,351
C,38,351,352
I,48,352,353
V,41,353,354
I,47,354,355
R,88,355,356
R,33,356,357
V,46,357,358
I,9,358,359
V,44,359,360
R,27,360,361
V,87,361,362
V,73,362,363
V,4,363,364
R,23,364,365
C,86,365,366
I,76,366,367
I,92,367,368
C,96,368,369
I,52,369,370
V,85,370,371
V,89,371,372
R,58,372,373
I,87,373,374
I,48,374,375
V,80,375,376
I,57,376,377
V,21,377,378
R,74,378,379
V,45,379,380
V,74,380,381
C,58,381,382
R,81,382,383
C,96,383,384
R,58,384,385
C,1,385,386
C,54,386,387
I,81,387,388
C,23,388,389
R,71,389,390
R,25,390,391
R,80,391,392
C,79,392,393
R,75,393,394
C,43,394,395
I,47,395,396
C,82,396,397
C,82,397,398
I,23,398,399
R,18,399,400
I,74,400,401
I,7,401,402
C,64,402,403
I,47,403,404
R,1,404,405
R,83,405,406
I,64,406,407
R,33,407,408
R,28,408,409
C,66,409,410
C,71,410,411
V,78,411,412
C,89,412,413
I,4,413,414
I,6,414,415
R,63,415,416
C,4,416,417
V,30,417,418
I,25,418,419
I,44,419,420
R,79,420,421
R,86,421,422
C,73,422,423
C,10,423,424
I,49,424,425
I,73,425,426
V,60,426,427
V,10,427,428
C,65,428,429
R,5,429,430
R,81,430,431
V,93,431,432
C,7,432,433
V,9,433,434
I,50,434,435
I,18,435,436
C,47,436,437
V,64,437,438
R,43,438,439
V,95,439,440
C,6,440,441
V,56,441,442
R,54,442,443
I,74,443,444
C,80,444,445
I,35,445,446
I,58,446,447
V,67,447,448
C,53,448,449
C,83,449,450
V,75,450,451
I,84,451,452
C,31,452,453
C,45,453,454
V,13,454,455
V,26,455,456
V,72,456,457
C,74,457,458
V,90,458,459
R,52,459,460
R,53,460,461
C,55,461,462
V,91,462,463
R,2,463,464
C,41,464,465
R,95,465,466
V,59,466,467
V,68,467,468
C,71,468,469
R,60,469,470
V,83,470,471
I,12,471,472
I,98,472,473
R,59,473,474
V,79,474,475
R,55,475,476
C,99,476,477
I,88,477,478
I,70,478,479
R,94,479,480
I,88,480,481
V,77,481,482
C,45,482,483
C,4,483,484
I,14,484,485
R,100,485,486
V,17,486,487
R,61,487,488
V,77,488,489
C,56,489,490
R,37,490,491
I,82,491,492
R,82,492,493
V,71,493,494
R,18,494,495
R,83,495,496
V,59,496,497
V,64,497,498
I,84,498,499
V,74,499,500
R,30,500,501
I,64,501,502
R,55,502,503
C,91,503,504
C,98,504,505
I,45,505,506
I,32,506,507
R,98,507,508
V,82,508,509
C,14,509,510
R,63,510,511
C,2,511,512
V,2,512,513
V,46,513,514
I,22,514,515
R,42,515,516
C,5,516,517
I,3,517,518
C,83,518,519
V,100,519,520
I,85,520,521
C,82,521,522
R,98,522,523
I,53,523,524
R,77,524,525
R,37,525,526
I,57,526,527
C,17,527,528
R,37,528,529
R,90,529,530
I,99,530,531
V,87,531,532
C,55,532,533
I,75,533,534
R,14,534,535
R,90,535,536
I,2,536,537
I,65,537,538
C,70,538,539
I,98,539,540
R,60,540,541
R,4,541,542
C,70,542,543
C,91,543,544
I,7,544,545
R,80,545,546
