type,value,start_node,end_node
V,91,0,1
R,74,2,3
C,46,3,4
V,76,4,5
R,99,5,6
I,23,6,7
C,8,7,8
I,33,8,9
I,98,9,10
V,89,10,11
R,30,11,12
V,52,12,13
V,65,13,14
V,41,14,15
V,75,15,16
I,23,16,17
I,67,17,18
V,58,18,19
R,47,19,20
C,29,20,21
R,48,21,22
C,92,22,23
I,99,23,24
C,50,24,25
R,69,25,26
C,65,26,27
R,18,27,28
C,41,28,29
V,41,29,30
C,79,30,31
I,97,31,32
C,60,32,33
I,54,33,34
R,49,34,35
C,54,35,36
I,88,36,37
R,43,37,38
R,69,38,39
V,64,39,40
C,95,40,41
R,96,41,42
C,46,42,43
C,87,43,44
V,72,44,45
V,43,45,46
V,38,46,47
C,24,47,48
V,53,48,49
V,41,49,50
I,99,50,51
C,100,51,52
V,91,52,53
R,73,53,54
V,28,54,55
R,10,55,56
V,19,56,57
R,74,57,58
I,64,58,59
C,96,59,60
V,37,60,61
I,90,61,62
I,59,62,63
C,60,63,64
I,67,64,65
I,98,65,66
C,53,66,67
R,59,67,68
R,68,68,69
V,29,69,70
C,53,70,71
R,98,71,72
C,84,72,73
I,58,73,74
R,49,74,75
C,68,75,76
C,54,76,77
I,6,77,78
R,18,78,79
C,38,79,80
R,96,80,81
I,11,81,82
C,83,82,83
C,97,83,84
V,53,84,85
V,93,85,86
R,74,86,87
R,38,87,88
V,21,88,89
R,74,89,90
R,25,90,91
C,91,91,92
C,19,92,93
C,79,93,94
C,72,94,95
V,68,95,96
R,69,96,97
R,39,97,98
V,84,98,99
R,4,99,100
V,36,100,101
C,1,101,102
V,18,102,103
V,47,103,104
C,96,104,105
R,44,105,106
C,6,106,107
R,94,107,108
R,65,108,109
I,66,109,110
V,44,110,111
C,99,111,112
I,79,112,113
I,32,113,114
V,92,114,115
I,39,115,116
R,67,116,117
V,51,117,118
V,100,118,119
C,76,119,120
C,45,120,121
R,51,121,122
R,90,122,123
I,16,123,124
V,28,124,125
R,29,125,126
I,23,126,127
I,82,127,128
V,19,128,129
R,2,129,130
R,26,130,131
C,83,131,132
I,41,132,133
C,12,133,134
I,43,134,135
C,96,135,136
V,18,136,137
R,21,137,138
I,73,138,139
C,69,139,140
C,95,140,141
R,2,141,142
R,26,142,143
V,48,143,144
V,90,144,145
I,46,145,146
C,36,146,147
C,15,147,148
R,82,148,149
V,27,149,150
I,34,150,151
C,77,151,152
R,34,152,153
R,53,153,154
V,49,154,155
C,60,155,156
V,100,156,157
V,78,157,158
R,36,158,159
C,22,159,160
I,28,160,161
V,61,161,162
R,95,162,163
I,5,163,164
C,50,164,165
I,57,165,166
V,73,166,167
I,63,167,168
C,16,168,169
I,54,169,170
I,26,170,171
C,49,171,172
V,59,172,173
I,72,173,174
C,65,174,175
R,80,175,176
I,67,176,177
V,41,177,178
I,84,178,179
I,14,179,180
I,3,180,181
C,80,181,182
C,15,182,183
R,51,183,184
I,28,184,185
I,57,185,186
C,53,186,187
C,24,187,188
I,75,188,189
V,63,189,190
R,17,190,191
C,79,191,192
R,57,192,193
R,76,193,194
R,21,194,195
C,44,195,196
I,19,196,197
C,46,197,198
V,41,198,199
R,99,199,200
I,57,200,201
C,73,201,202
R,7,202,203
R,13,203,204
C,40,204,205
V,77,205,206
R,64,206,207
I,83,207,208
R,29,208,209
C,96,209,210
V,73,210,211
C,77,211,212
I,48,212,213
V,29,213,214
I,38,214,215
C,48,215,216
C,98,216,217
I,76,217,218
C,27,218,219
I,44,219,220
V,97,220,221
C,96,221,222
C,2,222,223
V,29,223,224
R,29,224,225
R,66,225,226
I,10,226,227
V,14,227,228
I,6,228,229
I,48,229,230
R,39,230,231
V,81,231,232
I,4,232,233
R,29,233,234
C,39,234,235
I,18,235,236
I,39,236,237
V,44,237,238
C,51,238,239
V,80,239,240
V,9,240,241
R,44,241,242
I,1,242,243
R,53,243,244
C,21,244,245
R,84,245,246
I,48,246,247
C,44,247,248
C,14,248,249
R,11,249,250
R,62,250,251
V,13,251,252
V,82,252,253
R,41,253,254
R,68,254,255
I,94,255,256
I,14,256,257
C,67,257,258
V,72,258,259
C,28,259,260
I,62,260,261
R,11,261,262
I,1,262,263
C,80,263,264
V,56,264,265
C,44,265,266
V,54,266,267
C,50,267,268
V,54,268,269
R,59,269,270
R,47,270,271
I,47,271,272
I,23,272,273
R,20,273,274
V,6,274,275
C,67,275,276
R,41,276,277
V,38,277,278
C,27,278,279
C,49,279,280
R,100,280,281
C,91,281,282
I,67,282,283
C,66,283,284
V,77,284,285
V,19,285,286
R,64,286,287
R,26,287,288
R,5,288,289
V,6,289,290
R,97,290,291
I,57,291,292
V,22,292,293
V,53,293,294
R,39,294,295
V,37,295,296
I,90,296,297
I,60,297,298
V,87,298,299
I,44,299,300
I,4,300,301
R,32,301,302
V,37,302,303
C,75,303,304
I,99,304,305
C,87,305,306
R,52,306,307
R,99,307,308
R,16,308,309
V,19,309,310
V,44,310,311
C,73,311,312
I,84,312,313
R,12,313,314
C,85,314,315
V,47,315,316
C,5,316,317
I,35,317,318
I,51,318,319
V,67,319,320
I,61,320,321
R,99,321,322
V,28,322,323
C,27,323,324
C,66,324,325
C,88,325,326
R,13,326,327
I,12,327,328
C,23,328,329
C,96,329,330
C,91,330,331
C,84,331,332
R,29,332,333
C,36,333,334
I,81,334,335
I,33,335,336
C,5,336,337
C,48,337,338
V,88,338,339
R,73,339,340
C,65,340,341
I,23,341,342
I,39,342,343
R,94,343,344
V,86,344,345
C,37,345,346
C,48,346,347
V,55,347,348
I,66,348,349
V,50,349,350
V,42,350,351
C,41,351,352
V,55,352,353
V,82,353,354
I,45,354,355
R,76,355,356
C,85,356,357
C,40,357,358
C,85,358,359
R,87,359,360
I,72,360,361
V,62,361,362
C,63,362,363
I,66,363,364
R,15,364,365
R,5,365,366
V,60,366,367
V,53,367,368
I,13,368,369
R,42,369,370
I,32,370,371
R,35,371,372
V,66,372,373
C,44,373,374
I,33,374,375
I,61,375,376
V,61,376,377
C,66,377,378
I,71,378,379
R,28,379,380
C,47,380,381
R,25,381,382
V,100,382,383
V,32,383,384
V,4,384,385
V,29,385,386
I,99,386,387
V,48,387,388
V,82,388,389
C,12,389,390
C,50,390,391
V,75,391,392
I,48,392,393
V,77,393,394
R,88,394,395
C,52,395,396
I,98,396,397
I,94,397,398
R,93,398,399
R,68,399,400
I,87,400,401
I,7,401,402
R,44,402,403
V,87,403,404
V,1,404,405
C,27,405,406
R,14,406,407
C,63,407,408
C,54,408,409
R,67,409,410
V,70,410,411
R,45,411,412
V,8,412,413
V,96,413,414
C,82,414,415
R,86,415,416
V,38,416,417
R,60,417,418
R,4,418,419
I,45,419,420
C,93,420,421
R,87,421,422
R,39,422,423
I,34,423,424
C,96,424,425
C,84,425,426
C,84,426,427
R,58,427,428
V,33,428,429
C,37,429,430
C,6,430,431
R,46,431,432
V,68,432,433
C,46,433,434
C,5,434,435
C,66,435,436
R,4,436,437
I,22,437,438
I,77,438,439
C,43,439,440
C,88,440,441
R,6,441,442
V,55,442,443
I,63,443,444
C,88,444,445
C,19,445,446
V,13,446,447
R,85,447,448
R,95,448,449
I,35,449,450
I,35,450,451
I,97,451,452
I,59,452,453
I,72,453,454
R,87,454,455
I,26,455,456
C,6,456,457
I,11,457,458
I,44,458,459
I,99,459,460
C,67,460,461
I,20,461,462
R,7,462,463
V,27,463,464
C,7,464,465
I,60,465,466
V,83,466,467
C,60,467,468
V,93,468,469
V,88,469,470
C,54,470,471
C,17,471,472
I,34,472,473
I,43,473,474
V,98,474,475
I,1,475,476
C,8,476,477
C,18,477,478
I,28,478,479
R,59,479,480
I,24,480,481
I,91,481,482
I,45,482,483
C,89,483,484
C,15,484,485
R,89,485,486
C,84,486,487
C,75,487,488
V,74,488,489
I,89,489,490
C,98,490,491
R,14,491,492
I,9,492,493
V,9,493,494
I,1,494,495
V,73,495,496
I,62,496,497
I,41,497,498
R,5,498,499
I,21,499,500
V,49,500,501
I,24,501,502
I,98,502,503
V,96,503,504
C,35,504,505
I,10,505,506
R,85,506,507
R,64,507,508
V,51,508,509
V,45,509,510
R,42,510,511
C,90,511,512
C,10,512,513
R,13,513,514
V,50,514,515
R,34,515,516
R,54,516,517
R,26,517,518
V,16,518,519
V,87,519,520
V,39,520,521
V,87,521,522
I,15,522,523
C,53,523,524
V,55,524,525
V,41,525,526
V,7,526,527
C,66,527,528
C,83,528,529
R,9,529,530
I,43,530,531
I,69,531,532
R,55,532,533
C,1,533,534
I,17,534,535
R,12,535,536
C,15,536,537
V,41,537,538
I,47,538,539
I,28,539,540
I,56,540,541
I,22,541,542
C,76,542,543
V,33,543,544
V,67,544,545
R,52,545,546
V,26,546,547
V,14,547,548
V,96,548,549
C,6,549,550
C,37,550,551
R,57,551,552
R,42,552,553
I,81,553,554
V,39,554,555
R,24,555,556
I,46,556,557
C,94,557,558
V,8,558,559
R,50,559,560
V,43,560,561
V,41,561,562
I,89,562,563
C,64,563,564
R,64,564,565
I,84,565,566
I,96,566,567
V,45,567,568
V,27,568,569
C,51,569,570
R,29,570,571
I,93,571,572
I,12,572,573
C,15,573,574
R,7,574,575
I,54,575,576
R,63,576,577
C,65,577,578
V,20,578,579
R,92,579,580
V,87,580,581
R,2,581,582
R,96,582,583
I,18,583,584
C,46,584,585
R,91,585,586
R,99,586,587
R,70,587,588
R,90,588,589
V,26,589,590
V,79,590,591
C,61,591,592
V,96,592,593
C,98,593,594
C,69,594,595
R,51,595,596
C,90,596,597
V,91,597,598
C,72,598,599
C,31,599,600
C,88,600,601
R,95,601,602
R,9,602,603
V,87,603,604
I,34,604,605
I,16,605,606
I,24,606,607
V,70,607,608
I,39,608,609
V,1,609,610
V,83,610,611
I,52,611,612
V,97,612,613
I,44,613,614
R,52,614,615
I,29,615,616
I,53,616,617
R,85,617,618
I,29,618,619
C,6,619,620
I,55,620,621
V,58,621,622
C,38,622,623
V,57,623,624
V,45,624,625
I,33,625,626
R,11,626,627
V,97,627,628
V,37,628,629
C,45,629,630
I,86,630,631
R,45,631,632
V,47,632,633
C,18,633,634
V,25,634,635
R,40,635,636
R,86,636,637
V,59,637,638
V,81,638,639
C,10,639,640
I,64,640,641
C,89,641,642
R,66,642,643
R,6,643,644
