type,value,start_node,end_node
C,43,0,1
C,52,2,3
C,50,3,4
V,15,4,5
I,68,5,6
V,83,6,7
C,17,7,8
I,32,8,9
R,3,9,10
R,88,10,11
C,58,11,12
C,18,12,13
V,66,13,14
V,100,14,15
I,73,15,16
V,41,16,17
C,27,17,18
V,7,18,19
C,65,19,20
I,72,20,21
I,51,21,22
I,42,22,23
R,33,23,24
C,24,24,25
C,79,25,26
R,92,26,27
I,97,27,28
I,27,28,29
R,77,29,30
R,73,30,31
I,80,31,32
I,50,32,33
R,99,33,34
C,69,34,35
V,65,35,36
R,90,36,37
R,45,37,38
V,55,38,39
V,35,39,40
I,3,40,41
V,43,41,42
R,91,42,43
I,51,43,44
R,68,44,45
R,97,45,46
R,10,46,47
V,37,47,48
C,61,48,49
I,2,49,50
C,56,50,51
C,91,51,52
I,28,52,53
R,50,53,54
R,7,54,55
R,10,55,56
R,20,56,57
I,50,57,58
V,91,58,59
V,71,59,60
R,41,60,61
R,41,61,62
V,35,62,63
C,50,63,64
R,54,64,65
R,57,65,66
R,70,66,67
C,70,67,68
C,1,68,69
C,8,69,70
V,7,70,71
V,65,71,72
R,88,72,73
C,37,73,74
R,11,74,75
R,29,75,76
C,18,76,77
I,33,77,78
C,73,78,79
R,70,79,80
V,78,80,81
I,43,81,82
V,97,82,83
C,1,83,84
C,79,84,85
R,58,85,86
V,28,86,87
R,92,87,88
I,90,88,89
I,38,89,90
V,83,90,91
R,15,91,92
V,88,92,93
C,67,93,0
I,99,24,94
I,22,95,96
V,48,96,97
C,73,97,98
R,67,98,99
V,40,99,100
C,9,100,101
R,74,101,102
C,25,102,103
I,85,103,104
I,77,104,105
V,43,105,106
V,30,106,107
R,87,107,108
C,83,108,109
V,20,109,110
I,59,110,111
I,30,111,112
V,41,112,113
I,51,113,114
I,66,114,115
C,48,115,116
R,40,116,117
I,4,117,118
I,91,118,119
V,16,119,120
I,42,120,121
C,53,121,122
C,31,122,123
R,5,123,124
V,79,124,125
V,87,125,126
C,61,126,127
C,85,127,128
C,63,128,129
R,9,129,130
V,64,130,131
C,68,131,132
V,94,132,133
C,72,133,134
V,16,134,135
V,70,135,136
I,91,136,137
I,75,137,138
I,19,138,139
R,94,139,140
R,8,140,141
V,46,141,142
R,94,142,143
V,71,143,144
V,50,144,145
R,57,145,146
I,60,146,147
V,88,147,148
R,57,148,149
C,30,149,150
V,93,150,151
V,23,151,152
V,50,152,153
V,11,153,154
C,31,154,155
I,50,155,156
V,99,156,157
R,82,157,158
I,93,158,159
V,47,159,160
I,80,160,161
R,90,161,162
C,46,162,163
R,8,163,164
C,34,164,165
C,15,165,166
R,42,166,167
I,67,167,168
