type,value,start_node,end_node
V,7,0,1
C,65,2,3
C,94,3,4
C,68,4,5
I,74,5,6
R,52,6,7
C,51,7,8
V,76,8,9
V,65,9,10
I,58,10,11
C,65,11,12
C,53,12,13
I,12,13,14
C,65,14,15
I,94,15,16
V,61,16,17
V,62,17,18
C,15,18,19
V,53,19,20
C,37,20,21
I,70,21,22
R,37,22,23
R,17,23,24
C,48,24,25
I,24,25,26
V,69,26,27
R,10,27,28
R,9,28,29
I,80,29,30
I,74,30,31
C,90,31,32
I,15,32,33
I,25,33,34
V,74,34,35
V,100,35,36
I,71,36,37
V,76,37,38
C,76,38,39
R,31,39,40
V,80,40,41
C,41,41,42
V,84,42,43
C,16,43,44
I,43,44,45
V,84,45,46
R,38,46,47
V,13,47,48
C,20,48,49
C,69,49,50
I,11,50,51
R,87,51,52
I,33,52,53
R,22,53,54
R,71,54,55
C,10,55,56
C,15,56,57
I,78,57,58
V,24,58,59
V,87,59,60
R,14,60,61
R,81,61,62
R,80,62,63
R,10,63,64
C,73,64,65
I,59,65,66
R,58,66,67
R,42,67,68
R,13,68,69
I,63,69,70
V,75,70,71
I,11,71,72
V,13,72,73
V,71,73,74
C,54,74,75
I,70,75,76
V,86,76,77
C,31,77,78
C,75,78,79
R,28,79,80
V,16,80,81
R,67,81,82
V,96,82,83
I,90,83,84
R,54,84,85
V,47,85,86
I,5,86,87
C,20,87,88
C,60,88,89
C,65,89,90
C,4,90,91
V,40,91,92
I,67,92,93
I,58,93,94
C,97,94,95
C,42,95,96
C,100,96,97
R,41,97,98
C,33,98,99
I,58,99,100
R,92,100,101
I,89,101,102
V,76,102,103
C,32,103,104
V,13,104,105
C,11,105,106
I,89,106,107
I,71,107,108
C,46,108,109
C,14,109,110
R,57,110,111
R,10,111,112
V,77,112,113
C,83,113,114
R,35,114,115
R,99,115,116
V,10,116,117
V,60,117,118
V,27,118,119
C,22,119,120
C,48,120,121
C,71,121,122
R,98,122,123
I,86,123,124
I,31,124,125
C,69,125,126
I,58,126,127
R,41,127,128
I,53,128,129
R,33,129,130
R,85,130,131
V,30,131,132
V,71,132,133
V,7,133,134
C,17,134,135
R,89,135,136
C,46,136,137
I,22,137,138
C,52,138,139
V,61,139,140
R,89,140,141
I,56,141,142
R,20,142,143
I,63,143,144
R,50,144,145
I,74,145,146
I,77,146,147
V,35,147,148
V,51,148,149
I,40,149,150
C,19,150,151
C,69,151,152
R,44,152,153
I,68,153,154
V,88,154,155
C,55,155,156
R,13,156,157
C,63,157,158
R,44,158,159
C,81,159,160
I,10,160,161
V,98,161,162
C,50,162,163
V,84,163,164
C,85,164,165
I,4,165,166
I,23,166,167
C,97,167,168
V,57,168,169
V,4,169,170
I,53,170,171
R,22,171,172
R,87,172,173
R,72,173,174
I,57,174,175
R,62,175,176
V,92,176,177
I,16,177,178
V,73,178,179
R,84,179,180
C,29,180,181
R,82,181,182
I,63,182,183
V,27,183,184
I,9,184,185
V,47,185,186
R,76,186,187
I,61,187,188
R,98,188,189
V,56,189,190
C,48,190,191
C,76,191,192
V,77,192,193
V,100,193,194
V,95,194,195
V,9,195,196
C,88,196,197
R,55,197,198
R,29,198,199
C,59,199,200
I,2,200,201
I,42,201,202
I,90,202,203
I,88,203,204
C,68,204,205
V,55,205,206
C,49,206,207
I,97,207,208
R,67,208,209
V,20,209,210
V,70,210,211
I,70,211,212
R,44,212,213
R,15,213,214
R,93,214,215
I,6,215,216
R,60,216,217
R,57,217,218
C,19,218,219
I,35,219,220
R,5,220,221
I,44,221,222
V,51,222,223
C,80,223,224
C,81,224,225
V,32,225,0
R,45,72,226
C,80,227,228
I,18,228,229
I,28,229,230
R,80,230,231
I,20,231,232
I,81,232,233
C,59,233,234
I,16,234,235
C,60,235,236
C,74,236,237
I,4,237,238
I,24,238,239
V,2,239,240
C,38,240,241
V,31,241,242
V,16,242,243
C,69,243,244
R,79,244,245
V,18,245,246
I,38,246,247
C,15,247,248
C,23,248,249
I,71,249,250
I,84,250,251
C,75,251,252
V,44,252,253
I,80,253,254
C,65,254,255
C,27,255,256
V,64,256,257
C,49,257,258
I,1,258,259
I,91,259,260
I,39,260,261
V,31,261,262
R,58,262,263
C,72,263,264
I,14,264,265
I,39,265,266
C,49,266,267
C,44,267,268
I,38,268,269
V,63,269,270
V,75,270,271
C,5,271,272
C,53,272,273
R,55,273,274
C,8,274,275
C,40,275,276
R,53,276,277
V,1,277,278
C,94,278,279
V,76,279,280
C,22,280,281
R,36,281,282
I,7,282,283
R,54,283,284
I,27,284,285
C,37,285,286
C,92,286,287
C,6,287,288
C,28,288,289
C,59,289,290
V,75,290,291
R,65,291,292
V,5,292,293
I,57,293,294
C,63,294,295
I,78,295,296
V,92,296,297
V,70,297,298
V,67,298,299
R,49,299,300
R,5,300,301
C,87,301,302
V,8,302,303
R,32,303,304
I,86,304,305
I,22,305,306
C,66,306,307
V,33,307,308
C,92,308,309
I,26,309,310
R,38,310,311
V,61,311,312
C,58,312,313
I,9,313,314
C,27,314,315
R,56,315,316
R,33,316,317
R,83,317,318
R,24,318,319
R,34,319,320
R,19,320,321
V,29,321,322
R,39,322,323
R,96,323,324
C,58,324,325
C,81,325,326
R,8,326,327
V,7,327,328
C,53,328,329
I,96,329,330
I,46,330,331
I,77,331,332
C,65,332,333
I,81,333,334
V,23,334,335
I,77,335,336
I,11,336,337
R,38,337,338
V,37,338,339
I,8,339,340
R,38,340,341
C,34,341,342
R,6,342,343
I,22,343,344
V,69,344,345
I,84,345,346
I,4,346,347
V,13,347,348
R,2,348,349
I,51,349,350
C,82,350,351
R,57,351,352
I,33,352,353
C,25,353,354
C,16,354,355
I,50,355,356
V,4,356,357
I,63,357,358
I,32,358,359
C,45,359,360
V,27,360,361
R,3,361,146
R,21,215,2
C,67,181,335
V,47,106,191
V,17,207,143
C,23,41,3
V,91,267,119
I,7,224,264
C,59,285,337
V,74,239,117
C,96,62,31
I,64,179,249
R,4,31,250
R,15,341,221
I,90,111,198
R,6,64,241
I,8,243,167
R,85,304,164
C,6,32,283
I,99,273,166
I,30,307,157
C,46,264,291
R,95,314,172
V,57,70,21
I,2,49,333
C,75,356,52
I,61,62,160
R,53,235,134
R,49,306,309
V,51,65,5
I,65,41,60
R,9,43,337
R,77,54,136
C,73,78,304
V,38,146,317
R,10,261,111
C,18,20,178
R,55,166,188
R,23,232,305
C,89,356,335
C,84,149,239
C,10,333,115
V,88,351,122
C,14,289,88
I,97,264,29
I,25,204,309
R,38,108,297
R,50,274,188
V,9,138,95
R,94,91,137
