type,value,start_node,end_node
C,21,0,1
R,66,2,3
C,43,3,4
C,100,4,5
R,87,5,6
C,84,6,7
R,16,7,8
R,21,8,9
C,4,9,10
R,47,10,11
I,6,11,0
I,98,5,12
V,96,13,14
R,47,14,10
C,84,3,15
R,59,15,12
I,52,9,0
C,49,1,8
C,16,6,3
V,40,10,13
C,46,12,2
V,49,12,11
C,88,13,1
I,53,0,7
V,3,1,10
C,91,7,14
R,32,13,2
C,50,4,14
C,18,14,6
C,12,6,9
V,91,8,0
C,89,14,1
C,91,10,3
R,84,6,3
C,53,10,7
R,38,9,15
R,53,14,6
V,58,1,4
I,8,7,14
I,69,1,0
I,2,6,3
V,78,13,4
V,14,4,13
C,36,14,9
C,48,0,2
R,96,13,10
V,22,0,1
I,2,13,9
C,1,10,1
R,13,14,15
C,42,10,13
R,7,3,4
V,60,8,4
R,100,14,3
I,93,2,1
R,16,0,9
C,35,12,10
V,42,14,10
V,5,2,5
V,28,2,0
R,71,6,0
