type,value,start_node,end_node
V,29,0,1
C,59,2,3
I,69,3,4
R,70,4,5
R,53,5,6
R,84,6,7
V,80,7,8
I,79,8,9
C,63,9,10
C,67,10,11
I,65,11,12
V,9,12,13
I,83,13,14
V,25,14,15
V,77,15,16
R,59,16,17
C,79,17,18
C,78,18,19
I,54,19,20
C,63,20,21
R,89,21,22
I,27,22,23
C,14,23,24
R,66,24,25
C,62,25,26
R,90,26,27
V,51,27,28
I,85,28,29
V,29,29,30
V,53,30,31
C,64,31,32
I,27,32,33
C,23,33,34
R,48,34,35
C,94,35,36
I,77,36,37
I,55,37,38
R,9,38,39
C,96,39,40
V,64,40,41
V,28,41,42
C,93,42,43
V,40,43,44
I,90,44,45
V,87,45,46
V,69,46,47
I,23,47,48
C,52,48,49
C,20,49,50
R,38,50,51
R,71,51,52
V,83,52,53
V,69,53,54
V,9,54,55
R,84,55,56
V,74,56,57
V,12,57,58
C,73,58,59
I,100,59,60
V,13,60,61
R,84,61,62
R,54,62,63
C,30,63,64
R,16,64,65
R,32,65,66
R,27,66,67
I,76,67,68
R,74,68,69
C,24,69,70
C,96,70,71
R,48,71,72
I,35,72,73
I,87,73,74
C,40,74,75
R,47,75,76
C,36,76,77
C,84,77,78
C,53,78,79
I,28,79,80
R,63,80,81
V,55,81,82
V,87,82,83
R,72,83,84
C,81,84,85
C,17,85,86
R,43,86,87
I,41,87,88
V,13,88,89
I,5,89,90
C,12,90,91
V,16,91,92
V,35,92,93
V,45,93,94
V,26,94,95
R,99,95,96
V,2,96,97
R,83,97,98
R,73,98,99
I,1,99,100
I,7,100,101
V,66,101,102
R,87,102,103
V,56,103,104
V,76,104,105
V,36,105,106
R,62,106,107
I,66,107,108
C,1,108,109
C,79,109,110
V,75,110,111
V,27,111,112
V,42,112,113
C,82,113,114
I,23,114,115
V,90,115,116
I,58,116,117
R,54,117,118
V,8,118,119
C,93,119,120
C,83,120,121
C,33,121,122
R,23,122,123
V,19,123,124
C,11,124,125
C,77,125,126
I,75,126,127
I,64,127,128
V,50,128,129
C,40,129,130
R,27,130,131
I,60,131,132
V,48,132,133
R,77,133,134
C,24,134,135
V,48,135,136
V,31,136,137
I,72,137,138
V,49,138,139
C,65,139,140
R,10,140,141
V,14,141,142
C,12,142,143
R,49,143,144
I,85,144,145
R,99,145,146
I,62,146,147
C,85,147,148
I,100,148,149
I,1,149,150
I,23,150,151
I,31,151,152
I,42,152,153
R,88,153,154
I,72,154,155
R,44,155,0
R,33,140,156
C,33,157,158
V,30,158,159
I,41,159,160
C,62,160,161
I,49,161,162
I,5,162,163
I,59,163,164
C,2,164,165
I,93,165,166
R,70,166,167
V,44,167,168
I,27,168,169
C,20,169,170
C,95,170,171
C,57,171,172
C,10,172,173
I,92,173,174
R,80,174,175
I,35,175,176
C,66,176,177
R,80,177,178
I,58,178,179
C,95,179,180
V,75,180,181
C,75,181,182
C,69,182,183
V,62,183,184
V,76,184,185
I,40,185,186
V,73,186,187
I,2,187,188
R,83,188,189
C,91,189,190
I,18,190,191
R,64,191,192
R,29,192,193
I,61,193,194
