type,value,start_node,end_node
R,73,0,1
C,44,2,3
I,51,3,4
I,57,4,5
R,54,5,6
V,38,6,7
V,90,7,8
C,26,8,9
V,95,9,10
I,43,10,11
V,19,11,12
R,3,12,13
I,65,13,14
V,49,14,15
R,5,15,16
R,72,16,17
I,57,17,18
R,78,18,19
C,30,19,20
I,24,20,21
V,96,21,22
R,4,22,23
R,62,23,24
R,54,24,25
C,65,25,26
C,30,26,27
C,19,27,28
C,35,28,29
R,58,29,30
V,1,30,31
R,2,31,32
C,70,32,33
V,37,33,34
R,63,34,35
V,42,35,36
R,100,36,37
R,76,37,38
R,32,38,39
V,39,39,40
R,31,40,41
R,77,41,42
R,36,42,43
I,18,43,44
I,58,44,45
C,93,45,46
I,46,46,47
C,69,47,48
C,2,48,49
I,93,49,50
I,30,50,51
R,26,51,52
I,75,52,53
R,8,53,54
I,9,54,55
I,91,55,56
C,64,56,57
I,48,57,58
V,72,58,59
R,75,59,60
R,45,60,61
I,74,61,62
C,4,62,63
C,53,63,64
C,15,64,65
V,91,65,66
I,20,66,67
V,91,67,68
C,64,68,69
I,96,69,70
R,37,70,71
V,32,71,72
I,31,72,73
C,97,73,74
I,96,74,75
I,62,75,76
C,82,76,77
C,59,77,78
I,43,78,79
R,1,79,80
C,21,80,81
V,30,81,82
I,51,82,83
R,1,83,84
I,9,84,85
I,38,85,86
R,17,86,87
C,77,87,88
C,26,88,89
C,33,89,90
C,11,90,91
I,55,91,92
C,78,92,93
R,46,93,94
R,91,94,95
I,63,95,96
C,79,96,97
R,74,97,98
R,25,98,99
R,34,99,100
R,93,100,101
I,13,101,102
I,21,102,103
I,4,103,104
V,60,104,105
R,93,105,106
V,99,106,107
C,33,107,108
C,46,108,109
C,15,109,110
R,42,110,111
C,41,111,112
I,40,112,113
R,35,113,114
V,29,114,115
V,42,115,116
V,97,116,117
I,74,117,118
R,2,118,119
R,45,119,120
I,100,120,121
V,24,121,122
I,31,122,123
R,26,123,124
R,12,124,125
R,44,125,126
C,57,126,127
I,99,127,128
I,16,128,129
R,17,129,130
V,25,130,131
V,27,131,132
I,83,132,133
R,42,133,134
I,32,134,135
I,63,135,136
V,26,136,137
I,80,137,138
C,14,138,139
V,9,139,140
I,86,140,141
C,11,141,142
R,35,142,143
C,70,143,144
I,23,144,145
I,68,145,146
R,98,146,147
V,86,147,148
V,42,148,149
R,67,149,150
C,95,150,151
V,11,151,152
V,97,152,153
I,97,153,154
