type,value,start_node,end_node
C,50,0,1
V,78,2,3
I,40,3,4
I,25,4,5
C,59,5,6
I,72,6,7
C,10,7,8
C,7,8,9
I,27,9,10
C,100,10,11
C,78,11,12
R,79,12,13
I,24,13,14
C,27,14,15
I,68,15,16
C,74,16,17
R,62,17,18
I,54,18,19
V,72,19,20
I,61,20,21
C,50,21,22
R,48,22,23
V,61,23,24
I,70,24,25
R,50,25,26
V,5,26,27
R,49,27,28
C,70,28,29
I,45,29,30
V,40,30,31
V,58,31,32
C,31,32,33
C,48,33,34
I,47,34,35
R,58,35,36
V,58,36,37
I,73,37,38
C,11,38,39
I,64,39,40
C,22,40,41
C,58,41,42
R,80,42,43
V,5,43,44
C,94,44,45
I,59,45,46
C,55,46,47
I,81,47,48
R,87,48,49
I,59,49,50
R,68,50,51
R,54,51,52
R,36,52,53
I,55,53,54
R,78,54,55
R,97,55,56
C,40,56,57
C,92,57,58
R,76,58,0
V,8,31,59
C,83,60,61
R,37,61,62
I,77,62,63
R,10,63,64
R,57,64,65
C,25,65,66
V,34,66,67
R,84,67,68
I,13,68,69
C,53,69,70
V,29,70,71
V,22,71,72
V,70,72,73
I,40,73,74
C,42,74,75
R,89,75,76
I,84,76,77
I,35,77,78
C,60,78,79
R,18,79,34
V,7,37,80
C,61,81,82
C,78,82,83
I,16,83,84
V,35,84,85
R,81,85,86
V,82,86,87
C,58,87,88
R,50,88,89
R,68,89,59
C,5,44,38
V,18,86,4
V,48,50,24
V,2,51,28
I,51,10,2
R,36,89,42
C,98,89,9
I,52,70,23
C,27,32,9
R,66,61,85
R,69,13,61
R,45,10,35
I,42,43,57
C,93,20,32
V,3,26,76
I,37,13,88
R,64,77,88
V,46,88,44
V,22,89,30
I,7,89,88
V,63,15,0
C,17,89,14
C,76,50,85
C,80,31,35
V,98,39,30
R,1,7,34
R,70,65,84
R,34,67,36
C,91,39,17
R,46,31,69
C,74,10,54
V,18,48,9
C,42,55,45
R,67,31,45
R,79,40,59
V,96,39,49
C,62,4,51
R,86,53,14
R,28,41,12
I,44,10,5
R,5,70,52
R,90,66,33
I,91,87,67
V,50,7,84
R,42,60,66
I,94,15,65
C,24,62,25
C,67,78,86
I,13,39,8
R,95,23,34
C,42,25,61
C,29,34,9
I,45,60,59
I,71,49,69
I,44,26,85
R,35,39,51
I,4,20,27
I,89,52,18
V,33,29,75
C,82,62,21
I,93,40,21
V,48,52,76
C,19,7,70
V,77,76,5
C,36,31,69
R,99,55,71
V,17,0,23
V,64,33,55
V,31,16,3
R,65,71,36
C,82,7,3
C,11,30,82
C,25,15,4
V,77,37,25
R,44,32,65
R,83,35,77
V,10,81,22
V,41,15,82
V,6,18,35
C,76,27,4
I,16,30,2
I,50,56,43
V,81,80,26
C,20,43,39
C,96,5,8
V,91,83,88
V,33,13,55
R,8,32,37
R,82,50,4
I,76,0,48
V,49,19,30
C,43,66,77
V,77,72,71
V,5,55,22
I,28,0,16
C,78,69,80
R,60,19,8
V,82,76,26
V,73,50,23
V,22,37,43
C,98,35,27
V,100,4,23
R,42,32,33
C,94,53,78
V,73,54,42
I,67,76,84
I,45,46,84
I,21,13,81
C,35,9,38
R,12,81,10
C,2,80,47
C,8,76,24
V,42,55,1
I,49,30,7
V,39,66,12
C,61,36,63
I,40,19,74
R,75,25,3
R,17,1,23
R,44,52,69
I,65,46,74
R,59,7,3
I,30,71,75
C,37,18,48
V,47,79,64
V,20,46,22
C,67,77,36
I,30,45,68
R,1,31,60
R,14,62,87
V,63,62,46
C,37,36,54
C,79,77,29
R,27,77,65
I,3,20,36
C,35,22,82
R,67,37,79
I,17,55,60
I,18,33,49
R,27,39,25
V,80,62,32
C,100,44,29
I,19,18,44
I,6,13,18
C,85,45,78
R,34,33,30
R,14,37,68
V,65,14,27
I,66,58,79
V,43,15,45
I,29,80,72
C,3,25,42
C,63,44,66
I,38,48,24
V,68,87,1
V,72,75,81
R,38,38,2
V,13,79,67
C,8,64,24
R,58,2,42
V,64,16,69
R,11,16,40
C,21,25,81
V,57,26,47
I,16,38,21
I,47,59,49
C,50,30,32
R,10,9,53
R,6,71,7
C,23,63,78
R,71,43,8
V,82,75,55
I,83,12,84
I,34,78,59
I,72,74,26
R,47,71,79
I,71,34,59
