type,value,start_node,end_node
V,98,0,1
I,41,2,3
C,58,3,4
R,82,4,5
C,78,5,6
R,48,6,7
I,31,7,8
V,39,8,9
C,68,9,10
V,33,10,11
C,27,11,12
I,76,12,13
I,66,13,14
V,31,14,15
V,41,15,16
V,32,16,17
R,100,17,18
V,70,18,19
I,70,19,20
R,74,20,21
C,63,21,22
I,59,22,23
R,51,23,24
V,22,24,25
V,39,25,26
V,80,26,27
C,7,27,28
R,11,28,29
V,73,29,30
V,24,30,31
C,41,31,32
R,5,32,33
V,40,33,34
R,53,34,35
C,23,35,36
C,65,36,37
I,8,37,38
I,72,38,39
R,20,39,40
R,80,40,41
C,49,41,42
V,71,42,43
R,82,43,44
R,58,44,45
V,15,45,46
R,51,46,47
V,51,47,48
V,1,48,49
R,39,49,50
I,17,50,51
C,57,51,52
R,44,52,53
R,16,53,54
I,57,54,55
R,48,55,56
I,22,56,57
R,76,57,58
C,92,58,59
C,96,59,60
I,36,60,61
V,53,61,62
C,61,62,63
V,30,63,64
I,86,64,65
C,29,65,66
C,62,66,67
R,64,67,68
V,60,68,69
I,13,69,70
C,32,70,71
I,92,71,72
I,90,72,73
I,96,73,74
R,6,74,75
C,34,75,76
R,21,76,77
I,44,77,78
C,56,78,79
I,4,79,80
I,3,80,81
R,8,81,82
C,67,82,83
I,75,83,84
R,25,84,85
I,8,85,86
R,82,86,87
I,73,87,88
C,6,88,89
V,11,89,90
R,62,90,91
I,68,91,92
R,79,92,93
I,77,93,94
I,71,94,95
V,48,95,96
R,19,96,97
I,85,97,98
R,40,98,99
I,71,99,100
V,43,100,101
V,84,101,102
I,63,102,103
V,79,103,104
I,18,104,105
R,28,105,106
V,72,106,107
V,60,107,108
R,80,108,109
R,19,109,110
V,95,110,111
I,81,111,112
I,57,112,113
C,79,113,114
C,25,114,115
R,76,115,116
C,1,116,117
R,66,117,118
V,83,118,119
C,32,119,120
C,28,120,121
V,87,121,122
R,51,122,123
R,41,123,124
V,85,124,125
R,80,125,126
R,84,126,127
V,48,127,128
V,97,128,129
V,7,129,130
V,16,130,131
V,24,131,132
V,79,132,133
I,18,133,134
R,80,134,135
I,49,135,136
C,85,136,137
I,14,137,138
C,38,138,139
V,92,139,140
I,84,140,141
C,29,141,142
C,28,142,143
V,57,143,0
V,92,109,144
I,71,145,146
I,70,146,147
R,25,147,148
R,12,148,149
R,85,149,150
C,49,150,151
V,95,151,152
R,57,152,153
I,8,153,154
I,40,154,155
C,97,155,156
V,94,156,157
V,28,157,158
R,72,158,159
R,72,159,160
I,31,160,161
V,24,161,162
V,36,162,163
I,29,163,164
R,28,164,165
C,64,165,166
I,67,166,167
V,87,167,168
R,37,168,169
I,49,169,170
V,26,170,171
C,64,171,172
R,19,172,173
C,60,173,174
I,71,174,175
V,97,175,176
C,86,176,177
I,99,177,178
C,53,178,179
V,21,179,180
I,5,180,181
V,19,181,182
V,13,182,183
C,83,183,184
I,34,184,185
C,35,185,186
R,31,186,187
C,7,187,188
V,49,188,189
R,40,189,190
C,64,190,191
V,43,191,192
R,19,192,193
R,31,193,194
V,37,194,195
R,50,195,196
I,37,196,197
R,85,197,198
I,92,198,199
R,56,199,200
