type,value,start_node,end_node
C,22,0,1
R,62,2,3
R,88,3,4
R,43,4,0
C,87,4,5
C,22,6,7
V,48,7,8
C,34,8,9
R,54,9,10
I,25,10,3
R,18,8,11
R,100,12,13
R,36,13,8
C,10,0,14
R,65,15,16
I,93,16,17
I,4,17,18
R,99,18,9
V,3,10,19
I,18,20,21
C,100,21,18
V,12,10,8
R,52,4,12
I,43,3,11
C,81,10,15
V,81,11,18
C,75,13,15
I,98,16,2
I,23,0,13
C,56,9,0
V,61,6,8
R,63,13,17
V,22,12,8
C,50,20,18
C,25,17,20
C,99,10,18
V,10,3,6
R,25,17,10
C,88,8,10
I,48,0,13
I,47,16,11
R,24,2,16
V,97,6,8
C,67,20,14
C,4,14,11
R,51,7,20
C,57,3,20
C,73,4,6
V,10,21,18
I,27,1,2
I,58,6,9
I,34,19,2
V,53,17,1
R,18,1,6
V,98,19,14
R,24,18,11
V,36,10,18
C,32,7,5
C,86,3,0
I,42,15,19
V,98,7,9
C,33,12,11
I,10,17,16
C,56,15,12
C,66,19,17
C,14,21,3
V,95,21,11
V,39,12,9
C,17,0,14
C,50,16,4
R,14,21,17
V,26,20,0
V,38,10,20
V,35,21,17
R,90,6,5
I,73,19,6
R,79,20,17
R,12,2,1
C,27,8,10
V,47,17,12
I,48,11,3
C,86,7,13
R,3,18,13
V,9,12,11
C,89,20,4
V,14,1,5
V,18,17,10
C,16,21,17
R,10,17,4
V,16,8,6
R,100,18,17
I,16,1,8
V,48,3,14
C,21,13,5
I,90,10,6
C,5,16,5
I,93,4,10
R,91,21,4
R,56,12,9
I,18,4,5
V,27,7,13
I,31,20,3
I,71,12,0
R,29,15,14
I,100,11,14
V,32,19,10
C,36,7,9
V,58,5,20
I,31,20,7
R,95,15,14
C,54,0,10
C,72,17,6
I,42,9,16
I,6,17,5
I,17,8,3
I,86,7,9
R,87,7,12
R,28,19,1
V,90,5,3
V,25,15,16
R,69,19,1
V,7,0,5
V,15,14,8
V,11,15,2
R,82,15,16
C,69,20,8
