type,value,start_node,end_node
C,38,0,1
C,23,2,3
I,27,3,4
I,57,4,5
R,48,5,6
R,39,6,7
I,57,7,8
C,63,8,9
C,24,9,10
C,43,10,11
R,37,11,12
V,49,12,13
V,33,13,14
V,29,14,15
I,26,15,16
V,64,16,17
V,47,17,18
C,5,18,19
C,64,19,0
I,34,8,20
C,66,21,22
R,1,22,23
I,53,23,24
V,92,24,25
C,34,25,26
V,86,26,27
C,28,27,28
R,19,28,29
V,75,29,30
C,69,30,31
V,40,31,32
R,4,32,33
C,10,33,34
V,13,34,35
R,39,35,18
I,100,25,36
V,92,37,38
R,42,38,39
I,79,39,40
C,11,40,41
R,37,41,42
I,88,42,43
C,46,43,44
V,14,44,21
I,21,20,41
R,1,29,25
R,64,20,8
R,10,18,41
R,99,19,37
R,55,13,36
V,98,39,1
I,27,6,0
V,26,1,9
I,11,41,11
R,48,13,9
V,29,29,26
R,13,27,30
V,21,37,20
C,84,14,38
R,44,13,32
I,57,28,40
V,7,26,36
C,66,42,6
I,59,21,13
V,35,23,29
I,89,18,24
I,83,4,27
V,37,27,22
I,45,5,30
I,45,38,43
C,52,42,33
V,25,14,27
V,5,2,3
V,57,26,18
V,40,35,43
V,47,12,9
R,80,26,39
V,9,32,3
V,54,44,31
R,28,22,15
R,1,7,17
R,51,42,9
C,53,15,40
C,36,1,18
R,95,9,42
R,58,17,7
V,98,15,0
V,49,4,32
I,58,3,19
I,73,40,13
C,2,21,20
C,87,9,27
I,72,4,30
C,50,30,17
R,38,11,39
R,74,31,8
V,31,40,4
C,56,3,25
V,71,35,37
R,32,12,5
C,59,10,9
I,36,40,11
C,59,3,30
R,69,0,33
V,99,36,21
I,18,16,6
V,44,14,1
V,18,30,9
I,64,4,8
V,54,1,35
C,52,40,36
V,43,25,16
R,94,44,12
I,54,19,32
I,38,2,0
R,33,21,31
I,52,33,34
R,49,24,38
I,51,11,35
C,43,11,36
I,10,23,13
R,97,44,30
R,3,0,35
V,2,11,16
R,60,14,18
R,45,5,23
C,36,13,3
C,67,35,25
V,70,1,20
I,22,38,2
C,20,25,23
