type,value,start_node,end_node
C,81,0,1
V,30,2,3
V,74,3,4
C,74,4,5
I,25,5,6
C,92,6,0
C,30,1,7
I,18,7,0
C,35,7,8
C,6,9,10
R,68,10,7
C,49,5,10
I,86,7,0
I,7,1,3
I,44,4,9
R,43,7,9
I,62,4,5
C,36,2,6
I,73,7,4
V,10,5,4
I,74,2,4
C,75,3,8
I,58,6,3
I,26,3,6
I,62,3,1
I,74,7,8
R,99,10,7
V,31,8,6
I,17,7,1
R,66,6,7
V,17,5,3
C,61,6,9
V,89,0,7
V,78,1,10
V,80,5,1
C,12,3,7
C,92,9,8
I,92,3,2
I,61,7,5
R,35,8,10
C,24,9,1
R,12,8,5
V,88,7,10
R,71,10,5
V,43,10,0
I,82,8,4
V,25,2,10
R,25,9,5
R,48,6,7
I,35,8,3
R,32,1,0
R,24,10,3
R,33,6,1
I,71,5,9
I,48,9,4
R,98,10,1
C,77,1,4
I,93,0,2
V,77,7,0
C,98,6,10
V,6,3,2
V,34,4,2
V,76,6,10
C,59,1,6
V,58,3,8
I,94,5,1
R,6,9,6
V,98,2,1
R,22,4,7
R,93,4,10
V,60,6,9
R,40,9,0
C,56,1,3
C,40,7,3
R,43,9,3
R,73,4,2
V,46,9,4
R,18,2,5
C,15,4,0
R,70,3,6
V,92,7,8
I,96,4,3
I,28,6,2
V,66,2,3
V,5,1,9
