type,value,start_node,end_node
V,52,0,1
C,23,2,3
V,7,3,4
V,29,4,5
R,73,5,6
C,98,6,7
R,49,7,8
I,99,8,9
I,100,9,10
I,17,10,11
V,6,11,12
V,43,12,13
R,38,13,14
C,67,14,15
I,14,15,16
V,48,16,17
V,96,17,18
C,30,18,19
C,27,19,20
I,49,20,21
I,65,21,22
R,65,22,23
V,86,23,24
I,79,24,25
C,43,25,26
V,47,26,27
V,63,27,28
I,96,28,29
V,52,29,30
V,34,30,31
R,20,31,32
V,57,32,33
C,84,33,34
V,96,34,35
R,93,35,36
V,62,36,37
C,47,37,38
R,50,38,39
I,9,39,40
C,65,40,41
I,86,41,42
C,7,42,43
I,73,43,44
V,43,44,45
C,4,45,46
C,16,46,47
R,49,47,48
V,98,48,49
V,76,49,50
I,63,50,51
I,10,51,52
R,47,52,53
C,72,53,54
V,55,54,55
V,7,55,56
C,72,56,57
I,43,57,58
C,79,58,59
C,54,59,60
I,98,60,61
I,12,61,62
V,25,62,63
C,22,63,64
I,4,64,65
C,90,65,66
I,69,66,67
R,78,67,68
V,89,68,69
I,29,69,70
C,12,70,71
I,30,71,72
I,92,72,73
R,67,73,74
C,59,74,75
C,82,75,76
R,81,76,77
R,18,77,78
I,37,78,79
I,17,79,80
C,49,80,81
R,86,81,82
V,40,82,83
V,31,83,84
V,93,84,85
C,66,85,86
C,88,86,87
V,16,87,88
R,60,88,89
I,85,89,90
C,9,90,91
C,58,91,92
R,14,92,93
V,73,93,94
I,56,94,95
I,80,95,96
C,53,96,97
I,44,97,98
V,22,98,99
R,89,99,100
I,5,100,101
V,40,101,102
I,50,102,103
C,15,103,104
V,78,104,105
R,54,105,106
C,65,106,107
V,37,107,108
I,79,108,109
C,66,109,110
C,65,110,111
V,68,111,112
V,37,112,113
V,90,113,114
V,66,114,115
V,46,115,116
V,51,116,117
R,72,117,118
R,41,118,119
C,82,119,120
C,68,120,121
V,53,121,122
R,44,122,123
V,93,123,124
C,5,124,125
R,76,125,126
V,45,126,127
R,79,127,128
R,26,128,129
I,72,129,130
R,43,130,131
I,32,131,132
R,47,132,133
V,7,133,134
R,5,134,135
I,81,135,136
C,77,136,137
R,93,137,138
R,8,138,139
V,19,139,140
C,12,140,141
C,77,141,142
V,73,142,143
V,99,143,144
V,4,144,145
I,41,145,146
C,27,146,147
I,62,147,148
R,75,148,149
R,32,149,150
I,73,150,151
C,91,151,152
R,72,152,153
I,52,153,154
I,44,154,155
I,5,155,156
R,9,156,157
R,11,157,158
V,92,158,159
R,79,159,160
V,1,160,161
C,84,161,162
I,17,162,163
C,69,163,164
V,14,164,165
R,90,165,166
V,75,166,167
C,38,167,168
R,65,168,169
R,96,169,170
I,86,170,171
I,44,171,172
R,27,172,173
V,65,173,174
I,83,174,175
V,33,175,176
V,17,176,177
R,74,177,178
I,79,178,179
I,67,179,180
V,63,180,181
V,75,181,182
C,88,182,183
R,82,183,184
R,97,184,185
V,18,185,186
R,98,186,187
I,87,187,188
C,35,188,189
C,80,189,190
R,21,190,191
C,18,191,192
R,31,192,193
V,100,193,194
I,95,194,195
V,71,195,196
C,31,196,197
C,48,197,198
C,39,198,199
I,39,199,200
C,84,200,201
I,67,201,202
V,9,202,203
I,90,203,204
I,72,204,205
I,6,205,206
C,29,206,207
V,72,207,208
R,61,208,209
R,9,209,210
R,99,210,211
C,60,211,212
V,14,212,213
R,28,213,214
C,90,214,215
C,9,215,216
C,46,216,217
I,50,217,218
V,46,218,219
C,63,219,220
I,40,220,221
V,50,221,222
V,88,222,223
I,83,223,224
V,90,224,225
C,25,225,226
I,80,226,227
I,43,227,228
V,39,228,229
I,17,229,230
R,62,230,231
C,18,231,232
C,86,232,233
I,21,233,234
C,96,234,235
R,74,235,236
I,70,236,237
C,49,237,238
I,37,238,239
I,26,239,240
V,61,240,241
C,15,241,242
C,96,242,243
V,57,243,244
R,95,244,245
C,73,245,246
I,68,246,247
V,99,247,248
I,76,248,249
C,92,249,250
I,11,250,251
C,90,251,252
R,6,252,253
I,51,253,254
I,44,254,255
R,33,255,256
C,7,256,257
I,71,257,258
V,68,258,0
V,34,158,259
C,79,260,261
I,63,261,262
I,42,262,263
R,52,263,264
C,4,264,265
C,27,265,266
I,63,266,267
I,82,267,268
C,73,268,269
R,29,269,270
R,73,270,271
I,40,271,272
I,6,272,273
V,87,273,274
I,46,274,275
V,29,275,276
C,99,276,277
R,53,277,278
I,52,278,279
V,66,279,280
I,94,280,281
R,13,281,282
R,42,282,283
R,38,283,284
I,50,284,285
I,29,285,286
V,58,286,287
R,74,287,288
V,13,288,289
C,74,289,290
R,72,290,291
V,70,291,292
C,91,292,293
C,50,293,294
C,70,294,295
R,54,295,296
I,14,296,297
R,67,297,298
C,44,298,299
V,73,299,300
V,48,300,301
R,93,301,302
R,53,302,303
I,73,303,304
R,59,304,305
C,54,305,306
C,48,306,307
R,52,307,308
V,18,308,309
V,48,309,310
C,36,310,311
C,30,311,312
I,14,312,313
C,100,313,314
C,23,314,315
R,31,315,316
I,59,316,317
C,9,317,318
C,91,318,319
I,45,319,320
R,76,320,321
R,50,321,322
I,32,322,323
C,33,323,324
V,22,324,325
C,46,325,326
R,4,326,327
C,61,327,328
I,4,328,329
I,36,329,330
V,67,330,331
V,54,331,332
I,6,332,333
V,6,333,334
R,25,334,335
R,6,335,336
V,47,336,337
V,94,337,338
V,37,338,339
C,57,339,340
V,68,340,341
C,19,341,342
I,9,342,343
V,31,343,344
C,91,344,345
I,29,345,346
V,94,346,347
I,53,347,348
R,42,348,349
