type,value,start_node,end_node
R,60,0,1
V,-63,2,3
I,-83,3,4
V,29,4,5
R,-100,5,6
V,65,6,7
C,-71,7,8
C,-93,8,9
V,-58,9,10
I,52,10,11
R,37,11,12
I,22,12,13
V,16,13,14
C,46,14,15
R,-18,15,16
V,97,16,17
V,92,17,18
C,-37,18,19
V,11,19,20
V,48,20,21
I,66,21,22
I,-92,22,23
V,9,23,24
I,-48,24,25
C,88,25,26
I,-15,26,27
R,94,27,28
R,6,28,29
R,-21,29,30
V,-93,30,31
C,-46,31,32
C,91,32,33
I,-91,33,34
C,61,34,35
V,-67,35,36
C,31,36,37
V,90,37,38
V,18,38,39
I,100,39,40
R,12,40,41
C,-63,41,42
I,-80,42,43
V,92,43,44
R,69,44,45
I,-35,45,46
I,78,46,47
V,38,47,48
C,-61,48,49
V,50,49,50
R,-77,50,51
I,-18,51,52
C,-93,52,53
C,-19,53,54
V,48,54,55
R,32,55,56
C,47,56,57
V,58,57,58
R,60,58,59
V,-64,59,60
I,-2,60,61
R,-81,61,62
V,37,62,63
I,-75,63,64
R,69,64,65
C,-40,65,66
C,-2,66,67
I,-11,67,68
C,-82,68,69
V,83,69,70
V,-35,70,71
V,46,71,72
I,15,72,73
R,-58,73,74
V,94,74,75
C,-82,75,76
C,51,76,77
V,-50,77,78
R,6,78,79
V,22,79,80
V,-18,80,81
V,25,81,82
V,-67,82,83
I,-45,83,84
C,95,84,85
V,-37,85,86
V,-87,86,87
I,-38,87,88
C,-29,88,89
C,-23,89,90
V,-22,90,91
V,-58,91,92
I,-30,92,93
V,42,93,94
C,69,94,95
I,91,95,96
V,40,96,97
V,-23,97,98
C,-87,98,99
R,9,99,100
I,-51,100,101
V,53,101,102
R,96,102,103
I,42,103,104
V,-15,104,105
C,89,105,106
V,66,106,107
C,92,107,108
V,-28,108,109
I,-20,109,110
R,64,110,111
I,-92,111,112
V,-7,112,113
V,-30,113,114
C,-31,114,115
V,-44,115,116
C,85,116,117
R,-79,117,118
V,-18,118,119
C,-56,119,120
R,10,120,121
I,-40,121,122
C,-71,122,123
C,3,123,124
C,-23,124,125
V,-61,125,126
R,64,126,127
C,2,127,128
V,-75,128,129
C,6,129,130
R,-89,130,131
V,-54,131,132
V,-91,132,133
V,-97,133,134
I,-62,134,135
C,-53,135,136
I,-85,136,137
R,-34,137,138
R,73,138,139
C,73,139,140
I,-95,140,141
R,-62,141,142
R,94,142,143
V,-15,143,144
C,60,144,145
I,-99,145,146
I,100,146,147
C,-85,147,148
C,1,148,149
C,5,149,150
R,93,150,151
V,-75,151,152
I,94,152,153
V,-96,153,154
C,38,154,155
R,-53,155,156
I,64,156,157
I,-81,157,158
I,-96,158,159
V,-29,159,160
I,67,160,161
V,-20,161,162
I,16,162,163
V,3,163,164
V,-69,164,165
V,-41,165,166
V,-36,166,167
C,-97,167,168
I,-69,168,169
R,-69,169,170
C,-33,170,171
R,-52,171,172
C,-45,172,173
R,-92,173,174
I,-92,174,175
V,71,175,176
C,-35,176,177
R,86,177,178
C,41,178,179
R,22,179,180
R,52,180,181
C,-85,181,182
I,20,182,183
V,60,183,184
I,-65,184,185
I,58,185,186
C,87,186,187
R,-75,187,188
R,-97,188,189
I,-3,189,190
V,1,190,191
C,53,191,192
I,-51,192,193
R,33,193,194
I,-32,194,195
R,-27,195,196
C,86,196,197
I,-15,197,198
I,34,198,199
V,-50,199,200
V,84,200,201
C,99,201,202
V,73,202,203
I,77,203,204
I,52,204,205
V,-38,205,206
R,-29,206,207
R,22,207,208
C,10,208,209
V,54,209,210
R,-59,210,211
R,-8,211,212
I,-26,212,213
V,100,213,214
R,-97,214,215
C,97,215,216
C,83,216,217
R,69,217,218
R,2,218,219
R,-91,219,220
V,-89,220,221
C,-47,221,222
V,-64,222,223
R,-43,223,224
R,31,224,225
R,-23,225,226
C,-45,226,227
I,-88,227,228
I,74,228,229
C,-2,229,230
I,-96,230,231
V,-71,231,232
I,-55,232,233
C,-34,233,234
V,26,234,235
V,99,235,236
C,-4,236,237
I,31,237,238
C,-14,238,239
I,88,239,240
V,-91,240,241
C,-77,241,242
V,88,242,243
I,59,243,244
R,8,244,245
R,42,245,246
V,-13,246,247
R,-78,247,248
I,43,248,249
R,-50,249,250
R,3,250,251
R,48,251,252
R,37,252,253
R,-75,253,254
V,-73,254,255
C,-5,255,256
R,64,256,257
R,-17,257,258
I,67,258,259
R,-53,259,260
V,12,260,261
V,-54,261,262
R,-73,262,263
R,-1,263,264
V,-25,264,265
V,80,265,266
C,-23,266,267
V,-20,267,268
R,-37,268,269
R,96,269,270
R,93,270,271
C,5,271,272
V,80,272,273
I,-98,273,274
C,-89,274,275
I,88,275,276
C,-56,276,277
I,66,277,278
I,-68,278,279
C,-36,279,280
C,46,280,281
I,-36,281,282
R,-41,282,283
I,51,283,284
C,8,284,285
C,-37,285,286
C,95,286,287
R,2,287,288
R,-46,288,289
R,-9,289,290
R,35,290,291
R,94,291,292
C,-48,292,293
I,-27,293,294
R,1,294,295
V,36,295,296
V,83,296,297
R,-79,297,298
R,-84,298,299
R,-100,299,300
R,62,300,301
I,-41,301,302
C,-6,302,303
R,-22,303,304
I,37,304,305
V,78,305,306
I,26,306,307
R,49,307,308
C,-3,308,309
C,55,309,310
I,97,310,311
V,-92,311,312
V,-34,312,0
R,26,192,313
I,49,314,315
I,19,315,316
C,-72,316,317
C,31,317,318
R,-56,318,319
I,65,319,320
V,63,320,321
R,-28,321,322
I,61,322,323
C,45,323,324
C,-41,324,325
V,-46,325,326
R,60,326,327
R,-68,327,328
R,-79,328,329
R,0,329,330
V,-51,330,331
R,35,331,332
R,-7,332,333
V,86,333,334
I,-41,334,335
R,0,335,336
I,-63,336,337
R,30,337,338
C,18,338,339
V,70,339,340
I,17,340,341
V,-74,341,342
I,74,342,343
R,-11,343,344
C,83,344,345
C,72,345,346
I,69,346,347
R,-38,347,348
R,-65,348,349
R,40,349,350
I,8,350,351
C,91,351,352
V,8,352,353
I,-51,353,354
C,52,354,355
V,27,355,356
I,13,356,357
I,-49,357,358
I,-66,358,359
C,27,359,360
I,21,360,361
V,3,361,362
C,76,362,363
R,45,363,364
C,-31,364,365
I,-26,365,366
R,-13,366,367
C,-76,367,368
V,-83,368,369
R,76,369,370
R,-7,370,371
C,-30,371,372
V,46,372,373
R,-5,373,374
C,17,374,375
R,-24,375,376
I,-39,376,377
C,-54,377,378
C,10,378,379
R,30,379,380
R,-35,380,381
C,69,381,382
I,14,382,383
V,-85,383,384
I,-96,384,385
C,8,385,386
V,95,386,387
C,45,387,388
I,72,388,389
R,61,389,390
V,21,390,391
I,35,391,392
R,97,392,393
R,71,393,394
R,-69,394,395
R,-47,395,396
I,-92,396,397
C,-44,397,398
R,62,398,399
V,12,399,400
I,33,400,401
V,46,401,402
R,-60,402,403
V,46,403,404
I,91,404,405
R,61,405,406
V,-86,406,407
R,42,407,408
C,-50,408,409
R,56,409,410
V,69,410,411
I,-13,411,412
V,-79,412,413
V,-30,413,414
V,-71,414,415
V,19,415,416
I,-56,416,417
C,31,417,418
V,-86,418,419
I,-49,419,420
V,-95,420,421
R,93,421,422
R,7,422,423
V,54,423,424
C,41,424,425
C,-36,425,426
R,100,426,427
R,2,427,428
I,-5,428,429
R,-26,429,430
R,11,430,431
C,-20,431,432
C,52,432,433
V,1,433,434
V,-89,434,435
I,25,435,436
V,-96,436,437
I,15,437,438
I,57,438,439
V,-3,439,440
V,-41,440,441
I,5,441,442
R,-19,442,443
C,-98,443,444
C,-30,444,445
V,77,445,446
V,56,446,447
C,77,447,448
C,64,448,449
I,23,449,450
C,-51,450,451
C,-100,451,452
I,-63,452,453
V,-30,453,454
V,49,454,455
I,7,455,456
V,-100,456,457
R,-71,457,458
R,-87,458,459
R,-38,459,460
C,43,460,461
R,13,461,462
R,47,462,463
I,98,463,464
C,-48,464,465
I,79,465,466
C,65,466,467
I,-68,467,468
I,-21,468,469
C,92,469,470
R,100,470,471
R,47,471,472
I,-35,472,473
R,-4,473,474
I,-70,474,475
R,92,475,476
R,-55,476,477
I,-91,477,478
C,-2,478,479
C,-78,479,480
C,-85,480,481
R,-99,481,482
R,-94,482,483
C,-6,483,484
R,-77,484,485
R,-57,485,486
I,95,486,487
C,-28,487,488
R,17,488,489
I,-69,489,490
R,91,490,491
I,4,491,492
V,37,492,493
V,-88,493,494
R,-9,494,495
V,66,495,496
I,-60,496,497
C,78,497,498
I,26,498,499
I,73,499,500
I,53,500,501
R,-8,501,502
I,-89,502,503
R,-29,503,504
C,95,504,505
V,26,505,506
R,40,506,507
C,-56,507,508
I,-96,508,509
R,88,509,510
V,54,510,511
R,8,511,512
V,-53,512,513
V,57,513,514
I,-18,514,515
I,53,515,516
I,97,516,517
C,-38,517,518
V,76,518,519
I,11,519,520
V,-46,520,521
C,96,521,522
C,43,522,523
V,39,523,524
R,-9,524,525
V,84,525,526
I,98,526,527
C,24,527,528
I,16,528,529
I,14,529,530
C,-61,530,531
C,87,531,532
R,22,532,533
C,86,533,534
C,96,534,535
V,48,535,536
R,-65,536,537
C,-55,537,538
V,27,538,539
R,-85,539,540
R,58,540,541
I,-45,541,542
C,-57,542,543
V,1,543,544
V,49,544,545
V,57,545,546
C,-63,546,547
R,10,547,548
I,49,548,549
V,-20,549,550
C,-16,550,551
R,90,551,552
C,54,552,553
I,-84,553,554
C,25,554,555
V,-15,555,556
R,-5,556,557
V,-76,557,558
I,69,558,559
C,-76,559,560
R,-76,560,561
C,74,561,562
R,-53,562,563
R,-79,563,564
I,10,564,565
C,-99,565,566
V,-17,566,567
R,59,567,568
C,-39,568,569
R,-24,569,570
I,57,570,571
V,3,571,572
R,-79,572,573
C,-5,573,574
C,-64,574,575
C,57,575,576
I,34,576,577
I,-39,577,578
I,-13,578,579
R,-45,579,580
I,69,580,581
I,-56,581,582
R,-46,582,583
I,39,583,584
I,-75,584,585
V,-60,585,586
V,24,586,587
R,65,587,588
R,-52,588,589
V,-99,589,590
C,-98,590,591
C,-69,591,592
C,-36,592,593
V,89,593,594
I,63,594,595
R,-47,595,596
C,91,596,597
R,19,597,598
R,-93,598,599
V,-60,599,600
R,-2,600,601
I,46,601,602
I,-47,602,603
R,-25,603,604
I,84,604,605
R,28,605,606
I,89,606,607
V,58,607,608
C,100,608,609
V,99,609,610
R,25,610,611
R,-32,611,612
I,-8,612,613
V,76,613,614
V,64,614,615
V,-80,615,616
V,-57,616,617
V,35,617,618
V,82,618,619
V,4,619,620
V,-29,620,621
V,-62,621,622
R,-86,622,623
C,2,623,624
V,47,624,625
R,-89,625,626
C,28,626,627
V,-96,627,628
R,-66,628,629
R,94,629,630
V,69,630,631
C,-7,631,632
I,-9,632,633
C,-67,633,634
I,10,634,635
R,51,635,636
V,-38,636,637
V,-10,637,638
C,-23,638,639
V,-75,639,640
C,28,640,641
R,74,641,642
I,55,642,643
C,-49,643,644
V,45,644,645
V,86,645,646
R,-31,646,647
I,-8,647,648
I,94,648,649
I,4,649,650
V,5,650,651
V,-36,651,652
I,-17,652,653
R,-95,653,654
R,-36,654,655
V,-53,655,656
V,-54,656,657
R,96,657,658
I,-39,658,659
V,-86,659,660
R,89,660,661
C,-10,661,662
C,-98,662,663
R,39,663,664
V,55,664,665
C,-59,665,666
I,66,666,667
V,25,667,668
I,-84,668,669
C,26,669,670
V,45,670,671
C,-49,671,672
C,-8,672,673
V,-4,673,674
V,18,674,675
C,29,675,676
C,-32,676,677
V,8,677,678
I,-1,678,679
C,-30,679,680
V,85,680,681
R,41,681,682
C,-81,682,683
V,-57,683,684
C,-36,684,685
V,-32,685,686
I,-98,686,687
V,86,687,688
R,66,688,689
I,13,689,690
C,-59,690,691
R,73,691,692
V,-76,692,693
V,-4,693,694
I,-51,694,695
C,-13,695,696
R,41,696,697
I,98,697,698
R,-6,698,699
V,81,699,700
C,100,700,701
V,-90,701,702
R,-52,702,703
R,-16,703,704
R,64,704,705
C,-17,705,706
C,53,706,707
I,99,707,708
R,-62,708,709
C,-88,709,710
V,-48,710,711
I,10,711,712
I,-89,712,713
I,-40,713,714
I,18,714,715
C,82,715,716
I,-83,716,717
C,-74,717,718
I,27,718,719
I,14,719,720
C,97,720,721
I,54,721,722
C,15,722,723
R,-89,723,724
R,-19,724,725
R,1,725,726
R,-72,726,727
R,38,727,728
R,-84,728,729
R,29,729,730
I,87,730,731
I,-25,731,732
C,15,732,733
I,-60,733,734
I,51,734,735
I,76,735,736
I,-56,736,737
R,42,737,738
V,-30,738,739
C,-10,739,740
I,-68,740,741
V,-62,741,742
V,-12,742,743
I,-37,743,744
I,94,744,745
V,-52,745,746
R,-96,746,747
C,70,747,748
V,-3,748,749
V,82,749,750
R,25,750,751
C,34,751,752
R,49,752,753
V,36,753,754
I,-76,754,755
V,-31,755,756
R,-87,756,757
R,19,757,758
R,91,758,759
I,-64,759,760
I,71,760,761
V,-59,761,762
R,-77,762,763
C,-60,763,764
C,72,764,765
C,74,765,766
C,-43,766,767
V,95,767,768
V,-93,768,769
R,50,769,770
R,-61,770,771
R,7,771,772
R,-77,772,773
C,30,773,774
I,-28,774,775
C,-45,775,776
C,55,776,777
C,-58,777,778
V,33,778,779
C,-14,779,780
R,-58,780,781
I,-81,781,782
V,-98,782,783
V,15,783,784
C,34,784,785
R,61,785,786
I,68,786,787
C,-76,787,788
I,54,788,789
R,-85,789,790
R,-44,790,791
C,-4,791,792
R,47,792,793
V,-63,793,794
R,-80,794,795
C,-91,795,796
R,-57,796,797
V,95,797,798
I,3,798,799
C,-14,799,800
R,-14,800,801
V,81,801,802
R,-40,802,803
I,-100,803,804
R,16,804,805
R,66,805,806
R,-36,806,807
C,2,807,808
C,42,808,809
I,94,809,810
V,-97,810,811
R,99,811,812
C,-45,812,813
V,-17,813,814
R,45,814,815
V,-35,815,816
V,83,816,817
V,-96,817,818
I,38,818,819
C,9,819,820
R,-5,820,821
V,71,821,822
R,76,822,823
I,77,823,824
R,61,824,825
C,-11,825,826
I,-34,826,827
V,-30,827,828
I,-20,828,829
R,18,829,830
C,67,830,831
V,-100,831,832
I,-95,832,833
V,73,833,834
C,-88,834,835
I,-24,835,836
R,-32,836,837
C,-90,837,838
V,23,838,839
V,-91,839,840
V,30,840,841
C,9,841,842
R,-30,842,843
I,78,843,844
I,14,844,845
V,-47,845,846
V,5,846,847
R,80,847,848
C,-95,848,849
C,15,849,850
R,84,850,851
I,-40,851,852
R,-88,852,853
C,-92,853,854
R,-50,854,855
R,-9,855,856
I,-63,856,857
C,-23,857,858
C,-65,858,859
R,92,859,860
R,-98,860,861
R,-23,861,862
R,74,862,863
V,41,863,864
I,-13,864,865
V,37,865,866
C,9,866,867
C,45,867,868
V,61,868,869
R,-20,869,870
R,23,870,871
V,-2,871,872
R,-89,872,873
C,5,873,874
V,-65,874,875
V,50,875,876
I,-82,876,877
R,73,877,878
I,3,878,879
C,-95,879,880
C,3,880,881
V,87,881,882
C,89,882,883
V,-3,883,884
I,52,884,885
C,-14,885,886
I,-46,886,887
I,-36,887,888
I,-63,888,114
R,-32,136,889
R,-18,890,891
V,-14,891,892
V,50,892,893
C,81,893,894
R,-97,894,895
R,-73,895,896
I,-23,896,897
I,44,897,898
V,-72,898,899
R,26,899,900
C,-4,900,901
C,-92,901,902
C,-87,902,903
V,67,903,904
C,0,904,905
I,-70,905,906
V,68,906,907
I,86,907,908
R,77,908,909
V,-76,909,910
C,-12,910,911
V,-24,911,912
R,73,912,913
V,-25,913,914
C,-48,914,915
R,-83,915,916
R,-30,916,917
C,74,917,918
V,70,918,919
I,-46,919,920
I,-12,920,921
C,79,921,922
V,-3,922,923
I,88,923,924
V,55,924,925
C,29,925,926
V,-65,926,927
V,74,927,928
C,-31,928,929
R,-72,929,930
V,-49,930,931
I,-31,931,932
V,83,932,933
R,-28,933,934
C,-13,934,935
C,81,935,936
C,71,936,937
I,45,937,938
V,-29,938,939
C,-11,939,940
I,52,940,941
R,-96,941,942
C,33,942,943
C,70,943,944
I,-8,944,945
C,-20,945,946
