type,value,start_node,end_node
R,64,0,1
V,90,2,3
C,63,3,4
V,76,4,5
V,67,5,6
I,81,6,7
R,99,7,8
I,100,8,9
V,96,9,10
R,72,10,11
R,36,11,12
V,11,12,13
I,8,13,14
C,18,14,15
R,77,15,16
C,5,16,17
V,15,17,18
I,83,18,19
I,75,19,20
V,73,20,21
C,17,21,22
C,76,22,23
R,78,23,24
V,77,24,25
C,43,25,26
C,85,26,27
I,70,27,28
C,99,28,29
R,53,29,30
V,63,30,31
I,34,31,32
C,36,32,33
R,64,33,34
C,45,34,35
V,19,35,36
C,22,36,37
I,93,37,38
C,23,38,39
R,21,39,40
I,29,40,41
V,24,41,42
I,28,42,43
I,90,43,44
V,79,44,45
V,81,45,46
V,38,46,47
V,66,47,48
C,59,48,49
C,2,49,50
V,5,50,51
C,70,51,52
C,27,52,53
I,53,53,54
I,84,54,55
I,37,55,56
V,60,56,57
C,61,57,58
C,16,58,59
I,74,59,60
R,54,60,61
V,45,61,62
R,52,62,63
V,89,63,64
V,58,64,65
V,45,65,66
V,35,66,67
R,1,67,68
V,26,68,69
C,30,69,70
V,63,70,71
I,78,71,72
I,57,72,73
V,68,73,74
V,90,74,75
V,47,75,76
V,80,76,77
C,49,77,78
V,99,78,79
I,68,79,80
I,12,80,81
C,77,81,82
V,83,82,83
V,19,83,84
I,34,84,85
R,68,85,86
C,82,86,87
V,17,87,88
C,52,88,89
R,33,89,90
R,43,90,91
C,95,91,92
V,97,92,93
R,87,93,94
C,54,94,95
R,36,95,96
C,9,96,97
R,46,97,98
I,79,98,99
R,7,99,100
C,84,100,101
V,31,101,102
V,87,102,103
C,52,103,104
R,75,104,105
R,72,105,106
I,27,106,107
I,88,107,108
V,26,108,109
C,38,109,110
V,27,110,111
V,14,111,112
I,36,112,113
V,74,113,114
I,29,114,115
V,10,115,116
R,87,116,117
C,75,117,118
V,17,118,119
V,91,119,120
V,88,120,121
C,39,121,122
V,97,122,123
C,49,123,124
V,99,124,125
V,95,125,126
V,25,126,127
R,60,127,128
V,86,128,129
R,39,129,130
V,61,130,131
I,67,131,132
V,38,132,133
V,81,133,134
V,41,134,135
V,27,135,136
V,3,136,137
V,64,137,138
V,54,138,139
R,24,139,140
V,74,140,141
I,11,141,142
V,7,142,143
V,69,143,144
R,66,144,145
I,6,145,146
I,33,146,147
C,46,147,148
V,95,148,149
I,100,149,150
V,93,150,151
I,36,151,152
C,34,152,153
