type,value,start_node,end_node
I,99,0,1
V,16,2,3
C,18,3,4
V,66,4,5
V,4,5,6
I,29,6,7
R,85,7,8
C,89,8,9
C,21,9,10
C,40,10,11
V,36,11,12
R,12,12,13
I,30,13,14
R,62,14,15
C,28,15,16
R,28,16,17
C,50,17,18
I,47,18,19
C,46,19,20
C,9,20,21
V,57,21,22
R,59,22,23
C,12,23,24
V,20,24,25
R,87,25,26
R,34,26,27
V,84,27,28
I,98,28,29
I,24,29,30
V,24,30,31
V,63,31,32
C,5,32,33
V,12,33,34
C,47,34,35
I,66,35,36
I,87,36,37
I,99,37,38
R,48,38,39
I,87,39,40
V,77,40,41
R,24,41,42
V,45,42,43
R,15,43,44
V,50,44,45
V,30,45,46
C,58,46,47
V,97,47,48
C,52,48,49
R,72,49,50
C,55,50,51
V,46,51,52
C,81,52,53
I,31,53,54
V,41,54,55
C,57,55,56
V,67,56,57
R,82,57,58
R,92,58,59
R,26,59,60
R,47,60,61
C,14,61,62
I,10,62,63
I,53,63,64
C,71,64,65
R,47,65,66
R,15,66,67
C,14,67,68
V,40,68,69
C,99,69,70
V,49,70,71
R,87,71,72
V,70,72,73
I,70,73,74
I,41,74,75
V,52,75,76
C,36,76,77
I,40,77,78
I,54,78,79
R,31,79,80
V,97,80,81
C,17,81,82
R,48,82,83
C,96,83,84
I,42,84,85
R,39,85,86
C,37,86,87
V,82,87,88
R,34,88,89
R,48,89,90
V,27,90,91
V,96,91,92
I,16,92,93
R,51,93,94
I,38,94,95
R,41,95,96
C,100,96,97
C,88,97,98
C,79,98,99
V,50,99,100
R,73,100,101
V,28,101,102
R,21,102,103
C,81,103,104
R,73,104,105
I,71,105,106
I,49,106,107
V,64,107,108
I,36,108,109
C,4,109,110
I,25,110,111
R,71,111,112
I,61,112,113
C,25,113,114
C,75,114,115
V,20,115,116
R,53,116,117
I,25,117,118
C,68,118,119
I,95,119,120
I,84,120,121
C,72,121,122
R,14,122,123
R,96,123,0
C,16,29,124
I,31,125,126
C,86,126,127
R,83,127,128
C,42,128,129
R,20,129,130
I,46,130,131
V,98,131,132
I,23,132,133
I,38,133,134
I,39,134,135
R,52,135,136
I,1,136,137
R,5,137,138
C,81,138,139
R,16,139,140
V,69,140,141
C,68,141,142
V,16,142,143
I,82,143,144
C,22,144,145
I,99,145,146
R,75,146,147
V,32,147,148
R,94,148,149
R,53,149,150
I,17,150,151
I,86,151,152
C,43,152,153
R,1,153,154
C,82,154,155
C,33,155,156
C,24,156,157
V,39,157,158
I,66,158,159
V,87,159,160
C,100,160,161
V,20,161,162
V,19,162,163
V,91,163,164
C,49,164,165
V,90,165,166
C,52,166,167
C,71,167,168
R,37,168,169
I,41,169,170
V,65,170,171
I,57,171,172
V,69,172,173
R,27,173,174
R,65,174,175
I,29,175,176
R,62,176,177
V,90,177,178
R,15,178,179
I,77,179,180
V,51,180,181
C,59,181,182
I,86,182,183
R,20,183,184
C,80,184,185
V,90,185,186
C,65,186,187
R,71,187,188
I,78,188,189
C,99,189,190
I,56,190,191
R,90,191,192
C,12,192,193
V,98,193,194
I,78,194,195
I,49,195,196
R,13,196,197
I,57,197,198
V,34,198,199
V,45,199,200
R,100,200,201
V,69,201,202
R,78,202,203
V,33,203,204
V,37,204,205
V,37,205,206
I,88,206,207
R,59,207,208
V,93,208,209
C,43,209,210
I,59,210,211
R,83,211,212
C,78,212,213
C,14,213,214
C,31,214,215
V,11,215,216
C,37,216,217
I,5,217,218
V,11,218,219
R,35,219,220
V,95,220,221
C,93,221,222
I,56,222,223
R,94,223,224
R,57,224,225
I,97,225,226
R,44,226,227
V,38,227,228
I,78,228,229
V,38,229,230
V,62,230,231
I,8,231,232
C,18,232,233
V,33,233,234
V,40,234,235
C,28,235,236
I,100,236,237
C,11,237,238
C,81,238,47
V,96,128,239
C,85,240,241
R,49,241,242
R,98,242,243
I,55,243,244
I,97,244,245
C,25,245,246
I,7,246,247
I,77,247,248
C,60,248,249
R,46,249,250
I,12,250,251
C,20,251,252
V,32,252,253
R,24,253,254
C,97,254,255
C,23,255,19
I,63,55,177
R,17,154,249
I,87,236,159
C,59,95,240
I,4,187,171
C,100,181,162
R,99,152,94
I,10,83,91
V,84,53,225
I,83,196,226
R,72,33,145
R,66,130,178
C,93,235,37
R,3,87,35
I,9,166,120
C,37,197,133
I,44,253,87
C,66,246,201
V,32,164,50
V,90,12,38
I,20,133,52
V,27,243,63
C,98,74,14
C,56,47,151
C,14,201,163
C,3,63,1
I,38,93,127
C,90,8,206
C,32,22,67
I,52,36,64
I,7,185,63
R,33,15,201
R,21,37,158
V,32,233,109
V,35,133,56
I,2,110,227
R,37,214,118
I,99,248,99
I,95,165,250
I,69,220,126
R,94,115,135
R,62,250,156
I,59,157,165
R,80,221,125
I,26,210,177
R,35,158,69
I,6,125,225
C,84,235,94
I,39,22,189
R,99,133,179
V,50,69,221
R,91,34,20
R,53,13,31
R,35,252,33
V,3,186,182
V,74,131,252
C,8,182,176
V,53,33,84
V,39,145,217
I,22,12,15
I,63,186,238
R,30,151,236
C,23,209,67
C,77,238,22
C,78,240,189
V,88,228,79
R,68,42,105
I,68,76,16
C,62,188,53
C,40,10,140
C,84,195,154
I,85,138,85
I,88,29,139
V,96,169,126
R,46,45,219
R,21,15,142
R,22,30,97
V,87,91,148
R,19,19,116
C,91,150,10
I,71,72,70
I,58,202,19
C,31,132,162
R,35,105,145
R,71,54,58
I,60,24,79
I,56,188,71
V,59,8,196
R,46,245,150
V,91,12,28
C,52,42,27
I,48,160,239
C,11,140,9
V,31,64,9
I,73,133,108
I,50,18,255
I,89,130,165
R,24,75,172
I,7,242,98
V,39,109,48
C,14,177,157
V,39,121,6
V,46,100,162
I,69,145,58
V,88,124,134
I,31,152,176
V,65,126,200
I,39,147,24
I,84,15,47
R,100,47,182
I,20,126,177
V,94,53,154
I,67,125,55
C,54,148,128
I,51,166,82
I,70,96,252
C,68,251,221
C,90,108,187
V,98,146,2
V,73,68,120
R,89,142,78
C,47,170,219
V,25,144,65
R,86,78,244
R,98,132,152
V,62,11,217
V,89,39,103
C,55,33,31
I,65,63,190
R,67,229,242
R,100,53,55
R,40,197,129
R,14,241,150
R,31,22,251
R,75,53,190
V,33,43,217
R,11,111,148
I,7,204,51
V,16,215,51
I,10,240,51
R,71,163,189
I,17,52,232
C,31,238,209
C,16,87,114
R,59,234,202
V,44,140,134
V,19,141,181
R,94,76,188
R,8,213,134
V,13,255,51
V,55,251,66
C,70,41,21
R,22,181,18
V,91,251,32
R,9,84,174
V,12,118,235
V,18,19,74
I,17,61,97
C,100,37,40
I,73,40,51
C,72,16,27
C,87,32,65
I,83,15,91
V,72,78,221
I,41,15,54
R,55,164,249
R,24,9,160
C,28,120,226
I,96,86,216
V,5,190,73
V,24,190,159
V,36,136,138
C,73,224,138
I,61,137,28
V,5,169,185
R,55,224,66
R,62,104,15
V,32,80,0
I,79,68,169
C,27,158,192
C,79,141,202
I,57,249,210
C,81,68,69
R,93,37,102
C,71,137,173
C,19,113,226
R,41,166,107
I,95,144,3
C,48,46,55
V,83,70,171
I,85,36,145
R,20,87,59
I,93,62,163
I,74,57,69
C,37,148,155
C,59,85,250
V,44,231,0
R,93,154,153
V,58,251,198
I,82,119,154
R,56,253,210
V,47,254,94
I,5,191,173
I,2,177,32
R,15,111,187
I,15,186,140
C,1,153,220
V,20,32,183
C,98,39,30
C,48,76,39
R,36,4,166
C,23,167,178
V,43,95,18
I,47,45,61
I,92,184,146
V,58,38,107
I,96,198,15
V,21,167,247
R,20,94,6
C,70,38,198
V,41,142,55
C,49,74,237
R,95,3,36
I,1,221,240
R,68,40,84
R,77,238,233
C,16,111,84
V,23,71,24
I,97,246,11
V,20,222,91
C,3,62,221
V,69,211,86
V,21,225,56
R,17,194,45
R,8,204,35
C,82,5,55
R,37,64,227
V,51,2,236
I,38,34,135
R,66,68,38
V,59,73,47
C,34,161,192
V,41,82,154
V,58,244,203
C,11,170,4
C,32,19,100
I,70,133,77
R,66,116,136
C,32,195,145
R,41,255,103
C,38,183,229
V,62,86,17
V,93,111,41
V,60,42,62
R,26,97,167
C,47,191,12
I,60,213,84
I,42,226,13
C,62,220,131
R,18,102,113
V,31,8,214
R,82,13,168
C,15,130,140
C,9,100,152
C,58,21,239
R,55,141,198
R,8,123,64
V,29,203,201
R,43,192,98
I,8,14,109
I,56,176,99
I,44,181,58
I,62,35,192
V,10,159,173
R,68,72,106
V,7,74,145
R,9,205,87
C,16,43,27
I,76,182,67
V,68,71,161
R,81,190,150
R,52,243,77
I,49,37,30
I,84,3,97
I,63,171,192
C,60,13,254
V,51,88,233
C,89,17,231
R,87,92,116
I,14,131,115
I,73,246,129
C,14,110,74
I,66,173,135
C,87,43,200
R,69,102,219
V,3,119,193
C,22,90,133
C,10,230,10
C,64,196,155
R,50,245,67
C,1,187,184
I,98,34,233
C,13,0,124
V,67,98,240
C,81,32,244
R,41,174,242
C,100,213,218
C,81,124,157
R,30,42,192
C,9,12,84
I,9,121,200
V,10,121,250
I,25,87,57
V,1,196,12
V,67,104,121
R,88,236,63
V,49,168,41
R,98,91,179
R,60,55,171
R,19,210,89
R,9,250,233
V,54,162,189
C,76,226,67
C,85,104,80
C,99,163,222
R,100,171,95
V,65,76,117
R,58,49,45
V,6,86,252
R,15,74,232
R,2,158,227
C,44,44,228
C,47,162,5
I,73,116,28
R,53,246,54
R,50,48,128
I,43,232,199
C,54,83,112
V,9,91,184
I,37,99,30
C,68,8,45
V,65,53,73
R,79,114,53
C,28,255,231
R,39,61,171
I,70,181,75
R,81,93,19
V,7,54,234
V,82,72,67
V,89,243,50
I,21,240,168
I,31,212,70
V,73,197,77
C,14,23,194
I,78,206,82
V,54,227,142
C,79,1,207
V,28,240,225
V,76,31,213
R,35,108,168
V,36,181,54
C,43,131,19
C,53,214,183
R,25,172,145
I,22,96,61
V,26,63,229
V,32,1,60
V,73,104,2
V,66,11,211
R,80,88,176
R,82,207,74
C,48,92,235
V,2,107,53
I,41,180,161
R,39,59,10
C,74,242,0
V,76,207,37
I,13,147,95
V,75,14,64
I,79,0,113
I,69,197,40
V,88,166,161
R,49,248,178
V,9,56,93
R,20,196,25
C,65,209,168
R,14,71,120
I,8,154,226
C,10,184,183
V,58,208,249
I,70,11,189
R,4,119,72
C,43,144,167
I,27,252,202
C,40,190,7
I,76,249,30
C,38,230,184
V,63,150,192
R,7,109,39
C,43,182,33
I,61,8,166
V,43,125,250
I,26,175,223
V,1,57,69
C,3,206,61
R,15,36,39
C,39,187,114
R,23,130,211
C,33,109,18
V,44,116,201
I,84,68,166
R,82,177,231
I,27,18,7
R,78,130,239
I,14,246,39
C,70,195,191
R,4,217,10
C,11,249,186
V,64,235,22
I,70,8,126
V,88,194,218
I,53,124,239
C,88,13,25
C,78,200,215
R,11,168,108
I,61,99,193
V,8,188,115
I,68,173,115
V,45,54,32
R,73,252,144
I,85,4,231
I,51,192,1
R,94,60,80
I,71,166,53
R,65,215,180
C,60,162,84
I,7,236,52
R,92,163,23
I,33,142,249
R,81,248,193
I,81,56,68
I,26,170,130
I,81,50,203
R,16,210,175
C,28,148,35
R,86,178,89
V,74,217,226
R,82,149,109
I,17,255,58
V,51,198,13
V,48,28,12
V,88,156,204
I,95,78,176
C,8,237,157
I,18,133,174
C,53,221,26
C,47,28,160
C,73,205,132
V,73,197,12
R,58,149,5
I,19,7,59
I,26,104,50
I,33,5,218
V,63,14,140
R,88,62,166
C,5,24,203
V,47,132,197
I,42,72,117
C,97,160,16
R,5,56,52
C,88,213,192
V,7,249,13
I,52,38,141
R,77,81,88
I,87,245,227
I,68,224,185
I,8,8,191
R,26,111,37
V,96,216,156
I,32,114,226
V,35,133,51
I,52,30,8
I,53,165,37
C,3,25,141
V,18,160,240
I,20,183,174
I,39,235,56
C,89,7,227
V,86,224,50
V,56,248,247
V,21,154,118
C,35,135,208
I,17,210,153
R,93,55,206
I,29,21,34
R,37,231,59
R,87,29,167
V,10,54,60
C,33,105,172
R,44,130,69
I,93,79,90
R,40,96,87
C,80,253,65
I,83,113,202
R,57,249,132
R,49,217,184
V,47,34,56
I,23,110,116
I,53,57,20
R,88,187,51
R,74,104,227
V,44,246,55
C,14,97,214
R,41,97,210
R,51,124,176
C,1,206,195
V,44,88,113
V,30,140,234
R,27,157,133
R,15,44,167
R,41,201,10
I,3,93,6
V,84,144,72
I,51,132,141
I,74,71,98
V,24,25,245
V,9,60,46
I,90,201,10
V,24,64,130
I,63,252,118
V,82,127,112
I,27,183,99
V,9,216,224
C,31,174,233
R,100,91,206
C,64,125,91
V,37,172,43
C,45,243,228
R,26,75,26
C,44,45,107
V,40,253,7
V,73,142,195
C,38,176,19
C,69,106,74
C,93,192,108
I,81,244,5
I,28,22,93
R,98,47,30
C,22,13,195
R,50,38,132
I,49,232,170
I,11,123,117
C,61,86,68
R,69,5,78
R,59,60,55
I,38,90,123
I,90,22,15
C,9,69,12
V,96,93,114
C,1,158,122
I,26,145,49
R,38,120,144
C,10,26,137
V,12,71,192
C,77,156,7
V,40,79,19
C,99,34,149
R,36,71,37
V,54,89,130
R,14,227,101
I,51,249,22
C,53,196,47
I,91,216,91
R,39,51,224
R,11,74,237
I,24,35,183
R,73,152,29
I,62,192,3
I,77,71,149
R,100,176,139
C,50,71,92
C,19,207,178
R,51,3,40
I,8,148,221
R,26,85,179
I,62,1,193
R,61,5,97
V,58,211,130
I,79,129,54
I,69,185,128
I,46,87,89
C,58,93,192
R,61,80,174
V,16,138,71
C,77,232,248
I,34,245,232
R,51,115,112
I,63,216,86
C,34,209,64
V,13,214,157
R,50,205,198
V,50,37,243
V,77,16,197
I,87,42,185
I,37,98,187
I,14,230,111
C,27,139,180
V,19,115,213
R,45,32,55
C,79,174,201
R,98,191,34
V,5,52,37
C,45,184,250
C,38,28,59
I,13,116,239
R,7,73,135
C,18,141,22
I,71,244,189
C,80,140,177
R,10,132,7
R,95,130,7
I,74,222,209
C,84,155,135
I,39,94,179
V,46,251,80
V,78,1,207
I,89,216,93
R,23,34,107
R,31,124,88
I,94,69,247
C,30,172,57
C,32,212,172
I,23,203,150
I,84,27,211
C,65,170,103
V,64,124,104
I,46,224,65
R,81,244,25
V,15,217,117
C,49,202,129
R,17,202,81
R,55,157,111
R,81,215,159
I,43,229,185
I,79,168,20
R,2,122,146
R,1,80,95
V,99,24,162
I,2,123,232
V,39,206,243
V,57,31,180
C,52,128,1
C,11,169,73
C,65,56,241
I,47,37,56
V,30,144,70
I,34,212,224
I,78,229,214
C,79,166,108
R,25,136,108
C,19,30,218
I,28,132,176
R,20,56,54
C,38,123,194
R,97,61,204
R,52,127,162
R,76,63,39
C,99,71,101
V,46,162,121
C,17,143,171
V,23,250,45
I,85,127,143
R,38,68,113
I,19,250,157
R,26,33,234
R,34,56,17
V,2,115,198
V,82,60,224
I,24,112,67
I,22,253,31
R,81,45,55
R,41,52,116
I,67,241,141
R,83,82,108
R,55,63,2
C,92,102,63
C,36,147,114
C,96,221,59
C,32,184,43
V,80,75,19
V,84,111,42
R,24,93,134
C,48,114,77
C,13,111,72
V,92,241,116
V,22,4,152
V,96,27,201
V,18,238,100
V,16,44,111
C,80,151,199
I,42,7,161
R,21,163,147
R,31,236,213
R,47,112,65
C,39,33,213
I,41,187,107
V,7,92,139
I,7,67,235
I,82,40,31
R,78,125,153
I,68,30,90
R,57,221,213
V,71,119,165
V,27,233,228
C,35,184,194
I,93,215,247
I,61,237,96
R,77,129,155
R,43,136,101
V,38,54,103
C,77,233,208
C,7,255,57
I,75,142,208
C,25,186,130
V,91,142,220
R,54,120,155
C,66,19,6
R,34,157,189
V,48,22,127
I,70,97,207
I,1,30,208
V,11,82,21
V,49,43,227
R,59,78,17
C,93,196,25
R,89,153,72
I,11,53,247
C,90,241,146
C,72,189,54
V,47,53,103
C,79,106,225
V,93,43,233
I,61,45,28
V,77,235,95
V,62,123,2
R,25,246,198
I,94,14,56
C,84,62,198
C,49,143,231
I,86,87,197
I,33,54,44
I,92,163,86
I,20,120,145
I,11,227,92
R,73,163,184
V,87,157,24
R,13,50,108
I,12,215,51
V,7,102,31
I,89,71,89
V,28,223,88
V,27,74,220
I,49,109,43
C,24,248,218
R,59,154,62
R,47,175,22
I,90,251,185
C,55,171,101
V,56,59,189
C,79,16,239
V,84,180,160
V,19,212,158
C,24,47,173
C,75,99,33
C,71,184,138
R,24,254,181
R,12,160,66
V,78,98,214
I,3,42,104
R,20,133,247
I,45,62,20
I,71,193,41
R,16,7,55
V,79,56,11
C,94,86,119
R,22,2,59
C,53,10,211
V,34,155,26
I,50,86,110
C,83,241,104
V,5,155,102
V,98,189,248
V,43,56,24
V,24,196,37
C,84,44,246
I,71,37,246
R,88,146,238
I,3,123,216
R,100,184,41
V,6,198,98
I,82,188,31
I,3,168,208
I,87,38,63
C,26,31,213
C,90,143,56
C,47,195,157
C,6,245,100
R,65,180,102
R,3,202,25
C,11,223,251
V,20,98,86
C,88,145,156
C,49,157,172
I,70,44,236
V,83,251,176
C,47,164,50
R,20,179,12
V,65,70,81
I,57,196,199
V,43,136,197
C,63,46,5
I,37,45,142
