type,value,start_node,end_node
C,35,0,1
V,81,2,3
V,91,3,4
C,24,4,5
C,79,5,6
C,46,6,7
R,3,7,8
R,17,8,9
R,61,9,10
C,64,10,11
I,43,11,12
R,12,12,13
R,14,13,14
C,15,14,15
R,88,15,16
I,71,16,17
I,23,17,18
I,73,18,19
C,69,19,20
I,58,20,21
I,53,21,22
R,24,22,23
I,34,23,24
R,2,24,25
I,34,25,26
C,60,26,27
C,41,27,28
V,9,28,29
R,99,29,30
I,16,30,31
R,37,31,32
C,49,32,33
I,73,33,34
C,67,34,35
V,19,35,36
I,91,36,37
I,32,37,38
V,63,38,39
R,96,39,40
R,94,40,41
R,95,41,42
V,53,42,43
C,16,43,44
V,65,44,45
R,11,45,46
R,70,46,47
V,43,47,48
R,47,48,49
R,46,49,50
R,44,50,51
I,46,51,52
R,60,52,53
V,66,53,54
V,12,54,55
I,94,55,56
C,77,56,57
R,85,57,58
R,7,58,59
R,56,59,60
V,89,60,61
C,22,61,62
V,24,62,63
R,20,63,64
C,71,64,65
C,92,65,66
R,25,66,67
V,44,67,68
C,18,68,69
V,2,69,70
V,42,70,71
R,13,71,72
V,94,72,73
I,52,73,74
V,69,74,75
C,50,75,76
R,18,76,77
I,74,77,78
C,65,78,79
R,93,79,80
V,29,80,81
R,58,81,82
I,61,82,83
C,81,83,84
V,91,84,85
V,13,85,86
V,16,86,87
R,71,87,88
R,96,88,89
V,25,89,90
R,13,90,91
V,37,91,92
R,98,92,93
C,80,93,94
R,69,94,95
V,99,95,96
R,59,96,97
R,61,97,98
C,61,98,99
R,41,99,100
I,27,100,101
V,67,101,102
R,27,102,103
I,44,103,104
C,33,104,105
V,59,105,106
I,80,106,107
V,44,107,108
I,38,108,109
R,82,109,110
V,98,110,111
V,51,111,112
I,73,112,113
C,19,113,114
V,64,114,115
R,42,115,116
R,36,116,117
I,4,117,118
V,3,118,119
R,26,119,120
R,28,120,121
V,11,121,122
I,20,122,123
R,91,123,124
C,78,124,125
I,9,125,126
R,25,126,127
C,24,127,128
C,8,128,129
I,30,129,130
C,21,130,131
I,79,131,132
C,53,132,133
V,67,133,134
R,55,134,135
I,2,135,136
I,34,136,137
R,63,137,138
I,34,138,139
V,11,139,140
C,18,140,141
R,50,141,142
V,73,142,143
C,65,143,144
R,66,144,145
R,65,145,146
I,40,146,147
R,29,147,148
C,99,148,149
C,60,149,150
R,76,150,151
V,65,151,152
C,66,152,153
R,58,153,154
C,79,154,155
C,66,155,156
R,87,156,157
V,60,157,158
R,41,158,159
V,97,159,160
C,79,160,161
C,28,161,162
C,94,162,163
I,15,163,164
R,45,164,165
I,7,165,166
R,33,166,167
I,38,167,168
C,88,168,169
V,92,169,170
C,1,170,171
R,86,171,172
C,13,172,173
R,11,173,174
I,89,174,175
R,77,175,176
C,33,176,177
I,14,177,178
V,67,178,179
V,60,179,180
R,87,180,181
C,97,181,182
V,72,182,183
R,59,183,184
R,34,184,185
V,34,185,186
I,57,186,187
R,100,187,188
C,10,188,189
I,83,189,190
R,44,190,191
R,61,191,192
V,75,192,193
R,94,193,194
C,84,194,195
C,20,195,196
C,84,196,197
V,13,197,198
V,99,198,199
R,72,199,200
C,18,200,201
I,53,201,202
V,32,202,203
I,45,203,204
C,36,204,205
R,86,205,206
R,9,206,207
C,79,207,208
V,61,208,209
C,26,209,210
V,9,210,211
V,36,211,212
I,76,212,213
C,25,213,214
C,52,214,215
V,36,215,216
C,90,216,217
C,33,217,218
C,71,218,219
R,72,219,220
R,95,220,221
I,85,221,222
V,24,222,223
V,51,223,224
V,11,224,225
I,40,225,226
V,35,226,227
R,20,227,228
V,86,228,229
V,39,229,230
R,82,230,231
R,59,231,232
I,40,232,233
V,59,233,234
C,70,234,235
I,88,235,236
V,14,236,237
R,34,237,238
I,68,238,239
I,86,239,240
C,22,240,241
I,99,241,242
R,14,242,243
I,52,243,244
I,17,244,245
I,96,245,246
V,26,246,247
R,79,247,248
R,16,248,249
R,57,249,250
V,59,250,251
V,40,251,252
R,94,252,253
C,33,253,254
I,7,254,255
R,24,255,256
V,59,256,257
V,99,257,258
I,72,258,259
I,1,259,260
I,3,260,261
C,16,261,262
V,69,262,263
I,13,263,264
R,28,264,265
I,63,265,266
C,57,266,267
V,92,267,268
R,15,268,269
I,100,269,270
V,22,270,271
V,88,271,272
R,32,272,273
I,75,273,274
I,47,274,275
R,71,275,276
V,59,276,277
V,27,277,278
I,51,278,279
R,26,279,280
V,1,280,281
I,4,281,282
I,5,282,283
C,61,283,284
C,32,284,285
V,40,285,286
C,50,286,287
I,11,287,288
V,36,288,289
V,4,289,290
R,64,290,291
C,35,291,292
C,95,292,293
R,43,293,294
I,65,294,295
V,68,295,296
R,11,296,297
V,41,297,298
V,11,298,299
V,24,299,300
I,44,300,301
R,14,301,302
R,37,302,303
V,76,303,304
I,6,304,305
I,36,305,306
V,13,306,307
C,48,307,308
I,75,308,309
V,98,309,310
C,16,310,311
R,45,311,312
C,15,312,313
R,27,313,314
C,58,314,315
R,75,315,316
C,85,316,317
R,25,317,318
R,79,318,319
I,66,319,320
C,43,320,321
C,9,321,322
I,18,322,323
C,60,323,324
I,1,324,325
I,26,325,326
I,95,326,327
V,2,327,328
C,35,328,329
C,34,329,330
I,12,330,331
R,25,331,332
C,30,332,333
V,34,333,334
C,86,334,335
I,26,335,336
I,77,336,337
C,87,337,338
C,82,338,339
V,13,339,340
V,10,340,341
C,86,341,342
V,25,342,343
R,64,343,344
R,76,344,345
V,86,345,346
I,94,346,347
V,77,347,348
V,19,348,349
R,25,349,350
V,40,350,351
V,75,351,352
V,43,352,353
V,73,353,354
V,71,354,355
I,83,355,356
C,35,356,357
R,93,357,358
V,75,358,359
I,95,359,360
C,8,360,361
C,29,361,362
V,49,362,363
C,76,363,364
V,3,364,365
C,68,365,366
R,52,366,367
V,64,367,368
I,83,368,369
R,81,369,370
C,93,370,371
C,98,371,372
R,45,372,373
V,56,373,374
R,11,374,375
I,45,375,376
R,41,376,377
V,79,377,378
R,96,378,379
I,18,379,380
C,98,380,381
R,8,381,382
V,35,382,383
I,72,383,384
R,77,384,385
V,58,385,386
R,36,386,387
V,89,387,388
I,44,388,389
R,70,389,390
V,52,390,391
V,38,391,392
V,21,392,393
V,66,393,394
I,77,394,395
V,24,395,396
R,96,396,397
I,18,397,398
C,7,398,399
C,51,399,400
R,3,400,401
C,14,401,402
R,83,402,403
I,67,403,404
I,79,404,405
R,86,405,406
I,91,406,407
I,26,407,408
R,2,408,409
V,68,409,410
R,41,410,411
I,95,411,412
C,9,412,413
V,12,413,414
I,87,414,415
C,74,415,416
C,65,416,417
V,32,417,418
C,18,418,419
C,46,419,420
R,89,420,421
C,50,421,422
C,12,422,423
C,45,423,424
R,27,424,425
V,90,425,426
I,16,426,427
V,15,427,428
C,18,428,429
C,25,429,430
I,81,430,431
C,87,431,432
I,42,432,433
C,22,433,434
V,91,434,435
C,74,435,436
I,11,436,437
C,52,437,438
I,45,438,439
R,22,439,440
V,89,440,441
V,53,441,442
R,51,442,443
R,93,443,444
I,46,444,445
R,33,445,446
V,37,446,447
V,18,447,448
I,52,448,449
R,58,449,450
C,69,450,451
R,87,451,452
I,84,452,453
C,10,453,454
C,39,454,455
R,48,455,456
I,2,456,457
V,87,457,458
V,19,458,459
V,39,459,460
I,79,460,461
I,63,461,462
R,34,462,463
I,16,463,464
V,44,464,465
R,1,465,466
I,58,466,467
C,24,467,468
C,51,468,469
R,20,469,470
C,96,470,471
C,81,471,472
I,24,472,473
I,8,473,474
C,39,474,475
R,64,475,476
C,47,476,477
I,8,477,478
R,24,478,479
C,32,479,480
C,22,480,481
V,54,481,482
V,77,482,483
R,88,483,484
I,27,484,485
R,29,485,486
V,17,486,487
C,55,487,488
I,74,488,489
R,14,489,490
R,12,490,491
R,38,491,492
I,28,492,493
V,84,493,494
C,13,494,495
C,34,495,496
V,66,496,497
V,41,497,498
I,62,498,499
C,40,499,500
R,44,500,501
R,87,501,502
V,39,502,503
C,75,503,504
C,43,504,505
V,49,505,506
R,37,506,507
C,75,507,508
V,99,508,509
I,45,509,510
V,61,510,511
I,10,511,512
V,47,512,513
C,56,513,514
V,64,514,515
I,9,515,516
I,88,516,517
I,36,517,518
C,36,518,519
I,66,519,520
R,50,520,521
C,73,521,522
R,74,522,523
V,72,523,524
I,31,524,525
R,22,525,526
C,94,526,527
I,26,527,528
C,54,528,529
R,66,529,530
C,96,530,531
V,18,531,532
V,26,532,533
R,25,533,534
R,13,534,535
I,66,535,536
I,96,536,537
V,77,537,538
V,35,538,539
C,6,539,540
V,30,540,541
V,54,541,542
C,90,542,543
V,42,543,544
C,79,544,545
I,75,545,546
V,40,546,547
R,95,547,548
C,33,548,549
C,38,549,550
V,4,550,551
R,93,551,552
I,73,552,553
V,99,553,554
I,98,554,555
R,67,555,556
I,90,556,557
C,40,557,558
C,10,558,559
V,51,559,560
R,6,560,561
R,46,561,562
I,19,562,563
R,60,563,564
R,67,564,565
V,63,565,566
R,83,566,567
V,12,567,0
I,51,141,568
R,33,569,570
C,63,570,571
I,24,571,572
I,26,572,573
I,39,573,574
C,30,574,575
R,58,575,576
I,1,576,577
C,8,577,578
V,39,578,579
V,62,579,580
C,44,580,581
C,70,581,582
R,51,582,583
I,52,583,584
C,54,584,585
C,99,585,586
V,67,586,587
V,48,587,588
C,88,588,589
I,15,589,590
R,95,590,591
V,95,591,592
C,31,592,593
V,84,593,594
C,81,594,595
C,12,595,596
R,35,596,597
V,27,597,598
V,31,598,599
R,88,599,600
I,58,600,601
R,43,601,602
I,91,602,603
R,63,603,604
C,74,604,605
C,49,605,606
I,48,606,607
C,48,607,608
C,5,608,609
R,88,609,610
V,68,610,611
R,85,611,612
I,47,612,613
I,91,613,614
I,83,614,615
V,15,615,616
R,57,616,617
R,50,617,618
V,51,618,619
V,80,619,620
V,17,620,621
V,48,621,622
R,52,622,623
I,78,623,624
V,84,624,625
C,36,625,626
R,36,626,627
V,12,627,628
C,26,628,629
I,22,629,630
V,6,630,631
C,57,631,632
C,2,632,633
R,84,633,634
I,65,634,635
C,41,635,636
R,25,636,637
R,25,637,638
R,55,638,639
C,28,639,640
V,4,640,641
I,4,641,642
V,62,642,643
V,18,643,644
I,24,644,645
C,57,645,646
C,33,646,647
R,64,647,648
I,82,648,649
C,88,649,650
C,87,650,651
I,7,651,652
R,72,652,653
V,93,653,654
R,42,654,655
V,26,655,656
I,28,656,657
I,81,657,658
R,64,658,659
C,94,659,660
V,86,660,661
I,11,661,662
C,63,662,663
I,83,663,664
C,94,664,665
R,77,665,666
I,91,666,667
R,1,667,668
C,6,668,669
V,66,669,670
I,76,670,671
I,78,671,672
C,35,672,673
R,18,673,674
C,51,674,675
I,20,675,676
V,69,676,677
R,4,677,678
R,66,678,679
R,55,679,680
I,78,680,681
R,84,681,682
V,82,682,683
V,92,683,684
C,83,684,685
R,11,685,686
I,10,686,687
C,79,687,688
I,98,688,689
V,98,689,690
C,74,690,691
C,24,691,692
V,1,692,693
V,64,693,694
I,100,694,695
I,100,695,696
C,82,696,697
I,16,697,698
I,63,698,699
R,28,699,700
R,62,700,701
V,56,701,702
C,13,702,703
C,41,703,704
C,46,704,705
V,92,705,706
R,35,706,707
C,97,707,708
R,95,708,709
I,53,709,710
C,32,710,711
I,100,711,712
V,3,712,713
I,12,713,714
R,18,714,715
V,20,715,716
V,78,716,717
V,67,717,718
R,91,718,719
R,96,719,720
V,97,720,721
I,82,721,722
I,93,722,723
R,18,723,724
C,97,724,725
C,91,725,726
R,26,726,727
V,42,727,728
C,5,728,729
C,98,729,730
C,53,730,731
C,10,731,732
V,66,732,733
V,88,733,734
C,37,734,735
R,89,735,736
I,82,736,737
C,74,737,738
R,93,738,739
V,96,739,740
I,30,740,741
V,10,741,742
C,52,742,743
I,39,743,744
C,85,744,745
R,29,745,746
R,7,746,747
R,66,747,748
V,65,748,749
R,87,749,750
C,86,750,751
R,50,751,752
C,82,752,753
I,41,753,754
C,71,754,755
C,26,755,756
I,42,756,757
V,51,757,758
I,38,758,759
V,57,759,760
V,25,760,761
V,89,761,762
C,30,762,763
C,59,763,764
C,4,764,765
R,84,765,766
V,82,766,767
C,81,767,768
V,79,768,769
C,95,769,770
C,93,770,771
R,46,771,772
