type,value,start_node,end_node
I,39,0,1
I,34,2,3
V,18,3,4
C,31,4,5
R,12,5,6
C,93,6,7
I,20,7,8
R,81,8,9
R,16,9,10
I,50,10,11
V,62,11,12
R,25,12,13
C,6,13,14
I,48,14,15
V,61,15,16
V,58,16,17
I,20,17,18
R,59,18,19
R,64,19,20
I,63,20,21
C,6,21,22
I,25,22,23
R,6,23,24
V,71,24,25
I,45,25,26
I,2,26,27
I,18,27,28
C,43,28,29
V,85,29,30
I,45,30,31
R,24,31,32
R,38,32,33
I,34,33,34
R,46,34,35
V,55,35,36
I,52,36,37
V,74,37,38
I,97,38,39
V,67,39,40
C,100,40,41
I,35,41,42
C,82,42,43
V,25,43,44
C,52,44,45
C,36,45,46
C,47,46,47
I,30,47,48
I,51,48,49
R,26,49,50
C,72,50,51
C,7,51,52
C,69,52,53
C,58,53,54
R,38,54,55
R,66,55,56
I,1,56,57
C,25,57,58
I,49,58,59
C,15,59,60
C,89,60,61
I,71,61,62
V,86,62,63
R,27,63,64
V,66,64,65
R,89,65,66
V,32,66,67
V,19,67,68
C,23,68,69
R,34,69,70
V,33,70,71
C,4,71,72
R,75,72,73
R,2,73,74
V,33,74,75
V,97,75,76
C,22,76,77
C,83,77,78
V,60,78,79
C,88,79,80
R,99,80,81
C,58,81,82
R,61,82,83
V,72,83,84
C,25,84,85
C,43,85,86
I,78,86,87
R,15,87,88
V,21,88,89
C,55,89,90
C,33,90,91
C,73,91,92
I,13,92,93
V,29,93,94
R,69,94,95
R,1,95,96
C,40,96,97
I,29,97,98
V,28,98,99
I,54,99,100
C,17,100,101
C,57,101,102
R,91,102,103
I,48,103,104
C,22,104,105
R,27,105,106
C,97,106,107
I,62,107,108
V,1,108,109
V,93,109,110
C,33,110,111
I,72,111,112
R,71,112,113
V,47,113,114
R,24,114,115
I,61,115,116
R,19,116,117
V,19,117,118
C,31,118,119
V,88,119,120
C,39,120,121
V,3,121,122
R,61,122,123
V,61,123,124
R,99,124,125
I,100,125,126
C,30,126,127
V,59,127,128
I,73,128,129
C,18,129,130
C,46,130,131
C,9,131,132
C,74,132,133
R,79,133,134
V,56,134,135
R,45,135,136
I,6,136,137
V,65,137,138
V,42,138,139
C,4,139,140
R,96,140,141
C,74,141,142
V,57,142,143
R,72,143,144
R,40,144,145
I,38,145,146
R,6,146,147
C,44,147,148
C,45,148,149
V,3,149,150
I,3,150,151
C,42,151,152
V,8,152,153
I,92,153,154
V,71,154,155
C,2,155,156
