type,value,start_node,end_node
I,85,0,1
R,39,2,3
V,75,3,4
R,25,4,5
I,51,5,6
V,55,6,7
I,31,7,8
C,93,8,9
C,36,9,10
C,77,10,11
V,92,11,12
R,24,12,13
V,98,13,14
I,27,14,15
I,49,15,16
R,24,16,17
I,86,17,18
C,37,18,19
V,16,19,20
C,56,20,21
V,7,21,22
V,50,22,23
C,15,23,24
V,60,24,25
C,18,25,26
C,20,26,27
V,8,27,28
I,100,28,29
V,90,29,30
R,76,30,31
V,86,31,32
I,53,32,33
C,47,33,34
R,40,34,35
R,10,35,36
R,40,36,37
I,47,37,38
I,30,38,39
C,5,39,40
C,75,40,41
C,50,41,42
R,7,42,43
I,52,43,44
R,37,44,45
C,46,45,46
I,19,46,47
I,23,47,48
I,98,48,49
I,54,49,50
I,86,50,51
I,63,51,52
C,8,52,53
V,43,53,54
I,85,54,55
R,5,55,56
V,23,56,57
V,91,57,0
I,33,51,58
C,100,59,60
V,100,60,61
R,48,61,62
I,86,62,63
I,99,63,64
R,8,64,65
I,77,65,66
I,65,66,67
C,52,67,68
I,17,68,69
R,70,69,70
V,21,70,71
I,27,71,72
I,39,72,73
R,77,73,74
I,72,74,75
V,67,75,76
C,29,76,77
R,74,77,78
I,57,78,79
I,4,79,80
C,99,80,81
I,28,81,82
V,53,82,83
V,5,83,32
V,93,29,84
R,31,85,86
V,25,86,87
R,37,87,88
R,56,88,89
I,75,89,71
V,40,39,13
I,89,20,55
V,82,25,18
R,50,82,56
V,47,10,76
C,96,51,66
C,81,30,49
C,79,80,43
V,50,45,22
V,74,32,83
V,51,73,78
V,86,3,81
V,58,5,36
C,19,54,16
V,16,30,35
C,70,89,67
C,82,1,81
I,53,27,83
I,15,49,0
V,64,39,10
C,21,67,49
C,66,77,81
I,24,2,78
I,11,38,0
V,92,88,43
C,58,49,79
R,84,18,46
V,65,75,32
V,53,56,76
C,74,13,57
C,96,46,35
V,42,13,89
R,57,33,34
V,31,69,73
R,16,28,27
I,77,29,82
R,99,53,34
I,93,63,52
C,46,76,71
I,46,83,82
R,60,89,72
V,10,46,47
R,92,58,86
I,42,52,86
C,4,42,49
C,40,84,33
C,16,62,83
I,37,34,17
I,97,63,32
V,58,81,73
I,18,54,56
I,32,43,7
C,5,48,31
R,97,73,78
R,96,15,11
V,2,53,4
R,23,21,39
I,5,7,33
C,42,20,38
I,33,86,32
I,62,64,1
I,24,3,5
R,90,14,77
C,94,86,9
C,77,68,67
V,17,52,85
R,31,79,70
R,21,50,4
C,96,19,73
R,52,59,71
C,9,15,3
V,36,33,39
C,40,12,73
V,53,40,77
I,87,81,49
I,5,38,2
I,58,35,72
I,36,75,20
C,11,30,49
R,30,25,59
C,26,47,50
I,77,18,42
I,60,55,27
I,17,55,72
V,68,61,55
C,92,30,26
C,10,34,15
