type,value,start_node,end_node
V,30,0,1
R,26,2,3
I,18,3,4
R,55,4,5
R,83,5,6
V,42,6,7
R,69,7,8
C,41,8,9
I,9,9,10
C,12,10,11
I,40,11,12
R,70,12,0
C,60,8,13
I,37,14,15
I,99,15,16
V,84,16,17
R,69,17,18
R,94,18,19
R,94,19,20
R,25,20,21
R,92,21,22
I,69,22,23
C,26,23,24
C,65,24,25
C,27,25,26
I,90,26,27
C,20,27,28
I,75,28,29
C,90,29,30
C,9,30,31
C,90,31,32
I,64,32,33
V,26,33,34
V,61,34,35
C,54,35,36
C,77,36,37
I,44,37,38
V,3,38,39
I,35,39,40
V,85,40,41
C,13,41,42
I,15,42,43
V,89,43,44
I,78,44,9
V,38,17,32
R,91,13,24
R,40,21,1
I,11,3,0
R,6,7,17
I,83,29,4
R,99,20,27
V,13,3,10
R,86,13,43
I,16,32,34
I,44,20,24
I,97,43,29
V,79,35,17
I,38,9,1
R,5,25,32
R,20,12,37
R,27,39,11
R,57,35,34
C,59,27,19
R,75,18,15
R,11,6,44
V,16,6,10
V,91,33,5
C,91,39,0
I,51,36,33
R,76,15,29
R,41,22,34
C,9,41,5
C,87,26,8
C,34,27,19
V,21,17,1
C,91,1,43
R,91,2,33
C,62,28,17
R,33,11,6
I,14,5,16
R,20,37,40
V,39,14,1
C,62,34,22
C,20,16,40
I,39,33,30
V,84,33,21
C,17,22,41
C,84,21,12
R,5,29,44
C,5,18,4
R,58,20,6
I,88,25,12
R,72,43,17
R,41,41,11
I,54,24,29
R,96,7,27
C,78,11,32
R,2,22,26
R,52,42,10
R,44,40,10
V,94,10,2
V,26,7,16
R,66,36,35
R,63,5,2
R,39,4,0
I,39,25,35
V,91,22,40
V,92,35,34
C,89,22,40
I,42,35,22
V,42,40,26
V,74,2,7
V,57,42,29
V,82,26,11
C,94,26,22
C,16,10,3
R,54,9,26
V,22,36,6
C,95,33,6
I,84,24,40
I,4,28,25
R,44,43,7
R,6,14,38
I,40,38,29
R,79,29,28
I,51,16,26
R,74,14,27
C,22,34,31
R,65,30,25
R,29,44,6
I,67,1,39
C,7,43,25
C,10,38,18
C,30,16,17
C,56,24,10
R,93,14,24
V,88,33,23
C,79,29,8
I,46,29,13
I,41,40,3
I,6,33,6
R,13,24,8
I,63,5,41
C,86,24,17
R,48,11,9
I,76,8,38
C,35,17,18
I,78,27,25
V,38,31,26
I,30,14,25
R,73,37,15
R,16,6,35
C,86,6,4
R,67,0,35
R,44,28,43
I,18,9,7
I,54,26,3
I,68,36,8
V,5,19,27
I,6,17,36
R,55,30,1
R,100,7,18
V,28,43,35
V,23,24,1
C,21,32,18
V,15,0,31
R,21,34,13
I,35,1,27
R,19,36,26
R,15,4,5
R,42,15,1
C,1,28,2
I,97,40,25
R,56,41,18
C,95,24,3
I,28,13,17
V,45,9,10
C,44,11,2
V,72,5,36
C,30,37,20
C,40,5,14
V,97,37,40
C,87,3,20
I,24,24,8
R,43,14,39
V,57,2,21
R,96,11,7
V,58,38,43
V,21,37,10
V,83,33,24
R,58,5,1
I,50,35,30
I,88,26,11
I,16,28,5
V,70,38,21
C,86,0,10
I,99,8,21
C,78,13,39
I,33,8,5
C,98,5,40
I,69,27,4
C,38,16,7
R,87,10,3
V,78,37,40
V,25,26,16
R,73,8,11
I,34,29,1
V,80,43,36
C,38,6,27
I,45,16,0
V,69,34,42
R,16,28,21
I,68,30,4
R,44,0,38
C,83,7,24
R,27,22,9
I,53,8,16
V,19,7,2
V,40,0,36
R,89,11,3
R,88,21,37
V,13,43,13
I,30,39,26
R,100,10,39
I,41,38,22
V,91,31,39
R,96,29,21
C,45,16,25
R,24,2,41
I,73,7,32
R,38,44,20
R,3,7,15
R,72,5,35
R,73,16,24
C,72,34,16
C,85,9,1
C,20,19,36
V,83,21,13
I,49,7,19
I,55,1,14
I,27,22,34
V,35,43,13
C,98,0,18
V,71,4,21
R,90,7,25
I,50,9,2
I,46,44,21
I,45,39,22
C,15,35,32
C,69,11,29
C,23,30,16
R,60,38,39
R,16,0,27
V,57,5,7
I,28,18,19
V,21,29,35
I,16,32,8
I,9,38,2
C,6,23,40
R,3,6,27
R,49,29,23
I,74,18,11
R,45,42,10
C,54,28,42
V,37,1,39
C,55,38,39
I,60,43,12
C,80,26,20
I,21,17,8
V,17,19,27
R,10,20,32
V,21,32,44
R,4,7,4
R,42,12,19
R,81,25,0
C,9,9,18
R,49,16,27
I,26,0,44
C,43,14,2
C,52,41,13
R,25,35,27
V,81,27,8
V,41,23,15
I,98,22,43
V,5,43,36
V,8,29,43
C,21,7,0
R,43,25,23
I,42,1,41
V,59,18,2
R,77,1,33
R,70,14,34
C,66,33,38
V,11,35,37
R,75,31,28
I,16,5,0
I,44,33,20
R,18,15,44
V,86,18,9
C,27,31,22
C,70,17,32
V,25,15,41
C,77,37,19
I,100,29,34
I,34,16,8
C,87,28,38
C,56,17,31
V,81,39,29
C,93,8,25
V,46,4,18
I,40,36,1
V,34,29,30
C,28,13,26
C,3,0,9
R,11,4,33
C,23,9,28
R,48,29,37
R,39,44,43
V,61,25,13
I,12,3,42
R,53,3,18
R,80,28,26
C,1,4,8
C,66,5,2
R,30,35,12
R,97,39,17
V,4,23,39
V,43,43,41
I,3,15,34
I,86,26,10
V,93,34,24
V,48,24,37
C,53,11,28
V,39,28,15
V,37,0,21
V,41,16,1
C,31,9,7
C,91,44,17
C,99,4,20
V,28,14,41
I,27,12,30
C,9,33,42
V,80,7,3
R,30,27,44
R,12,15,16
I,65,19,12
I,21,10,41
C,6,39,37
I,3,9,8
R,73,28,22
I,97,7,26
V,37,36,22
C,47,38,18
R,60,35,42
I,56,22,3
R,76,22,8
C,75,43,26
R,18,1,10
R,86,43,36
V,84,4,2
V,57,24,41
I,51,19,23
R,88,23,39
V,76,14,7
V,76,15,42
I,66,30,4
I,42,31,40
C,15,27,28
R,72,17,21
V,12,38,10
V,86,43,37
V,1,24,8
I,12,32,2
R,100,19,27
C,24,0,25
R,18,12,25
I,6,8,12
C,93,7,32
C,32,23,26
R,61,20,37
C,21,40,12
I,74,20,40
V,38,24,14
R,83,35,16
V,31,33,0
C,77,1,38
R,10,2,28
V,93,38,34
R,28,24,43
C,55,21,36
C,48,0,23
V,49,37,6
C,5,18,27
R,67,37,28
R,43,8,24
V,31,27,0
V,63,43,22
C,44,38,7
V,33,39,16
C,86,16,7
V,14,34,39
I,7,29,5
R,67,38,10
R,17,1,30
I,53,10,5
V,49,11,32
V,24,40,42
V,5,22,17
V,99,5,22
V,47,5,25
R,12,27,39
I,84,13,32
R,27,34,43
C,9,30,40
I,91,8,37
V,24,8,19
C,36,8,31
V,42,25,40
V,27,26,28
C,85,10,43
C,61,7,20
V,62,41,31
R,56,3,40
R,28,39,18
I,45,16,4
C,54,19,2
C,9,36,26
C,18,15,36
R,10,27,21
I,90,13,3
V,16,23,7
V,31,28,11
C,39,43,21
V,99,22,4
V,5,13,28
V,67,29,23
I,88,8,10
R,47,15,35
I,24,41,25
C,41,31,39
R,35,23,8
R,55,17,23
I,86,31,28
I,52,4,23
C,53,19,29
C,29,19,5
C,44,19,6
