type,value,start_node,end_node
R,65,0,1
R,73,2,3
V,79,3,4
I,67,4,5
R,15,5,6
V,67,6,7
R,9,7,8
R,20,8,9
V,79,9,10
I,34,10,11
C,71,11,12
C,64,12,13
V,64,13,14
I,59,14,15
I,61,15,16
C,73,16,17
R,13,17,18
V,17,18,19
I,94,19,20
I,78,20,21
C,66,21,22
I,37,22,23
V,58,23,24
R,73,24,25
C,42,25,26
R,25,26,27
I,12,27,28
V,19,28,29
C,56,29,30
C,60,30,31
R,36,31,32
R,26,32,33
C,84,33,34
C,14,34,35
I,25,35,36
C,26,36,37
C,44,37,38
I,18,38,39
I,47,39,40
V,88,40,41
R,50,41,42
R,10,42,43
R,3,43,44
I,54,44,45
V,51,45,46
I,28,46,47
R,55,47,48
C,52,48,49
V,83,49,50
V,84,50,51
I,1,51,52
C,6,52,53
C,17,53,54
V,44,54,55
V,23,55,56
V,69,56,57
R,44,57,58
C,3,58,59
I,11,59,60
C,76,60,61
I,1,61,62
R,78,62,63
C,58,63,64
R,44,64,65
C,79,65,66
V,40,66,67
R,40,67,68
I,98,68,69
V,17,69,70
R,15,70,71
C,72,71,72
C,39,72,73
I,66,73,74
R,72,74,75
I,55,75,76
R,48,76,77
I,16,77,78
C,11,78,79
I,76,79,80
V,82,80,81
C,32,81,82
I,92,82,83
I,1,83,84
V,41,84,85
C,25,85,86
R,78,86,87
I,55,87,88
R,44,88,89
C,54,89,90
V,48,90,91
C,53,91,92
R,1,92,93
R,1,93,94
V,71,94,95
I,12,95,96
R,55,96,97
V,31,97,98
C,86,98,99
I,4,99,100
I,30,100,101
R,36,101,102
V,74,102,103
C,2,103,104
C,80,104,105
V,88,105,106
C,65,106,107
R,17,107,108
R,66,108,109
I,22,109,110
R,56,110,111
R,84,111,112
I,56,112,113
V,15,113,114
R,28,114,115
R,96,115,116
V,3,116,117
R,97,117,118
V,22,118,119
I,95,119,120
I,87,120,121
I,49,121,122
C,16,122,123
V,42,123,124
V,6,124,125
C,86,125,126
R,15,126,127
V,82,127,128
R,39,128,129
I,87,129,130
C,61,130,131
V,25,131,132
R,11,132,133
V,75,133,134
V,67,134,135
I,9,135,136
C,1,136,137
I,42,137,138
V,68,138,139
R,5,139,140
V,93,140,141
I,100,141,142
C,24,142,143
V,3,143,144
C,82,144,145
R,23,145,146
V,21,146,147
C,87,147,148
R,80,148,149
R,25,149,150
I,14,150,151
R,1,151,152
V,70,152,153
R,23,153,154
V,15,154,155
V,27,155,156
R,91,156,157
R,55,157,158
C,69,158,159
R,22,159,160
R,68,160,161
V,57,161,162
I,16,162,163
R,41,163,164
R,92,164,165
V,12,165,166
V,33,166,167
C,89,167,168
R,93,168,169
I,30,169,170
R,38,170,171
V,13,171,172
V,89,172,173
R,26,173,174
C,55,174,175
C,66,175,176
C,16,176,177
V,38,177,178
V,51,178,179
R,77,179,180
R,84,180,181
V,84,181,182
C,27,182,183
I,81,183,184
I,8,184,185
I,12,185,186
R,3,186,187
R,47,187,188
C,51,188,189
I,53,189,190
R,14,190,191
R,22,191,192
C,20,192,193
C,10,193,194
R,30,194,195
C,25,195,196
V,31,196,197
V,39,197,198
I,60,198,199
C,6,199,200
V,62,200,201
I,29,201,202
C,90,202,203
V,35,203,204
V,47,204,205
V,58,205,206
V,51,206,207
I,43,207,208
I,33,208,209
C,53,209,210
I,62,210,211
C,27,211,212
R,48,212,213
V,13,213,214
V,74,214,215
R,61,215,216
I,20,216,217
I,51,217,218
V,23,218,219
C,3,219,220
V,97,220,221
I,20,221,222
V,58,222,223
C,66,223,224
I,21,224,225
V,91,225,226
V,24,226,227
V,32,227,228
R,70,228,229
V,94,229,230
V,20,230,231
I,69,231,232
V,70,232,233
V,54,233,234
C,30,234,235
V,86,235,236
C,65,236,237
V,58,237,238
R,85,238,239
I,19,239,240
C,58,240,241
V,44,241,242
C,78,242,243
V,54,243,244
V,89,244,245
R,97,245,246
R,38,246,247
C,48,247,248
V,88,248,249
V,12,249,250
R,15,250,251
R,56,251,252
V,67,252,253
C,76,253,254
I,19,254,255
C,47,255,256
C,68,256,257
I,2,257,258
C,57,258,259
I,66,259,260
R,89,260,261
R,62,261,262
I,56,262,263
C,65,263,264
V,36,264,265
V,7,265,266
R,28,266,267
C,21,267,268
R,41,268,269
R,38,269,270
V,31,270,271
V,100,271,272
R,94,272,273
V,30,273,274
R,95,274,275
C,55,275,276
R,14,276,277
I,36,277,278
V,28,278,279
C,7,279,280
I,92,280,281
R,86,281,282
R,11,282,283
C,27,283,284
R,50,284,285
R,90,285,286
C,56,286,287
V,76,287,288
V,69,288,289
C,32,289,290
C,93,290,291
C,77,291,292
I,75,292,293
I,41,293,294
V,67,294,295
V,43,295,296
V,4,296,297
I,9,297,298
R,67,298,299
I,38,299,300
V,50,300,301
V,50,301,302
V,1,302,303
V,34,303,304
C,51,304,305
V,32,305,306
C,90,306,307
R,85,307,308
C,65,308,309
V,50,309,310
V,89,310,311
V,90,311,312
I,17,312,313
V,16,313,314
I,78,314,315
V,10,315,316
C,8,316,317
R,86,317,318
I,51,318,319
R,38,319,320
I,42,320,321
C,35,321,322
R,80,322,323
I,68,323,324
I,92,324,325
C,52,325,326
R,70,326,327
R,62,327,328
C,39,328,329
I,97,329,330
R,36,330,331
I,92,331,332
I,7,332,333
I,66,333,334
I,29,334,335
I,8,335,336
V,80,336,337
R,42,337,338
C,25,338,339
C,93,339,340
I,34,340,341
C,6,341,342
R,91,342,343
C,3,343,344
C,7,344,345
V,85,345,346
C,28,346,347
R,83,347,348
R,75,348,349
C,11,349,350
C,36,350,351
R,51,351,0
C,9,180,352
R,70,353,354
C,67,354,355
V,59,355,356
R,67,356,357
C,69,357,358
I,67,358,359
R,72,359,360
R,19,360,361
R,87,361,362
R,26,362,363
I,85,363,364
V,38,364,365
R,6,365,366
C,68,366,367
C,61,367,368
C,37,368,369
V,4,369,370
I,16,370,371
V,31,371,372
R,79,372,373
R,93,373,374
C,47,374,375
V,25,375,376
I,7,376,377
C,35,377,378
V,22,378,379
V,63,379,380
C,10,380,381
I,97,381,382
C,95,382,383
C,32,383,384
C,91,384,385
V,51,385,386
R,6,386,387
C,4,387,388
R,73,388,389
V,42,389,390
V,45,390,391
C,32,391,392
C,80,392,393
I,38,393,394
V,44,394,395
I,8,395,396
I,33,396,397
C,66,397,398
R,79,398,399
I,60,399,400
V,91,400,401
I,42,401,402
V,13,402,403
V,100,403,404
V,51,404,405
I,57,405,406
V,3,406,407
I,16,407,408
C,3,408,409
C,51,409,410
I,26,410,411
I,72,411,412
R,12,412,413
I,38,413,414
V,9,414,415
V,53,415,416
R,76,416,417
I,72,417,418
I,51,418,419
I,7,419,420
V,13,420,421
R,43,421,422
C,13,422,423
I,94,423,424
V,89,424,425
V,81,425,426
R,73,426,427
C,20,427,428
R,52,428,429
R,23,429,430
V,4,430,431
V,51,431,432
I,84,432,433
R,24,433,434
C,51,434,435
V,2,435,436
C,85,436,437
I,10,437,438
C,89,438,439
C,90,439,440
I,87,440,441
R,38,441,442
I,52,442,443
C,35,443,444
V,50,444,445
I,32,445,446
V,74,446,447
V,7,447,448
R,77,448,449
R,79,449,450
C,58,450,451
I,83,451,452
C,31,452,453
C,64,453,454
V,93,454,455
I,21,455,456
I,73,456,457
I,74,457,458
V,20,458,459
C,97,459,460
I,30,460,461
R,46,461,462
V,49,462,463
I,69,463,464
V,41,464,465
V,67,465,466
R,26,466,467
C,10,467,468
I,17,468,469
C,55,469,470
I,98,470,471
V,8,471,472
V,30,472,473
V,11,473,474
I,82,474,475
C,12,475,476
C,83,476,477
V,12,477,478
C,33,478,479
I,76,479,480
I,67,480,481
V,54,481,482
R,78,482,483
I,30,483,484
I,42,484,485
V,17,485,486
C,30,486,487
C,42,487,488
R,65,488,489
V,10,489,490
V,17,490,491
C,1,491,492
R,25,492,493
I,61,493,494
R,73,494,495
R,90,495,496
V,3,496,497
C,13,497,498
R,96,498,499
I,25,499,500
C,6,500,501
C,76,501,502
I,17,502,503
R,18,503,504
R,21,504,505
I,31,505,506
R,81,506,507
V,82,507,508
R,61,508,509
R,34,509,510
R,29,510,511
C,29,511,512
R,69,512,513
R,31,513,514
V,86,514,515
I,91,515,516
R,17,516,517
V,88,517,518
V,59,518,519
C,32,519,520
C,6,520,521
R,16,521,522
I,14,522,523
I,22,523,524
C,42,524,525
C,13,525,526
V,85,526,527
R,77,527,528
V,71,528,529
I,100,529,530
C,20,530,531
V,77,531,532
V,97,532,533
V,77,533,534
V,79,534,535
R,97,535,536
I,80,536,537
I,99,537,538
V,27,538,539
C,33,539,540
V,25,540,541
C,30,541,542
I,14,542,543
C,13,543,544
C,86,544,545
R,30,545,546
I,8,546,547
C,95,547,548
R,40,548,549
I,41,549,550
I,52,550,551
I,1,551,552
V,22,552,553
C,57,553,554
C,8,554,555
R,76,555,556
I,20,556,557
V,58,557,558
V,26,558,559
I,20,559,560
R,60,560,561
I,84,561,562
C,80,562,563
C,35,563,564
C,13,564,565
V,43,565,566
I,17,566,567
V,41,567,568
V,72,568,569
R,98,569,570
V,1,570,571
V,16,571,572
I,34,572,573
I,95,573,574
C,28,574,575
I,57,575,576
R,97,576,577
C,71,577,578
I,89,578,579
R,99,579,580
C,91,580,581
V,13,581,582
C,26,582,583
C,4,583,584
V,18,584,585
R,27,585,586
I,46,586,587
C,13,587,588
V,82,588,589
R,30,589,590
V,6,590,591
V,86,591,592
C,22,592,593
V,53,593,594
C,24,594,595
C,89,595,596
V,90,596,597
C,94,597,598
C,21,598,599
R,27,599,600
I,95,600,601
R,19,601,602
R,31,602,603
V,5,603,604
I,45,604,605
I,42,605,606
V,71,606,607
C,95,607,608
I,38,608,609
R,14,609,610
C,64,610,611
I,12,611,612
C,56,612,613
R,12,613,614
C,39,614,615
C,46,615,616
C,31,616,617
C,21,617,618
I,9,618,619
V,79,619,620
C,54,620,621
R,79,621,622
I,28,622,623
I,5,623,624
C,84,624,625
V,34,625,626
I,50,626,627
R,63,627,628
C,56,628,629
V,89,629,630
I,61,630,631
I,54,631,632
V,2,632,633
C,56,633,634
R,77,634,635
I,99,635,636
C,87,636,637
V,84,637,638
C,52,638,639
I,66,639,640
C,81,640,641
C,23,641,642
V,33,642,643
V,21,643,644
R,58,644,645
R,79,645,646
V,25,646,647
I,33,647,648
V,56,648,649
V,64,649,650
V,39,650,651
C,45,651,652
C,15,652,653
C,47,653,654
I,93,654,655
I,25,655,656
I,1,656,657
C,28,657,658
V,25,658,659
I,87,659,660
R,30,660,661
C,38,661,662
C,65,662,663
I,93,663,664
C,96,664,665
C,53,665,666
C,72,666,667
I,80,667,668
R,5,668,669
R,7,669,670
C,10,670,671
C,80,671,672
I,20,672,673
R,41,673,674
R,12,674,675
V,51,675,676
C,8,676,677
I,22,677,678
V,31,678,679
C,47,679,680
V,84,680,681
C,14,681,682
R,57,682,683
R,52,683,684
V,7,684,685
V,3,685,686
C,12,686,687
V,9,687,688
R,47,688,689
I,11,689,690
I,75,690,691
R,44,691,692
V,94,692,693
C,40,693,694
R,93,694,695
R,84,695,696
V,55,696,697
C,47,697,698
V,86,698,699
C,51,699,700
V,59,700,701
V,35,701,702
C,3,702,703
R,92,703,704
V,12,704,705
R,63,705,706
I,12,706,707
V,51,707,708
V,44,708,709
C,91,709,710
C,61,710,711
C,4,711,712
R,10,712,713
R,52,713,714
V,5,714,715
C,48,715,716
I,98,716,717
I,26,717,718
I,27,718,719
I,24,719,720
C,64,720,721
V,65,721,722
I,80,722,723
I,10,723,724
C,23,724,725
I,52,725,726
V,8,726,727
I,33,727,728
C,91,728,729
R,14,729,730
I,87,730,731
V,94,731,732
