type,value,start_node,end_node
R,6,0,1
I,77,2,3
I,62,3,4
I,19,4,5
I,15,5,6
V,4,6,7
C,35,7,8
I,86,8,9
C,50,9,10
R,37,10,11
C,66,11,12
C,35,12,13
R,45,13,14
R,35,14,15
I,40,15,16
R,93,16,17
C,29,17,18
I,96,18,19
I,12,19,20
V,68,20,0
C,31,8,21
I,41,22,23
V,10,23,24
I,86,24,25
C,6,25,26
V,23,26,27
C,7,27,28
V,95,28,29
I,61,29,30
R,12,30,31
V,23,31,32
R,42,32,33
C,80,33,34
C,96,34,35
R,73,35,36
V,1,36,13
I,17,35,37
R,42,38,39
I,4,39,40
C,51,40,41
I,89,41,42
I,38,42,43
I,46,43,44
I,70,44,9
V,59,23,33
R,12,39,12
C,20,9,1
V,90,38,15
V,99,4,8
C,23,31,28
R,26,3,10
C,30,8,36
C,70,42,27
C,21,41,20
I,4,31,25
C,10,20,21
C,50,26,42
R,77,44,3
V,94,16,22
R,19,21,9
C,50,29,38
R,26,13,2
I,12,22,28
I,38,38,22
V,64,31,6
I,96,30,11
C,64,7,24
I,51,23,16
V,34,36,13
V,54,35,24
R,44,31,26
V,64,35,44
R,93,44,37
C,93,26,4
R,94,29,28
C,79,1,7
R,62,13,6
C,78,28,17
R,66,10,16
R,38,25,35
R,41,23,7
C,11,19,13
V,29,21,34
I,29,37,30
I,15,8,29
V,20,35,8
V,13,11,27
C,55,23,5
C,66,21,34
C,24,22,29
I,7,24,22
V,90,18,15
C,74,9,43
I,43,42,23
I,41,29,19
I,14,29,39
I,17,38,15
R,43,2,10
C,19,18,22
I,13,30,29
V,39,15,3
R,66,39,44
C,8,28,26
I,27,35,33
R,7,39,36
R,5,13,16
I,97,29,9
C,32,33,7
I,39,33,9
C,30,5,16
C,3,8,24
V,75,23,39
C,88,8,0
V,62,21,13
R,28,15,17
R,41,1,4
V,45,27,17
I,66,23,1
V,69,27,0
V,47,21,29
V,96,10,22
C,54,2,42
V,60,6,3
R,99,29,7
I,94,32,21
C,75,21,20
C,49,35,1
R,98,31,4
I,35,8,22
V,96,3,0
I,24,20,6
V,21,20,18
I,87,2,18
V,71,13,40
V,39,39,35
R,49,18,31
I,21,20,4
V,88,0,18
C,44,27,4
C,63,11,44
C,93,29,23
R,56,36,26
R,20,10,41
C,69,32,6
V,28,1,5
V,67,26,18
V,21,28,14
C,5,25,11
I,75,1,20
I,10,15,17
R,58,38,15
R,34,13,6
I,85,21,0
R,12,16,7
I,1,24,30
I,81,33,41
I,23,30,23
R,6,6,2
V,51,32,19
I,47,18,23
V,35,43,19
R,66,3,4
V,3,34,36
C,89,5,20
I,94,44,13
R,45,27,34
I,70,43,42
R,54,21,25
R,55,26,19
I,34,31,32
R,83,33,9
V,54,17,36
R,61,40,21
V,86,22,39
I,28,38,12
C,26,39,42
