type,value,start_node,end_node
R,49,0,1
R,72,2,3
R,32,3,4
V,3,4,5
I,3,5,6
I,75,6,7
R,41,7,8
I,57,8,9
V,22,9,10
I,31,10,11
V,38,11,12
R,79,12,13
I,11,13,14
C,6,14,15
V,26,15,16
I,31,16,17
C,5,17,18
C,73,18,19
I,36,19,20
V,47,20,21
V,6,21,22
R,27,22,23
C,21,23,24
V,1,24,25
R,67,25,26
R,45,26,27
I,77,27,28
I,96,28,29
C,64,29,30
R,67,30,31
I,98,31,32
V,14,32,33
C,25,33,34
C,56,34,35
I,8,35,36
R,56,36,37
V,41,37,38
I,13,38,39
R,2,39,40
I,79,40,41
V,79,41,42
C,25,42,43
R,98,43,44
V,73,44,45
V,36,45,46
V,61,46,47
I,59,47,48
I,79,48,49
V,97,49,50
I,66,50,51
R,2,51,52
V,91,52,53
C,28,53,54
I,85,54,55
V,51,55,56
I,46,56,57
R,1,57,58
R,58,58,59
V,95,59,60
V,54,60,61
R,61,61,62
C,22,62,63
C,29,63,64
I,36,64,65
C,90,65,66
C,21,66,67
V,77,67,68
R,17,68,69
C,6,69,70
I,76,70,71
V,76,71,72
I,43,72,73
C,46,73,74
R,79,74,75
I,82,75,76
I,28,76,77
C,98,77,78
C,33,78,79
R,69,79,80
R,75,80,81
C,7,81,82
I,47,82,83
V,85,83,84
R,76,84,85
V,97,85,86
R,38,86,87
I,40,87,88
C,30,88,89
C,75,89,90
R,6,90,91
R,34,91,92
R,43,92,93
C,42,93,94
V,80,94,95
I,81,95,96
R,37,96,97
C,31,97,98
I,81,98,99
I,29,99,100
R,48,100,101
V,50,101,102
C,60,102,103
C,47,103,104
R,48,104,105
C,98,105,106
R,76,106,107
C,57,107,108
V,24,108,109
R,28,109,110
R,36,110,111
R,54,111,112
I,44,112,113
C,70,113,114
C,69,114,115
R,98,115,116
C,78,116,117
I,46,117,118
I,58,118,119
C,5,119,120
I,29,120,121
R,6,121,122
R,74,122,123
C,91,123,124
I,87,124,125
R,27,125,126
V,36,126,127
I,8,127,128
C,84,128,129
V,11,129,130
C,75,130,131
I,39,131,132
C,1,132,133
I,34,133,134
V,14,134,135
V,69,135,136
I,30,136,137
I,49,137,138
C,40,138,139
V,34,139,140
C,16,140,141
R,94,141,142
V,2,142,143
I,56,143,144
R,3,144,145
V,1,145,146
I,43,146,147
R,60,147,148
V,100,148,149
I,45,149,150
I,95,150,151
R,13,151,152
R,45,152,153
V,66,153,154
V,66,154,155
C,87,155,156
V,11,156,157
C,35,157,158
C,41,158,159
R,95,159,160
C,40,160,161
I,94,161,162
V,9,162,163
C,54,163,164
C,16,164,165
R,98,165,166
I,71,166,167
R,75,167,168
I,79,168,169
C,97,169,170
V,12,170,171
C,30,171,172
V,14,172,173
C,63,173,174
V,78,174,175
I,31,175,176
V,99,176,177
I,39,177,178
V,19,178,179
C,61,179,180
V,20,180,181
V,53,181,182
C,58,182,183
I,3,183,184
I,97,184,185
V,72,185,186
R,14,186,187
C,57,187,188
V,85,188,189
V,30,189,190
I,39,190,191
I,94,191,192
C,59,192,193
R,79,193,194
V,18,194,195
R,20,195,196
R,19,196,197
V,45,197,198
R,78,198,199
R,15,199,200
I,5,200,201
I,50,201,202
I,73,202,203
C,4,203,204
C,63,204,205
C,42,205,206
V,71,206,207
V,60,207,208
V,99,208,209
R,53,209,210
V,13,210,211
V,68,211,212
I,15,212,213
C,89,213,214
C,27,214,215
R,49,215,216
C,20,216,217
I,92,217,218
V,100,218,219
I,13,219,220
I,96,220,221
R,58,221,222
R,86,222,223
V,51,223,224
I,37,224,225
C,77,225,226
I,18,226,227
I,26,227,228
