type,value,start_node,end_node
R,2,0,1
I,94,2,3
C,2,3,4
V,97,4,5
C,75,5,6
C,49,6,7
V,24,7,8
R,21,8,9
I,53,9,10
C,47,10,11
R,93,11,12
I,10,12,13
C,88,13,14
V,43,14,15
V,17,15,16
R,73,16,17
V,67,17,18
R,42,18,19
I,74,19,20
R,61,20,21
I,80,21,22
V,72,22,23
R,11,23,24
I,7,24,25
R,23,25,26
C,69,26,27
C,99,27,28
I,18,28,29
V,74,29,30
V,74,30,31
I,22,31,32
R,89,32,33
C,61,33,34
C,48,34,35
I,5,35,36
I,83,36,37
V,42,37,38
C,51,38,39
C,84,39,40
I,77,40,41
R,39,41,42
C,76,42,43
I,87,43,44
R,20,44,45
V,42,45,46
R,3,46,47
I,89,47,48
R,61,48,49
C,29,49,50
V,94,50,51
I,89,51,52
I,11,52,53
C,72,53,54
V,93,54,55
V,7,55,56
R,10,56,57
I,98,57,58
R,34,58,59
V,25,59,60
R,34,60,61
C,64,61,62
V,28,62,63
V,38,63,64
R,36,64,65
R,98,65,66
R,16,66,67
V,34,67,68
R,57,68,69
I,32,69,70
I,21,70,71
V,7,71,72
I,1,72,73
I,97,73,74
V,61,74,75
C,26,75,76
V,17,76,77
C,29,77,78
R,36,78,79
C,85,79,0
R,76,66,80
R,31,81,82
R,34,82,83
C,98,83,84
V,32,84,85
I,96,85,86
C,66,86,87
I,36,87,88
I,3,88,89
I,40,89,90
C,88,90,91
C,10,91,92
R,11,92,93
R,78,93,94
V,23,94,95
R,49,95,96
C,33,96,97
I,26,97,98
C,30,98,99
C,58,99,100
V,74,100,101
C,68,101,102
R,23,102,103
I,61,103,104
V,82,104,105
C,8,105,106
C,18,106,107
V,8,107,108
R,25,108,109
I,24,109,110
C,40,110,111
I,56,111,112
C,11,112,113
I,57,113,114
V,13,114,115
I,39,115,116
C,26,116,117
R,3,117,118
V,59,118,119
I,52,119,120
R,84,120,121
C,30,121,122
R,30,122,123
R,77,123,124
C,45,124,125
R,79,125,126
I,54,126,127
C,69,127,59
V,76,26,16
V,33,31,118
V,33,126,40
C,45,11,25
I,10,51,115
C,78,95,52
R,55,81,22
V,91,27,63
V,7,15,98
V,32,42,35
C,37,58,95
V,16,64,113
I,79,87,24
I,51,80,84
R,10,62,79
I,45,44,119
R,53,116,30
I,10,105,6
R,6,112,104
C,48,106,6
R,99,57,66
I,73,86,61
C,81,92,118
R,11,60,78
C,87,10,34
V,54,65,31
V,33,29,124
I,6,60,38
V,86,88,35
R,25,14,63
V,10,101,39
V,71,62,49
R,23,82,24
R,16,80,125
C,23,89,104
C,37,70,71
I,60,68,76
I,54,53,13
R,86,121,61
R,93,87,19
C,44,58,61
C,27,81,12
I,65,4,15
R,14,53,92
V,14,14,50
V,66,117,27
C,11,65,115
R,93,78,59
V,33,5,67
C,30,109,80
V,11,2,8
I,9,105,123
C,60,6,0
V,83,27,87
I,14,64,14
C,32,127,11
I,73,51,22
I,69,15,123
I,23,12,99
R,7,43,65
R,58,27,50
V,76,7,37
I,90,109,19
I,29,108,24
V,27,59,83
I,6,123,36
R,66,35,6
I,10,69,67
R,55,88,105
V,77,88,120
C,2,93,0
I,19,42,21
I,60,88,114
I,64,105,108
V,16,55,46
C,14,0,20
I,52,17,126
R,40,22,63
V,9,72,57
V,51,127,17
R,96,33,86
C,81,14,109
R,32,78,93
R,32,94,16
V,59,49,25
R,7,50,100
R,54,76,126
R,34,77,21
C,71,83,38
R,14,20,10
V,75,120,16
I,75,64,34
V,36,10,32
C,11,68,112
V,82,102,73
C,82,19,74
V,79,56,93
R,87,3,32
I,20,59,26
R,77,73,62
R,67,20,41
V,73,11,50
R,29,60,105
C,3,86,117
C,24,101,89
C,15,74,87
I,45,83,2
I,43,122,49
C,60,98,114
V,70,103,80
I,39,39,81
V,14,51,47
I,72,59,9
R,68,62,16
R,38,50,58
I,5,102,5
V,75,43,100
R,33,34,109
C,58,119,83
I,62,27,89
V,49,33,99
R,52,123,101
I,52,49,52
C,43,23,24
V,21,96,25
C,63,61,108
R,29,100,96
V,68,46,58
V,58,20,56
V,78,12,110
V,37,106,37
C,28,109,126
C,72,45,67
R,71,84,51
V,44,57,109
I,4,60,16
C,12,38,83
V,62,101,83
V,6,24,50
R,53,77,114
I,2,89,28
I,7,100,124
I,28,30,50
R,8,86,0
I,38,44,55
C,68,29,115
R,77,11,127
C,97,32,61
V,44,62,33
C,68,120,16
V,25,26,107
R,87,9,26
V,9,27,118
V,89,102,81
I,73,102,34
I,96,14,85
C,50,103,122
I,1,114,91
V,41,18,112
I,31,25,63
I,96,49,110
C,4,81,17
R,71,12,95
I,2,72,8
C,85,1,103
C,1,101,1
I,33,39,40
V,47,69,30
I,21,49,76
I,9,109,48
R,56,96,17
V,76,49,51
V,9,120,76
V,20,1,0
I,2,43,102
C,87,112,22
I,29,67,15
V,71,85,118
I,59,103,67
C,9,114,32
R,21,62,92
R,93,76,47
C,78,84,11
I,97,57,32
I,80,19,110
V,86,82,94
V,76,126,5
I,55,73,112
V,55,45,20
V,51,80,109
I,77,16,66
V,87,68,98
C,1,70,118
I,91,100,103
I,35,6,103
C,35,27,25
I,52,53,109
R,36,22,17
I,91,11,64
R,87,45,85
C,7,73,20
R,42,89,22
R,94,21,2
I,55,46,120
V,60,66,58
R,24,22,27
R,24,72,102
V,99,21,38
R,67,124,57
C,37,38,18
R,80,95,57
C,9,67,87
C,94,75,39
R,44,117,86
V,50,115,107
V,1,108,36
I,90,105,113
I,42,105,14
V,68,115,97
V,71,11,60
R,15,30,34
R,4,51,65
C,95,34,81
R,42,38,127
I,52,12,44
C,40,16,111
I,18,78,56
V,23,48,55
I,65,20,58
C,97,125,49
C,41,75,28
I,17,55,99
R,95,6,98
C,75,39,81
C,33,67,2
I,4,89,104
I,3,92,91
V,17,110,71
C,43,14,96
V,23,44,33
C,57,12,27
I,51,95,57
C,4,68,40
V,75,25,49
R,15,4,31
R,89,75,107
C,97,10,73
I,59,45,28
V,26,82,15
V,8,116,118
C,98,97,76
V,29,50,53
I,10,39,119
C,32,50,7
V,92,60,109
R,46,52,96
V,81,77,21
I,27,19,0
V,61,74,54
V,48,56,68
C,1,45,108
I,84,122,124
I,85,30,105
C,73,107,11
C,35,62,79
I,46,64,3
V,42,116,59
V,89,105,42
R,77,104,50
C,65,84,45
C,31,29,58
R,89,98,88
I,37,2,82
R,69,97,68
C,2,58,42
V,64,99,59
V,62,37,13
R,52,28,102
R,82,37,11
I,7,66,111
C,21,112,96
V,62,104,34
R,2,33,106
C,13,4,53
V,12,105,88
C,70,117,69
V,36,9,47
R,91,39,80
I,41,16,32
I,1,0,48
R,34,38,120
R,36,97,81
I,13,86,74
V,92,14,19
I,67,12,54
V,13,87,92
R,74,109,107
V,37,42,59
C,52,48,68
R,90,50,36
I,46,2,106
R,94,31,67
I,60,48,16
I,27,99,111
V,2,107,109
C,47,38,62
C,83,34,94
C,78,74,63
R,97,27,49
V,60,58,49
I,67,41,38
I,40,45,40
V,6,74,63
I,74,126,125
C,77,66,78
C,1,25,77
C,81,27,118
V,61,5,99
C,11,110,76
I,46,121,82
I,79,124,122
I,83,61,14
R,17,120,50
I,3,79,80
V,59,93,118
C,80,22,105
C,40,14,124
I,4,16,118
R,94,82,87
R,81,68,8
I,8,119,121
C,9,127,16
R,97,87,72
R,84,37,102
I,26,100,0
V,57,91,89
I,2,84,27
I,72,47,83
V,88,106,39
C,14,31,60
C,20,62,72
I,85,39,98
C,92,101,37
C,96,23,60
R,83,123,43
I,98,38,59
R,83,92,12
R,41,61,17
V,34,36,53
C,52,40,92
I,76,92,98
V,87,57,38
C,64,53,43
R,96,16,90
V,90,92,27
I,57,124,102
C,84,18,104
R,47,82,41
V,52,124,120
I,21,87,113
I,7,115,44
I,44,28,12
V,3,49,47
R,31,61,36
V,57,64,112
V,92,57,94
C,81,10,44
C,66,7,31
V,92,95,37
V,43,53,0
R,76,126,90
C,64,34,84
C,3,74,78
I,4,82,40
C,15,74,6
R,9,96,56
C,20,49,86
V,41,15,66
I,86,72,29
V,33,72,99
I,63,53,33
R,93,93,28
