type,value,start_node,end_node
V,12,0,1
I,93,2,3
I,41,3,4
C,7,4,5
R,60,5,6
R,64,6,7
V,95,7,8
R,86,8,9
I,65,9,10
C,100,10,11
I,2,11,12
I,56,12,13
V,79,13,14
I,89,14,15
I,44,15,16
R,52,16,17
R,72,17,18
V,14,18,19
I,51,19,20
V,39,20,21
V,41,21,22
R,33,22,23
R,16,23,24
C,11,24,25
V,67,25,26
I,30,26,27
V,48,27,28
V,33,28,29
V,41,29,30
I,31,30,31
V,71,31,32
V,15,32,33
C,3,33,34
I,94,34,35
C,78,35,36
R,60,36,37
C,44,37,38
V,46,38,39
I,83,39,40
R,25,40,41
I,85,41,42
I,51,42,43
V,59,43,44
R,46,44,45
V,38,45,46
I,50,46,47
R,27,47,48
I,62,48,49
V,99,49,50
V,36,50,51
C,89,51,52
V,24,52,53
I,6,53,54
I,45,54,55
V,52,55,56
C,86,56,57
C,42,57,58
V,18,58,59
C,43,59,60
V,83,60,61
R,34,61,62
V,68,62,63
V,60,63,64
I,98,64,65
I,43,65,66
V,84,66,67
V,40,67,68
C,76,68,69
C,3,69,70
I,61,70,71
R,95,71,72
I,75,72,73
V,3,73,74
R,37,74,75
C,52,75,76
R,90,76,77
V,3,77,78
C,71,78,79
C,100,79,80
I,42,80,81
I,39,81,82
V,1,82,83
V,82,83,84
I,15,84,85
C,54,85,86
R,87,86,87
C,6,87,88
I,84,88,89
V,44,89,90
I,24,90,91
V,56,91,92
I,85,92,93
I,30,93,94
R,91,94,95
R,26,95,96
V,32,96,97
V,42,97,98
C,58,98,99
I,17,99,100
V,24,100,101
I,42,101,102
C,89,102,103
V,4,103,104
C,59,104,105
R,9,105,106
I,41,106,107
R,51,107,108
R,92,108,109
I,53,109,110
R,86,110,111
R,16,111,112
I,46,112,113
C,21,113,114
V,31,114,115
V,14,115,116
R,1,116,117
I,10,117,118
R,36,118,119
C,70,119,120
V,72,120,121
C,68,121,122
I,10,122,123
V,17,123,124
C,11,124,125
I,50,125,126
I,17,126,127
V,69,127,128
I,80,128,129
R,39,129,130
I,15,130,131
C,92,131,132
V,35,132,133
V,12,133,134
V,89,134,135
C,64,135,136
R,70,136,137
V,37,137,138
R,63,138,139
C,94,139,140
R,41,140,141
C,15,141,142
R,50,142,143
I,67,143,144
R,48,144,145
C,15,145,146
V,29,146,147
I,17,147,148
C,54,148,149
R,61,149,150
R,36,150,151
R,25,151,152
C,89,152,153
C,16,153,154
C,30,154,155
I,91,155,156
C,89,156,157
R,87,157,158
I,68,158,159
I,72,159,160
C,14,160,161
I,37,161,162
C,34,162,163
R,83,163,164
V,8,164,165
V,80,165,166
I,33,166,167
I,29,167,168
C,17,168,0
R,37,72,169
R,79,170,171
I,14,171,172
V,67,172,173
C,52,173,174
R,86,174,175
I,46,175,176
V,95,176,177
C,56,177,178
V,96,178,179
C,76,179,180
R,58,180,181
V,33,181,182
V,92,182,183
C,20,183,184
C,88,184,185
I,74,185,186
I,25,186,187
R,94,187,188
C,97,188,189
C,10,189,190
I,48,190,191
R,37,191,192
V,59,192,193
R,60,193,194
V,64,194,195
V,81,195,196
C,71,196,197
V,7,197,198
C,74,198,199
I,59,199,200
I,81,200,201
R,53,201,202
V,81,202,203
V,89,203,204
V,43,204,205
I,26,205,206
I,42,206,207
R,13,207,208
C,46,208,209
R,41,209,210
R,81,210,211
C,77,211,212
R,24,212,213
I,45,213,214
I,14,214,215
C,14,215,216
R,16,216,217
R,82,217,218
R,45,218,219
I,90,219,220
R,77,220,221
C,53,221,222
I,20,222,223
V,51,223,224
V,61,224,225
R,91,225,226
V,21,226,227
V,4,227,228
V,19,228,229
I,9,229,230
R,16,230,231
C,69,231,232
R,72,232,233
V,81,233,234
R,39,234,235
V,94,235,236
C,47,236,237
R,33,237,238
C,30,238,239
C,55,239,240
I,96,240,241
C,63,241,242
V,95,242,243
C,82,243,244
V,63,244,245
V,35,245,246
V,24,246,247
I,4,247,248
I,24,248,249
I,69,249,250
I,15,250,251
I,45,251,252
I,24,252,253
R,74,253,254
V,76,254,255
R,53,255,256
I,27,256,257
R,23,257,258
C,81,258,259
R,63,259,260
I,51,260,261
C,71,261,262
C,94,262,263
R,63,263,264
V,45,264,265
V,96,265,266
R,24,266,267
I,32,267,268
I,36,268,269
R,80,269,270
I,89,270,271
I,91,271,272
R,75,272,273
C,10,273,274
R,22,274,275
I,47,275,276
R,88,276,277
R,91,277,278
V,62,278,279
C,27,279,280
C,25,280,281
C,84,281,282
V,65,282,283
V,79,283,284
I,60,284,285
V,34,285,286
R,98,286,287
I,25,287,288
I,80,288,289
I,45,289,290
R,27,290,291
V,61,291,292
C,94,292,293
C,94,293,294
V,33,294,295
V,38,295,296
C,22,296,297
I,34,297,298
I,24,298,299
C,41,299,300
C,74,300,301
C,86,301,302
C,17,302,303
V,49,303,304
I,42,304,305
V,24,305,306
R,69,306,307
I,39,307,308
V,77,308,309
R,67,309,310
C,78,310,311
I,70,311,312
C,21,312,313
R,63,313,314
I,4,314,315
V,46,315,316
C,96,316,317
C,55,317,318
I,33,318,319
I,91,319,320
I,62,320,321
R,64,321,322
V,88,322,323
C,86,323,324
R,8,324,325
R,73,325,326
I,41,326,327
R,26,327,328
R,70,328,329
R,70,329,330
V,53,330,331
V,14,331,332
C,7,332,116
C,41,117,333
V,56,334,335
C,56,335,336
C,43,336,337
I,77,337,338
R,77,338,339
I,5,339,340
C,85,340,341
V,87,341,342
V,90,342,343
R,5,343,344
C,78,344,345
V,55,345,346
V,68,346,347
R,39,347,348
V,6,348,349
R,63,349,350
I,88,350,351
R,47,351,352
C,39,352,353
I,37,353,354
V,48,354,355
V,46,355,356
R,81,356,357
V,6,357,358
C,36,358,359
V,56,359,360
V,34,360,361
I,72,361,251
V,41,141,359
I,86,83,193
V,18,197,355
R,48,317,293
R,26,112,162
R,28,73,111
C,44,245,27
R,44,61,76
