type,value,start_node,end_node
I,23,0,1
C,51,2,3
R,24,3,4
R,19,4,5
C,88,5,6
C,16,6,7
V,14,7,8
I,55,8,9
R,8,9,10
I,81,10,11
V,86,11,12
R,4,12,13
C,78,13,14
R,96,14,15
V,48,15,16
C,34,16,17
V,26,17,18
R,71,18,19
C,22,19,20
C,68,20,21
R,22,21,22
I,54,22,23
R,89,23,24
V,30,24,25
I,11,25,26
V,33,26,27
V,21,27,28
R,25,28,29
I,62,29,30
I,6,30,31
R,93,31,32
V,25,32,33
C,77,33,34
C,89,34,35
V,95,35,36
I,22,36,37
I,82,37,38
V,4,38,39
C,26,39,40
I,30,40,41
V,87,41,42
V,5,42,43
R,49,43,44
C,25,44,45
I,80,45,46
I,99,46,47
R,42,47,48
C,55,48,49
V,18,49,50
R,62,50,51
I,62,51,52
I,60,52,53
R,40,53,54
I,92,54,55
V,36,55,56
C,13,56,57
R,9,57,58
V,2,58,59
V,82,59,60
V,52,60,61
V,35,61,62
R,81,62,63
R,34,63,64
V,57,64,65
I,50,65,66
R,83,66,67
I,23,67,68
I,87,68,69
V,22,69,70
R,70,70,71
C,42,71,72
C,6,72,73
V,93,73,74
V,54,74,75
V,40,75,76
V,24,76,77
V,89,77,78
R,20,78,79
I,71,79,80
C,59,80,81
R,2,81,82
R,2,82,83
I,30,83,84
V,97,84,85
R,100,85,86
R,36,86,87
I,34,87,88
I,84,88,89
R,77,89,90
R,40,90,91
V,23,91,92
C,98,92,93
R,35,93,94
C,2,94,95
C,85,95,96
I,6,96,97
I,27,97,98
I,3,98,99
R,30,99,100
R,25,100,101
I,35,101,102
C,91,102,103
R,66,103,104
I,30,104,105
I,11,105,106
R,60,106,107
I,1,107,108
V,100,108,109
C,44,109,110
V,76,110,111
R,88,111,112
V,78,112,113
C,43,113,114
I,38,114,115
R,96,115,116
C,32,116,117
V,80,117,118
C,89,118,119
C,22,119,120
I,71,120,121
R,37,121,122
R,31,122,123
I,18,123,124
V,99,124,125
C,61,125,126
V,43,126,127
C,30,127,128
C,75,128,129
C,62,129,130
C,79,130,131
