type,value,start_node,end_node
I,51,0,1
C,56,2,3
I,82,3,4
I,40,4,5
I,97,5,6
V,78,6,7
V,28,7,8
C,100,8,9
C,78,9,10
V,22,10,0
V,37,5,11
I,6,12,13
C,59,13,14
R,44,14,15
I,39,15,16
V,37,16,17
V,90,17,18
V,30,18,19
I,69,19,20
I,11,20,21
V,17,21,22
V,15,22,23
C,19,23,24
R,73,24,25
I,99,25,26
I,57,26,27
V,43,27,28
V,92,28,29
R,45,29,30
C,76,30,31
R,31,31,32
C,79,32,33
R,5,33,34
R,84,34,35
C,37,35,36
I,50,36,10
V,34,0,37
C,91,38,39
I,76,39,40
V,85,40,41
R,72,41,42
V,49,42,43
V,10,43,44
C,96,44,45
I,82,45,46
I,45,46,47
V,37,47,48
C,21,48,49
C,59,49,50
C,30,50,51
I,57,51,52
V,19,52,53
I,64,53,54
R,67,54,55
R,9,55,56
R,94,56,57
V,14,57,58
V,7,58,59
R,86,59,60
C,28,60,61
V,77,61,5
V,76,43,62
V,65,63,61
R,26,31,50
V,77,63,47
I,53,58,50
V,16,59,11
I,2,44,50
I,45,21,27
I,40,31,30
R,51,20,44
V,61,2,51
I,20,28,21
I,81,54,24
C,10,49,45
V,24,62,12
I,63,32,4
C,18,21,10
R,66,29,7
C,22,21,13
C,11,45,32
C,92,39,26
C,5,55,1
V,7,52,30
V,98,56,32
R,60,35,19
V,16,5,38
C,24,52,13
I,52,51,28
C,27,13,41
V,23,5,16
I,11,38,16
V,51,4,0
C,49,14,11
R,52,4,56
V,67,40,56
I,23,15,62
R,91,10,30
R,72,10,35
I,6,23,6
R,45,26,36
R,30,52,58
R,97,54,44
I,94,53,56
V,20,14,53
V,66,0,37
C,57,14,4
I,78,45,12
R,33,22,54
R,4,8,49
C,8,61,39
R,77,63,40
V,5,7,51
I,67,31,9
R,67,18,58
C,18,13,19
C,39,48,60
V,33,61,7
R,63,5,61
R,5,13,1
C,3,6,37
C,7,28,38
I,50,11,35
