type,value,start_node,end_node
C,49,0,1
V,78,2,3
V,79,3,4
I,16,4,5
V,24,5,6
I,30,6,7
V,2,7,8
C,68,8,9
I,14,9,10
I,74,10,11
I,13,11,12
C,98,12,13
R,46,13,14
R,60,14,15
C,74,15,16
R,97,16,17
R,33,17,18
C,83,18,19
R,2,19,20
I,87,20,21
C,20,21,22
R,47,22,23
I,65,23,24
R,70,24,25
V,76,25,26
C,69,26,27
R,51,27,28
R,15,28,29
I,79,29,30
V,19,30,31
V,69,31,32
I,95,32,33
R,48,33,34
V,32,34,35
V,88,35,36
R,89,36,37
R,10,37,38
V,98,38,39
C,65,39,40
C,92,40,41
I,40,41,42
R,11,42,43
R,23,43,44
C,78,44,45
C,62,45,46
R,72,46,47
V,14,47,48
R,18,48,49
V,26,49,50
C,42,50,51
R,44,51,52
R,82,52,53
V,70,53,54
R,96,54,55
V,43,55,56
I,33,56,57
V,69,57,58
I,72,58,59
I,59,59,60
C,69,60,61
C,83,61,62
V,95,62,63
V,12,63,64
I,61,64,65
I,62,65,66
I,79,66,67
C,11,67,68
C,26,68,69
R,42,69,70
C,37,70,71
V,71,71,72
R,70,72,73
C,100,73,74
I,28,74,75
C,20,75,76
I,74,76,77
C,45,77,78
C,85,78,79
V,15,79,80
R,11,80,81
C,26,81,82
R,80,82,83
I,51,83,84
I,33,84,85
I,19,85,86
R,85,86,87
R,29,87,88
V,35,88,89
R,94,89,90
C,77,90,91
R,86,91,92
R,23,92,93
I,55,93,94
I,41,94,95
V,18,95,96
C,38,96,97
R,37,97,98
I,34,98,99
R,50,99,100
C,44,100,101
C,20,101,102
C,32,102,103
I,61,103,104
V,21,104,105
V,95,105,106
C,19,106,107
C,30,107,108
R,48,108,109
R,44,109,110
I,93,110,111
I,4,111,112
I,11,112,113
R,79,113,114
I,80,114,115
I,13,115,116
R,36,116,117
R,14,117,118
C,65,118,119
V,76,119,120
C,23,120,121
I,71,121,122
I,51,122,123
I,40,123,124
C,2,124,125
V,61,125,126
V,11,126,127
C,62,127,128
C,26,128,129
I,39,129,130
R,56,130,131
V,93,131,132
V,63,132,133
R,48,133,134
V,37,134,135
I,61,135,136
I,2,136,137
C,98,137,138
R,45,138,139
V,18,139,140
R,71,140,141
V,13,141,142
V,47,142,143
R,26,143,144
C,31,144,145
R,5,145,146
I,4,146,147
V,99,147,148
C,60,148,149
V,7,149,150
I,53,150,151
V,19,151,152
R,60,152,153
I,67,153,154
C,10,154,155
C,1,155,156
R,26,156,157
I,92,157,158
R,23,158,159
C,19,159,160
I,90,160,161
I,97,161,162
I,60,162,163
I,64,163,164
R,7,164,165
I,30,165,166
V,9,166,167
R,69,167,168
C,89,168,169
C,65,169,170
R,8,170,171
R,77,171,172
V,6,172,173
I,9,173,174
C,56,174,175
V,33,175,176
R,23,176,177
C,16,177,178
R,22,178,179
I,34,179,180
R,86,180,181
C,6,181,182
I,48,182,183
R,85,183,184
C,10,184,185
I,84,185,186
V,8,186,187
C,14,187,188
R,100,188,189
C,96,189,190
R,21,190,191
I,80,191,192
I,96,192,193
I,11,193,194
R,76,194,195
V,39,195,196
C,52,196,197
V,26,197,198
V,94,198,199
V,48,199,200
V,54,200,201
C,5,201,202
V,8,202,203
I,67,203,204
C,1,204,205
R,85,205,206
C,8,206,207
I,53,207,208
V,99,208,209
R,87,209,210
I,25,210,211
R,80,211,212
V,47,212,213
C,23,213,214
C,43,214,215
I,21,215,216
V,60,216,217
I,70,217,218
R,2,218,219
C,83,219,220
R,82,220,221
V,70,221,222
R,95,222,223
V,60,223,224
R,62,224,225
I,7,225,226
R,99,226,227
V,11,227,228
R,95,228,229
C,41,229,230
C,70,230,231
R,62,231,232
I,14,232,233
I,28,233,234
R,27,234,235
C,74,235,236
V,8,236,237
I,92,237,238
R,69,238,239
C,15,239,240
I,89,240,241
C,30,241,242
I,84,242,243
V,100,243,244
V,60,244,245
V,84,245,246
R,100,246,247
