type,value,start_node,end_node
C,77,0,1
C,34,2,3
R,44,3,4
R,58,4,5
I,76,5,6
R,7,6,7
C,43,7,8
R,40,8,9
R,21,9,10
C,38,10,11
C,59,11,12
I,62,12,13
I,23,13,14
V,16,14,15
C,7,15,16
C,97,16,17
C,26,17,18
R,53,18,19
C,78,19,20
I,62,20,21
I,50,21,22
I,85,22,23
C,58,23,24
I,45,24,25
V,90,25,26
C,34,26,27
V,62,27,28
I,59,28,29
I,35,29,30
C,25,30,31
V,54,31,32
R,66,32,33
I,13,33,34
C,45,34,35
R,79,35,0
V,7,18,36
R,61,37,38
R,46,38,39
V,89,39,40
C,52,40,41
V,67,41,42
V,54,42,43
C,32,43,44
I,86,44,45
R,78,45,46
C,65,46,47
I,44,47,48
C,77,48,49
I,90,49,50
R,87,50,51
V,76,51,52
V,66,52,53
I,51,53,54
I,35,54,55
C,49,55,56
I,58,56,57
R,80,57,58
C,39,58,59
I,21,59,60
I,22,60,61
I,66,61,62
C,49,62,63
C,27,63,19
V,66,45,8
R,73,14,62
R,4,61,27
I,66,50,29
V,57,9,52
R,13,2,19
R,43,47,4
C,15,41,24
C,42,10,14
C,44,52,5
I,22,30,45
V,32,42,33
C,76,8,3
R,10,56,34
R,98,1,10
V,78,45,57
R,16,25,13
I,72,37,11
I,88,27,26
V,53,48,15
C,16,54,35
V,72,28,11
I,68,41,50
R,43,37,54
R,87,50,29
C,51,36,10
R,68,0,17
C,45,55,40
V,60,44,33
V,5,5,33
R,93,57,34
V,44,38,37
C,53,39,55
V,32,54,35
C,92,56,13
I,25,7,21
C,10,21,0
C,81,52,12
C,2,58,7
V,59,37,4
I,23,37,7
C,20,34,39
R,85,63,42
I,55,1,25
C,76,11,45
I,37,61,8
R,73,58,30
I,40,37,45
V,75,29,46
C,12,60,49
V,37,2,7
R,46,0,17
R,28,24,14
I,92,53,61
R,9,35,18
V,84,36,24
C,5,53,5
R,10,56,7
C,25,21,52
V,97,9,55
I,92,3,48
C,85,56,34
I,27,1,37
V,23,24,37
I,57,24,60
R,48,27,55
V,36,29,39
R,3,16,42
I,47,12,33
C,34,13,42
I,20,39,62
R,61,16,24
V,66,5,26
R,28,55,5
C,58,37,54
V,35,3,56
I,2,53,15
V,18,9,40
C,69,33,18
I,17,18,12
I,62,32,21
R,22,28,52
I,39,36,31
C,9,2,29
V,54,19,41
R,25,56,52
R,21,61,19
I,20,59,43
I,28,33,51
R,74,17,39
C,26,27,23
I,10,10,20
V,26,34,61
C,11,26,36
I,72,51,9
V,64,5,29
C,29,55,63
V,12,45,41
I,73,6,12
C,83,17,38
C,53,17,51
R,5,9,15
R,59,13,0
V,43,11,20
V,21,19,17
V,41,1,21
R,60,3,46
V,3,62,59
R,70,31,41
R,80,43,53
I,42,43,5
I,89,47,49
V,83,23,49
V,7,18,1
R,46,48,52
V,45,56,44
I,27,14,20
C,100,0,14
V,22,3,52
R,27,21,42
C,97,26,2
V,28,30,40
I,73,54,28
R,55,61,28
I,46,54,3
C,40,38,3
V,82,15,57
R,46,33,0
I,85,7,41
C,70,32,29
C,31,26,58
C,95,35,26
V,43,15,12
C,66,63,0
R,35,24,58
V,68,1,48
I,16,58,25
I,54,6,11
V,61,37,56
V,26,38,19
C,92,24,11
R,75,52,16
C,97,31,27
V,36,53,25
R,75,46,26
V,75,51,8
C,45,58,17
V,5,24,59
C,78,14,25
V,94,62,3
C,41,49,62
R,30,18,26
R,15,39,14
V,16,48,30
R,6,47,34
V,88,14,55
C,46,59,54
V,50,56,20
V,22,49,47
R,43,8,59
I,53,18,39
V,27,49,59
R,47,15,6
I,14,22,24
I,100,2,43
C,87,17,29
R,24,42,18
V,86,47,36
I,20,13,17
V,53,55,12
C,88,52,28
V,59,46,18
I,47,10,17
C,74,62,56
I,68,27,1
V,18,2,17
C,74,32,38
R,42,23,42
R,81,58,27
V,1,17,50
C,97,9,1
I,9,59,31
I,29,20,5
V,55,36,41
I,14,12,24
R,24,46,17
V,10,39,29
V,79,37,28
I,35,52,49
V,96,45,39
I,70,61,33
I,25,31,62
V,80,6,17
C,39,19,48
I,31,18,54
I,85,37,3
I,37,9,57
R,1,31,32
R,54,32,37
R,35,22,12
C,79,45,24
I,31,26,19
C,43,61,63
V,36,52,17
I,21,18,40
V,54,62,13
I,62,1,49
C,83,14,29
R,100,36,48
C,11,9,42
R,26,62,63
R,19,46,36
C,99,27,34
V,66,18,4
I,99,16,63
I,69,5,12
I,25,38,5
C,23,24,19
R,70,12,30
C,65,53,50
C,59,60,38
I,86,0,33
I,42,16,39
R,57,22,24
R,5,18,11
I,58,44,6
V,70,37,48
C,74,44,3
R,72,4,14
I,70,54,31
I,5,26,23
I,51,11,59
R,91,3,30
R,23,26,60
C,65,53,29
V,99,13,7
C,66,49,34
C,37,27,48
R,33,7,52
V,36,30,62
V,21,17,34
R,55,27,45
I,79,58,14
V,25,9,62
R,43,16,35
R,17,55,60
R,35,51,46
V,75,58,15
R,66,28,19
V,95,56,54
R,87,2,49
V,32,14,51
I,100,39,17
V,88,26,22
R,75,45,5
I,83,57,24
I,30,43,46
R,53,9,62
I,93,26,23
I,44,27,1
R,79,3,54
C,26,55,36
C,97,54,34
V,100,49,55
V,95,41,37
I,32,41,29
R,15,7,13
I,75,20,6
V,52,17,40
V,39,21,8
C,89,14,47
I,35,6,58
C,52,22,31
R,46,35,0
V,2,13,4
I,20,27,50
R,43,10,48
I,51,2,57
V,68,12,63
R,5,37,2
I,44,45,7
C,63,48,17
C,31,25,19
C,30,6,49
C,85,48,21
I,1,26,21
