type,value,start_node,end_node
I,7,0,1
V,90,2,3
I,68,3,4
R,16,4,5
I,74,5,6
V,41,6,7
I,47,7,8
C,59,8,9
C,93,9,10
V,41,10,11
V,88,11,12
V,57,12,13
R,71,13,14
R,40,14,15
I,65,15,16
V,66,16,17
V,39,17,18
I,19,18,19
C,43,19,20
C,28,20,21
C,19,21,22
C,90,22,23
V,13,23,24
I,4,24,25
V,46,25,26
C,12,26,27
V,30,27,28
R,84,28,29
V,77,29,30
R,55,30,31
C,94,31,32
C,26,32,33
C,65,33,34
I,78,34,35
R,56,35,36
I,6,36,37
V,85,37,38
R,45,38,39
C,98,39,40
C,13,40,41
I,17,41,42
V,28,42,43
V,58,43,44
R,97,44,45
V,37,45,46
V,98,46,47
I,36,47,48
R,5,48,49
I,73,49,50
V,51,50,51
V,21,51,52
I,93,52,53
I,25,53,54
R,6,54,55
R,19,55,56
R,86,56,57
C,61,57,58
V,91,58,59
V,46,59,60
C,8,60,61
V,37,61,62
I,36,62,63
I,35,63,64
C,10,64,65
V,63,65,66
I,62,66,67
C,31,67,68
C,34,68,69
V,83,69,70
V,11,70,71
I,40,71,72
R,98,72,73
R,2,73,74
V,52,74,75
V,43,75,76
C,88,76,77
I,41,77,78
V,81,78,79
R,94,79,80
R,87,80,81
C,70,81,82
R,7,82,83
I,92,83,84
R,32,84,85
R,11,85,86
C,94,86,87
V,98,87,88
R,28,88,89
R,83,89,90
I,97,90,91
I,2,91,92
C,54,92,93
R,44,93,94
I,40,94,95
C,10,95,96
R,88,96,97
R,81,97,98
C,23,98,99
R,81,99,100
R,33,100,101
I,65,101,102
R,67,102,103
I,30,103,104
C,61,104,105
C,65,105,106
I,56,106,107
I,14,107,108
I,10,108,109
C,60,109,110
R,74,110,111
V,59,111,112
I,59,112,113
R,35,113,114
C,83,114,115
R,50,115,116
R,11,116,117
V,85,117,118
C,18,118,119
V,7,119,120
C,15,120,121
V,25,121,122
C,96,122,123
V,83,123,124
R,45,124,125
I,80,125,126
R,63,126,127
C,90,127,128
V,79,128,129
V,75,129,130
R,57,130,131
I,80,131,132
R,11,132,133
R,50,133,134
C,47,134,135
R,52,135,136
I,36,136,137
R,64,137,138
I,43,138,139
R,60,139,140
V,85,140,141
V,10,141,142
I,19,142,143
V,20,143,144
C,64,144,145
I,15,145,146
R,87,146,147
I,51,147,148
V,42,148,149
R,98,149,150
C,54,150,151
R,41,151,152
V,100,152,153
V,84,153,154
C,20,154,155
I,4,155,156
R,21,156,157
V,57,157,158
R,22,158,159
I,40,159,160
C,31,160,161
C,81,161,162
R,4,162,163
C,28,163,164
R,87,164,165
R,89,165,166
I,52,166,167
C,40,167,168
R,1,168,169
R,30,169,170
C,39,170,171
C,73,171,172
R,39,172,173
I,56,173,174
R,68,174,175
I,8,175,176
R,64,176,177
R,39,177,178
I,84,178,179
I,23,179,180
V,58,180,181
V,83,181,182
I,51,182,183
I,40,183,184
C,3,184,185
R,46,185,186
V,99,186,187
C,30,187,188
R,56,188,189
C,97,189,190
R,9,190,191
I,93,191,192
V,8,192,193
C,65,193,194
C,85,194,195
R,100,195,196
R,95,196,197
I,14,197,198
R,84,198,199
R,16,199,200
V,99,200,201
I,22,201,202
V,95,202,203
C,76,203,204
I,91,204,205
V,16,205,206
V,44,206,207
R,78,207,208
I,82,208,209
V,5,209,210
V,11,210,211
R,84,211,212
R,19,212,213
I,80,213,214
V,10,214,215
V,10,215,216
V,74,216,217
R,28,217,218
V,15,218,219
I,90,219,220
R,31,220,221
R,73,221,222
V,11,222,223
V,62,223,224
V,35,224,225
C,70,225,226
C,15,226,227
V,18,227,228
I,64,228,229
C,60,229,230
I,40,230,231
V,41,231,232
R,91,232,233
V,27,233,234
C,32,234,235
I,10,235,236
I,74,236,237
C,89,237,238
I,80,238,239
I,77,239,240
C,26,240,241
V,68,241,242
I,72,242,243
C,35,243,244
R,11,244,245
V,28,245,246
V,23,246,247
V,12,247,248
I,60,248,249
C,74,249,250
V,43,250,251
C,81,251,252
R,39,252,253
R,7,253,254
R,46,254,255
R,50,255,256
R,40,256,257
I,71,257,258
I,5,258,259
I,11,259,260
R,5,260,261
V,65,261,262
C,47,262,263
C,94,263,264
R,12,264,265
V,49,265,266
V,6,266,267
C,94,267,268
C,21,268,269
V,46,269,270
R,38,270,271
I,61,271,272
V,81,272,273
C,86,273,274
I,96,274,275
C,74,275,276
I,13,276,277
R,21,277,278
R,99,278,279
I,95,279,280
I,55,280,281
R,86,281,282
V,9,282,283
R,79,283,284
V,67,284,285
I,51,285,286
R,67,286,287
I,11,287,288
V,6,288,289
I,24,289,290
I,23,290,291
V,83,291,292
R,34,292,293
I,61,293,294
R,36,294,295
I,99,295,296
I,42,296,297
V,48,297,298
C,34,298,299
V,4,299,300
I,45,300,301
I,81,301,302
C,58,302,303
C,71,303,304
R,73,304,305
R,31,305,306
C,16,306,307
R,17,307,308
V,94,308,309
R,48,309,310
C,54,310,311
C,4,311,312
I,10,312,313
R,64,313,314
V,46,314,315
R,39,315,316
R,53,316,317
C,74,317,318
R,92,318,319
I,72,319,320
V,49,320,321
I,99,321,322
I,10,322,323
R,19,323,324
V,31,324,325
C,54,325,326
I,49,326,327
V,48,327,328
R,69,328,329
R,67,329,330
V,42,330,331
C,44,331,332
R,40,332,333
V,7,333,334
R,49,334,335
C,100,335,336
V,7,336,337
V,61,337,338
V,11,338,339
C,60,339,340
R,89,340,341
R,72,341,342
V,76,342,343
C,58,343,344
R,89,344,345
R,44,345,346
C,2,346,347
R,3,347,348
C,13,348,349
V,1,349,350
C,60,350,351
I,41,351,352
R,58,352,353
I,13,353,354
V,83,354,355
C,8,355,356
R,81,356,357
R,62,357,358
I,51,358,359
I,25,359,360
C,13,360,361
R,86,361,362
R,25,362,363
C,72,363,364
V,5,364,365
C,83,365,366
C,56,366,367
V,9,367,368
R,32,368,369
R,1,369,370
I,48,370,371
I,49,371,372
C,92,372,373
R,85,373,374
I,18,374,375
V,41,375,376
I,77,376,377
I,31,377,378
I,17,378,379
I,6,379,380
I,55,380,381
C,39,381,382
V,49,382,383
C,92,383,384
V,80,384,385
R,78,385,386
R,31,386,387
I,21,387,388
I,66,388,389
C,52,389,390
I,70,390,391
R,39,391,392
R,50,392,393
C,72,393,394
R,5,394,395
I,80,395,396
I,18,396,397
R,58,397,398
C,80,398,399
R,91,399,400
C,55,400,401
I,34,401,402
V,95,402,403
R,64,403,404
C,8,404,405
R,92,405,406
V,4,406,407
V,28,407,408
V,45,408,409
C,63,409,410
V,56,410,411
C,100,411,412
R,4,412,413
V,88,413,414
C,46,414,415
C,31,415,416
V,69,416,417
I,41,417,418
V,89,418,419
R,23,419,420
I,89,420,421
