type,value,start_node,end_node
V,93,0,1
V,61,2,3
V,53,3,4
I,57,4,0
R,38,0,5
V,39,6,7
V,72,7,8
C,37,8,9
I,71,9,1
C,86,0,10
V,76,10,1
I,85,1,11
R,100,12,13
I,39,13,14
I,55,14,15
V,93,15,16
C,96,16,17
V,87,17,18
V,66,18,10
V,92,2,19
I,13,20,21
I,96,21,1
C,66,5,15
I,92,20,13
C,7,14,17
I,60,10,1
R,86,9,7
I,91,12,9
I,89,3,5
I,3,13,7
I,96,6,4
C,41,3,8
C,3,14,8
V,1,9,3
R,4,12,7
I,49,6,15
I,72,15,8
I,86,16,5
R,57,3,21
C,34,17,21
V,28,8,6
R,59,13,3
V,45,18,13
C,1,12,15
V,100,13,4
R,14,10,12
C,76,5,17
R,69,1,3
I,61,2,16
V,10,2,18
R,43,13,2
C,33,0,14
I,26,1,7
I,1,10,15
I,52,2,16
I,100,12,5
I,68,14,7
R,38,17,7
R,68,7,15
V,57,7,14
C,12,4,5
R,51,19,18
V,96,5,17
C,91,7,12
I,63,14,15
V,28,16,14
V,90,0,18
R,41,6,19
C,19,18,10
I,76,18,14
R,8,5,4
C,32,10,1
R,93,19,16
R,34,15,9
I,94,4,0
I,70,21,14
C,53,21,8
I,58,17,2
R,9,19,10
R,9,0,16
R,75,14,10
I,36,5,2
I,66,6,8
R,62,17,7
R,95,1,6
V,35,19,21
C,1,15,17
C,9,20,19
R,48,6,5
R,43,19,7
I,55,13,10
V,84,15,6
I,5,10,13
I,8,14,7
I,36,12,4
I,32,0,9
I,71,18,1
I,8,14,8
V,98,9,4
R,9,3,18
V,51,12,0
R,56,11,13
V,22,13,10
R,99,21,0
R,4,8,15
I,5,21,13
V,45,10,3
R,70,2,3
I,10,5,13
V,60,14,17
R,43,1,4
V,72,21,15
R,30,11,12
C,8,18,15
I,87,21,7
C,46,11,4
V,38,4,9
C,26,5,8
V,37,8,13
I,47,21,6
I,98,9,4
V,60,18,2
V,7,17,5
C,74,11,21
I,79,9,14
R,21,6,13
I,87,21,1
C,41,15,18
C,43,4,15
C,68,11,0
I,57,13,8
C,75,18,3
I,68,14,4
R,92,1,4
R,29,15,20
C,41,10,6
V,87,5,6
I,29,0,6
V,23,1,10
R,87,1,2
R,88,15,7
C,99,4,13
V,43,16,6
R,75,17,14
R,82,18,4
I,3,17,20
C,5,6,12
C,67,8,16
I,31,10,4
C,32,18,15
V,22,8,3
R,4,0,20
R,33,13,17
I,69,10,3
C,17,17,3
I,76,15,2
R,97,11,21
R,20,2,10
R,88,9,4
I,60,14,11
V,41,8,11
C,92,4,10
I,47,13,4
C,71,9,3
R,72,10,4
R,53,8,10
I,86,2,4
R,87,2,3
V,91,5,9
V,35,9,11
I,36,13,17
R,25,6,5
C,76,20,19
C,45,11,18
V,51,7,21
R,21,14,8
R,74,0,5
I,75,20,18
I,25,15,17
C,21,15,5
I,38,6,1
C,83,18,13
I,68,3,19
I,100,17,1
R,16,8,4
R,52,11,3
V,48,12,1
R,29,2,1
I,99,9,12
R,67,6,5
I,66,3,11
I,16,15,1
I,86,10,6
V,83,6,21
R,63,6,9
R,93,17,2
V,1,14,18
R,45,20,0
I,17,4,11
V,96,11,17
I,14,8,9
V,63,21,6
V,29,0,10
C,52,3,4
R,15,21,11
C,71,16,8
R,51,18,4
I,16,7,15
V,8,20,1
R,91,19,18
V,17,17,5
V,18,9,11
C,34,7,1
R,50,10,21
V,64,4,8
