type,value,start_node,end_node
R,42,0,1
C,66,2,3
V,69,3,4
I,61,4,5
I,39,5,6
C,32,6,7
V,66,7,8
C,65,8,9
C,52,9,10
V,16,10,11
R,77,11,12
R,64,12,13
R,68,13,14
V,35,14,15
R,97,15,16
R,55,16,17
C,3,17,18
I,80,18,19
I,42,19,20
C,33,20,21
I,89,21,22
C,17,22,23
I,58,23,24
I,7,24,25
V,54,25,26
R,57,26,27
C,89,27,28
R,55,28,29
R,51,29,30
R,65,30,31
V,83,31,32
V,2,32,33
V,44,33,34
R,80,34,35
R,8,35,36
I,77,36,37
I,76,37,38
R,61,38,39
V,17,39,40
C,57,40,41
V,41,41,42
R,45,42,43
C,17,43,44
R,18,44,45
V,82,45,46
C,3,46,47
I,6,47,48
R,39,48,49
I,7,49,50
C,64,50,51
V,53,51,52
I,92,52,53
R,11,53,54
V,51,54,55
I,29,55,56
C,55,56,57
C,58,57,58
V,4,58,59
V,55,59,60
R,65,60,61
V,7,61,62
V,83,62,63
R,34,63,64
I,88,64,65
V,82,65,66
V,82,66,67
C,33,67,68
R,69,68,69
R,45,69,70
R,29,70,71
V,97,71,72
V,92,72,73
I,1,73,74
I,52,74,75
V,70,75,76
R,96,76,77
R,16,77,78
I,64,78,79
V,57,79,80
R,100,80,81
I,40,81,82
V,2,82,83
I,24,83,84
C,61,84,85
V,15,85,86
R,74,86,87
I,85,87,88
V,79,88,89
V,27,89,90
V,64,90,91
V,20,91,92
I,16,92,93
R,21,93,94
C,39,94,95
C,38,95,96
V,9,96,97
V,19,97,98
I,13,98,99
I,63,99,100
V,14,100,101
R,67,101,102
C,27,102,103
C,20,103,104
V,15,104,105
I,64,105,106
R,33,106,107
C,69,107,108
V,27,108,109
V,10,109,110
I,1,110,111
R,66,111,112
V,39,112,113
V,45,113,114
I,71,114,115
I,10,115,116
C,54,116,117
R,11,117,118
V,22,118,119
I,88,119,120
R,74,120,121
C,34,121,122
I,95,122,123
R,34,123,124
C,42,124,125
R,33,125,126
R,4,126,127
R,94,127,128
R,68,128,129
I,89,129,130
R,56,130,131
R,29,131,132
C,69,132,133
R,69,133,134
R,42,134,135
V,96,135,136
I,49,136,137
C,56,137,138
I,64,138,139
I,78,139,140
C,13,140,141
R,24,141,142
C,69,142,143
I,14,143,144
R,26,144,145
