type,value,start_node,end_node
V,26,0,1
V,59,2,3
R,69,3,4
V,5,4,5
C,13,5,6
I,79,6,7
I,10,7,8
C,93,8,9
V,17,9,10
V,54,10,11
V,6,11,12
I,64,12,13
V,49,13,14
V,20,14,15
V,60,15,16
R,27,16,17
V,82,17,18
I,20,18,19
C,26,19,20
C,33,20,21
C,17,21,22
V,48,22,23
R,55,23,24
C,8,24,25
I,14,25,26
I,17,26,27
R,26,27,28
V,34,28,29
V,22,29,30
I,94,30,31
I,18,31,32
R,6,32,33
R,21,33,34
V,6,34,35
R,17,35,36
C,84,36,37
C,73,37,38
C,65,38,39
V,73,39,40
C,82,40,41
V,3,41,42
I,16,42,43
C,54,43,44
C,46,44,45
V,31,45,46
I,46,46,47
R,7,47,48
R,59,48,49
V,84,49,50
V,83,50,51
C,7,51,52
V,88,52,53
I,5,53,54
C,15,54,55
R,18,55,56
I,51,56,57
V,51,57,58
R,53,58,59
R,43,59,60
R,92,60,61
V,100,61,62
V,75,62,63
I,35,63,64
I,29,64,65
C,66,65,66
I,64,66,67
C,85,67,68
C,95,68,69
V,75,69,70
V,38,70,71
C,20,71,72
C,61,72,73
I,59,73,74
V,5,74,75
C,33,75,76
I,75,76,77
R,21,77,78
R,46,78,79
C,27,79,80
V,65,80,81
I,62,81,82
V,30,82,83
I,57,83,84
C,94,84,85
C,56,85,86
C,72,86,87
I,30,87,88
R,9,88,89
C,67,89,90
I,93,90,91
R,36,91,92
R,98,92,93
I,53,93,94
I,100,94,95
V,80,95,96
C,30,96,97
R,93,97,98
V,7,98,99
V,52,99,100
I,57,100,101
R,72,101,102
I,13,102,103
C,34,103,104
C,8,104,105
I,20,105,106
R,72,106,107
V,15,107,108
V,37,108,0
V,20,79,109
C,91,110,111
I,46,111,112
R,18,112,113
C,35,113,114
I,40,114,115
R,44,115,116
R,2,116,117
I,31,117,118
I,6,118,119
R,9,119,120
V,18,120,121
C,73,121,122
I,52,122,123
C,87,123,124
I,87,124,125
V,53,125,126
R,19,126,127
C,14,127,128
C,41,128,129
R,78,129,130
R,46,130,131
V,29,131,132
V,61,132,133
R,52,133,134
C,69,134,135
R,44,135,136
I,50,136,137
V,56,137,138
R,70,138,139
V,59,139,140
R,34,140,141
I,82,141,142
C,81,142,143
V,87,143,144
C,78,144,145
C,3,145,146
C,15,146,147
I,85,147,148
V,2,148,149
C,66,149,150
I,47,150,151
V,69,151,152
V,9,152,153
I,15,153,154
R,60,154,155
R,42,155,156
I,19,156,157
I,35,157,158
C,64,158,159
C,97,159,160
V,6,160,161
C,79,161,162
C,100,162,163
I,22,163,164
C,9,164,165
R,84,165,166
V,32,166,167
I,32,167,168
I,64,168,169
C,98,169,170
I,5,170,171
C,15,171,172
I,15,172,173
I,28,173,174
C,66,174,175
V,64,175,176
V,5,176,177
V,72,177,178
I,47,178,179
R,47,179,180
C,23,180,181
I,71,181,182
C,75,182,183
R,68,183,184
C,14,184,185
R,95,185,186
R,21,186,187
I,72,187,188
R,86,188,189
V,86,189,190
C,41,190,191
C,79,191,192
C,39,192,193
C,30,193,194
C,46,194,195
C,47,195,196
R,88,196,197
C,86,197,198
V,31,198,199
I,77,199,200
C,97,200,201
V,6,201,202
R,5,202,203
R,88,203,204
V,66,204,205
C,65,205,206
C,66,206,207
V,80,207,208
I,57,208,209
C,40,209,210
I,2,210,211
C,93,211,212
C,9,212,213
C,31,213,214
V,43,214,215
R,62,215,216
V,35,216,217
C,63,217,218
I,32,218,219
R,58,219,220
C,25,220,221
R,23,221,222
I,71,222,223
C,25,223,224
C,77,224,225
C,65,225,226
V,67,226,227
V,21,227,228
R,5,228,108
I,75,47,229
C,44,230,231
R,37,231,232
C,2,232,233
R,100,233,234
V,98,234,235
V,6,235,236
R,26,236,237
V,48,237,238
R,62,238,239
C,10,239,240
R,1,240,241
I,14,241,242
I,58,242,243
V,98,243,244
R,12,244,245
R,61,245,246
C,10,246,247
V,89,247,248
R,78,248,249
V,74,249,250
R,5,250,251
V,11,251,252
C,52,252,253
V,85,253,254
C,61,254,255
C,44,255,69
C,9,174,161
C,97,57,32
V,33,116,90
C,15,115,125
C,39,196,3
I,56,6,9
C,5,190,150
I,79,192,41
V,1,222,169
V,87,198,229
C,74,142,195
V,41,130,225
C,64,159,183
I,98,208,163
C,2,103,227
V,4,27,169
I,14,49,144
C,49,17,144
C,24,206,74
R,38,16,205
C,36,250,155
C,15,75,234
C,9,132,160
R,73,179,76
R,41,38,211
R,42,235,164
R,46,61,9
I,80,198,219
C,3,85,179
R,77,194,103
V,59,198,180
I,74,135,225
V,50,91,141
V,86,253,50
R,100,119,27
I,14,204,100
V,33,214,35
V,89,204,56
I,22,216,140
R,100,181,255
R,86,166,231
R,42,59,27
R,49,91,37
R,26,81,180
R,83,27,170
C,7,46,18
C,77,36,123
V,2,58,149
R,82,6,49
C,10,76,51
V,3,37,128
R,17,156,229
V,1,215,15
I,98,191,41
R,82,131,172
C,9,133,0
V,49,143,212
I,45,85,80
R,31,217,234
I,30,174,58
V,79,83,64
R,97,233,107
I,61,159,59
C,19,47,203
I,22,52,244
C,14,242,233
V,39,103,173
R,28,43,53
R,32,23,133
C,5,2,38
C,20,253,95
R,58,97,101
V,13,149,246
C,48,63,8
C,63,229,99
C,8,62,86
C,14,0,142
R,35,187,227
R,12,168,98
V,31,165,102
V,23,206,80
I,83,209,164
R,2,175,125
R,51,143,63
V,74,235,217
R,95,188,10
R,7,8,157
I,27,30,127
R,22,12,42
R,94,55,28
R,98,54,226
R,70,34,91
V,98,108,183
I,3,43,226
R,31,157,115
C,96,144,115
I,99,18,196
I,30,156,136
I,41,111,66
V,39,70,53
I,20,202,4
I,32,42,92
R,29,36,82
R,55,113,63
C,86,153,103
V,81,209,234
R,98,99,34
R,86,209,39
I,69,62,52
R,52,196,181
R,59,85,130
C,57,1,25
V,83,171,53
C,96,126,11
V,6,246,190
V,84,227,176
I,95,128,148
R,21,125,121
I,20,169,252
R,18,229,131
C,17,64,75
V,21,116,121
I,78,249,59
I,6,14,165
V,39,70,201
V,58,134,29
I,86,245,123
C,38,9,209
V,17,245,124
V,32,92,238
C,2,111,85
V,49,111,44
R,20,66,231
C,53,203,158
I,3,96,193
V,28,170,69
R,81,253,199
C,18,69,76
V,71,196,54
V,77,247,63
C,9,25,62
C,41,120,121
V,27,8,170
C,20,130,3
C,58,181,233
C,99,138,88
I,5,0,250
R,76,216,228
V,81,113,202
R,61,75,96
C,55,38,177
R,27,254,159
I,35,163,14
V,62,247,142
R,48,250,208
V,70,112,143
R,59,2,211
R,44,81,0
I,15,103,101
C,46,42,195
V,19,163,144
R,16,110,108
V,39,121,202
C,77,80,135
R,29,1,68
R,75,38,95
R,26,235,203
V,13,45,7
I,44,250,208
V,67,95,47
V,19,22,150
C,68,60,14
V,10,174,60
V,46,141,117
R,22,90,5
R,86,81,212
C,45,96,226
C,3,104,225
I,85,95,53
I,10,95,68
C,47,249,35
I,30,226,20
C,43,126,155
C,95,112,206
I,55,128,38
I,72,25,212
V,66,8,244
C,40,39,251
R,15,119,200
V,6,110,65
V,33,64,0
V,39,17,72
C,78,79,249
R,91,50,97
R,98,55,209
V,48,30,103
R,15,228,139
V,64,130,206
C,3,161,239
I,3,76,126
R,100,96,244
I,64,90,31
C,84,19,210
R,53,121,242
V,62,116,200
C,38,179,87
V,37,185,10
I,51,121,242
V,3,141,185
V,78,190,25
R,11,49,233
R,12,30,154
V,45,68,240
R,8,151,241
C,45,143,84
C,63,28,110
R,54,252,31
I,19,53,66
I,75,147,174
I,77,37,72
V,98,87,50
V,15,64,242
I,81,98,218
R,53,26,166
R,7,147,23
R,13,143,187
R,52,7,152
V,23,13,100
I,47,149,36
R,79,116,231
R,80,202,15
C,77,103,15
V,3,11,250
C,29,95,249
C,36,232,189
R,36,169,201
C,4,222,234
R,49,14,148
C,57,186,215
V,64,251,105
V,26,32,5
C,51,154,188
R,100,127,174
R,7,106,186
V,63,28,234
C,27,165,95
R,60,184,106
C,88,184,33
V,33,90,197
R,98,58,99
R,39,13,144
I,30,140,131
I,51,57,194
