type,value,start_node,end_node
V,16,0,1
R,2,2,3
V,50,3,4
V,24,4,5
C,27,5,6
R,15,6,7
R,92,7,8
R,51,8,9
C,99,9,10
C,52,10,11
V,66,11,12
V,36,12,13
R,76,13,14
C,71,14,15
V,90,15,16
V,44,16,17
I,60,17,18
I,87,18,19
C,24,19,0
I,15,19,20
C,59,21,22
C,77,22,23
V,17,23,24
V,50,24,25
C,68,25,26
V,9,26,27
V,100,27,28
R,91,28,29
I,29,29,30
V,30,30,31
V,76,31,32
C,11,32,33
I,59,33,3
C,32,24,34
V,99,35,36
C,32,36,37
V,65,37,38
V,66,38,39
I,16,39,40
C,34,40,41
R,5,41,42
V,61,42,43
C,53,43,44
R,9,44,45
I,30,45,46
V,63,46,47
C,37,47,48
V,26,48,49
C,71,49,50
V,18,50,51
C,1,51,52
C,100,52,53
R,93,53,54
R,98,54,55
R,39,55,56
R,20,56,57
V,80,57,58
R,73,58,59
C,4,59,60
I,1,60,61
I,97,61,62
V,59,62,63
I,17,63,28
C,30,34,16
I,31,61,52
V,97,44,23
I,44,17,13
R,14,31,23
R,100,21,8
R,12,13,36
V,84,48,23
C,32,45,33
R,27,21,30
V,64,46,25
V,98,5,46
R,46,37,3
V,15,17,21
I,10,63,28
V,37,33,53
V,58,17,22
I,1,14,9
C,91,13,40
R,84,43,63
C,72,58,31
R,7,45,48
V,67,61,46
C,53,54,20
R,67,36,12
C,62,51,39
R,84,4,31
V,39,50,27
R,45,56,18
V,69,39,57
C,18,11,14
C,75,37,36
C,14,31,53
V,83,61,45
V,44,39,25
I,84,12,4
R,76,16,37
R,55,49,16
V,77,7,2
C,66,18,60
V,80,33,24
I,90,26,61
I,100,10,39
C,16,9,52
V,34,38,34
I,86,37,16
V,95,58,8
R,77,51,18
V,55,44,37
V,46,51,12
R,59,8,15
R,82,37,44
V,21,8,60
V,53,47,4
R,11,40,53
V,99,42,61
I,29,21,12
V,53,26,38
C,99,42,39
R,36,15,10
R,29,54,10
R,3,62,53
V,99,9,46
R,26,23,62
V,26,14,23
I,13,35,57
C,20,46,23
R,4,23,62
V,98,47,21
V,14,3,46
V,66,12,28
R,42,19,21
R,26,29,46
V,47,18,45
V,75,24,28
V,25,46,42
R,12,35,60
V,29,62,28
C,87,8,11
C,88,39,20
R,57,56,58
I,32,38,59
C,21,42,2
C,45,55,61
C,75,46,42
R,48,31,33
I,62,55,57
V,27,10,56
R,40,1,34
C,9,18,60
R,79,58,13
V,7,11,42
V,88,4,23
V,58,50,4
I,38,14,28
I,23,0,57
R,5,29,5
C,32,40,14
V,83,5,56
R,67,5,28
C,11,2,47
I,80,3,18
C,86,59,24
I,7,46,45
I,40,9,8
C,71,56,42
R,16,59,62
V,16,7,28
C,36,36,55
C,40,26,34
R,50,8,51
I,31,61,14
V,13,40,48
R,86,63,26
R,26,24,23
I,78,36,14
V,87,37,13
V,62,28,11
C,83,52,5
C,70,2,9
C,84,52,10
V,25,55,26
V,43,32,6
R,24,31,52
C,47,52,54
V,49,51,22
C,69,5,17
C,25,1,17
I,13,28,48
R,54,47,19
C,75,51,60
C,27,57,38
V,43,48,24
R,57,32,13
R,9,37,28
I,17,55,51
I,58,35,41
C,62,48,26
C,1,47,31
V,70,48,14
I,93,38,16
I,62,20,23
C,44,58,10
V,41,10,0
I,95,44,17
I,11,45,25
V,18,37,41
R,70,45,31
V,2,41,20
R,11,39,60
R,23,22,1
I,30,38,35
V,14,28,15
R,17,9,42
C,21,39,48
C,12,33,29
R,58,7,44
C,29,15,58
R,16,7,26
C,35,52,8
R,62,53,28
I,1,31,4
I,17,11,44
V,85,15,61
I,76,57,19
R,91,16,62
R,4,4,38
R,70,7,0
C,41,19,48
R,73,59,26
V,10,33,45
R,21,11,45
I,32,54,59
R,63,15,55
V,88,59,4
V,14,7,47
R,99,26,60
C,51,22,53
C,34,11,27
C,99,41,12
V,3,41,51
I,63,51,15
I,83,28,37
V,28,21,30
R,32,12,56
C,56,33,13
R,83,62,63
R,66,28,45
C,39,22,19
I,89,9,40
V,15,3,56
V,79,23,35
I,59,29,52
R,85,10,58
I,40,36,45
V,4,44,21
C,75,2,10
R,46,61,41
C,19,52,3
C,18,29,33
V,26,47,59
C,42,51,61
I,32,44,7
R,68,62,32
I,52,36,9
R,80,40,22
R,58,38,16
C,11,62,24
I,98,38,56
V,44,18,59
R,21,45,27
C,76,44,13
V,62,57,34
V,16,43,35
C,7,25,43
V,16,58,36
V,3,36,11
I,62,1,34
I,67,49,58
C,63,13,44
R,7,1,33
V,4,53,42
C,82,7,45
V,1,14,1
I,45,22,60
I,50,59,17
C,10,49,16
V,21,25,59
V,27,15,32
R,18,38,9
C,41,42,60
R,76,8,51
I,87,32,50
V,64,46,44
R,33,25,37
V,29,14,52
R,23,45,22
R,95,32,34
I,78,45,57
R,81,15,46
C,47,39,43
C,84,63,60
R,44,7,63
R,53,49,38
R,84,41,6
C,28,61,3
I,14,18,60
R,47,24,12
R,91,43,63
I,42,19,35
V,44,39,0
I,70,58,34
R,73,31,52
