type,value,start_node,end_node
I,11,0,1
I,57,2,3
V,92,3,4
V,92,4,5
I,91,5,6
I,19,6,0
R,14,1,7
R,41,8,9
C,66,9,10
V,44,10,11
V,70,11,12
R,54,12,13
I,24,13,14
R,88,14,15
V,79,15,2
I,31,10,8
V,23,7,13
R,64,13,0
R,88,6,3
R,37,5,2
V,59,12,14
I,40,13,15
C,81,14,11
I,74,11,8
I,35,0,3
C,9,4,9
I,14,8,10
C,23,12,15
C,83,8,11
V,2,1,9
V,33,2,1
C,73,2,11
V,43,7,3
I,15,5,2
C,75,9,1
C,19,6,13
I,24,9,14
C,98,6,0
R,31,0,12
C,50,8,7
C,9,11,12
I,79,12,5
R,81,7,13
C,11,15,2
C,6,13,2
I,34,7,13
V,57,13,3
I,33,5,9
C,24,5,13
R,60,13,5
I,4,15,2
V,52,6,2
R,9,8,14
R,61,10,1
V,59,7,15
V,84,5,6
C,84,6,14
I,23,0,2
V,95,4,0
C,26,11,7
R,78,6,13
R,24,3,5
I,32,9,13
C,39,0,6
C,65,11,13
C,95,1,14
I,89,14,2
C,54,13,1
V,31,5,12
C,35,8,5
R,75,7,8
V,7,11,14
V,85,5,2
I,48,9,6
C,51,11,4
V,16,2,0
R,11,0,3
