type,value,start_node,end_node
C,59,0,1
V,35,2,3
V,36,3,4
R,89,4,5
C,46,5,6
R,32,6,7
R,72,7,8
I,62,8,9
C,74,9,10
I,55,10,11
R,15,11,12
C,14,12,13
C,99,13,14
V,98,14,15
C,69,15,16
C,91,16,17
I,13,17,18
I,58,18,19
R,85,19,20
R,14,20,21
C,42,21,22
C,41,22,23
R,77,23,24
R,18,24,25
I,1,25,26
V,30,26,27
I,86,27,28
V,79,28,29
V,33,29,30
C,30,30,31
C,91,31,32
V,6,32,33
R,10,33,34
V,54,34,35
C,62,35,36
R,18,36,37
V,49,37,38
C,60,38,39
V,45,39,40
C,89,40,41
I,1,41,0
C,11,39,42
C,86,43,44
I,46,44,45
C,38,45,46
R,61,46,47
R,85,47,48
R,29,48,49
R,46,49,50
C,27,50,51
V,35,51,52
C,34,52,53
V,51,53,54
R,23,54,55
R,73,55,56
V,33,56,57
I,66,57,58
R,22,58,59
V,26,59,60
C,17,60,61
C,55,61,62
R,6,62,63
C,95,63,64
I,82,64,65
V,38,65,66
I,82,66,67
I,12,67,68
C,34,68,69
V,15,69,70
C,27,70,71
I,21,71,72
R,76,72,73
R,5,73,74
R,56,74,75
V,55,75,76
R,71,76,77
I,39,77,78
V,14,78,79
V,77,79,80
R,81,80,81
I,52,81,82
I,92,82,83
V,8,83,84
I,3,84,85
V,86,85,86
R,14,86,87
R,28,87,88
C,81,88,89
R,93,89,90
V,62,90,91
R,3,91,92
V,34,92,93
C,4,93,94
I,62,94,95
V,32,95,96
R,24,96,97
C,86,97,98
I,52,98,99
I,6,99,100
C,91,100,101
V,70,101,102
C,36,102,103
C,53,103,104
R,48,104,105
R,70,105,106
C,71,106,107
V,71,107,108
R,74,108,109
C,91,109,110
V,84,110,111
I,78,111,112
C,93,112,113
V,94,113,114
I,76,114,115
C,40,115,116
C,1,116,117
R,34,117,118
C,84,118,119
C,6,119,120
C,70,120,121
I,75,121,122
V,14,122,123
R,30,123,124
I,84,124,125
R,51,125,2
C,7,119,126
I,51,127,44
I,13,123,65
I,17,17,110
R,10,126,110
V,59,56,105
I,59,48,118
R,3,94,13
R,5,84,81
V,31,57,63
C,12,69,97
I,27,104,62
I,99,118,0
C,48,26,33
V,51,55,120
I,43,50,110
V,81,13,101
R,74,40,71
I,7,3,115
R,75,67,2
V,27,18,39
C,79,59,111
V,5,57,61
C,2,0,60
C,59,61,1
V,44,12,96
C,21,105,49
R,58,41,71
R,8,24,110
I,53,63,50
R,34,125,45
I,12,107,20
V,15,81,12
I,72,80,26
I,54,45,8
R,78,116,86
R,23,52,111
R,77,121,39
I,3,124,53
V,54,54,64
C,23,90,55
V,83,34,25
R,97,14,35
R,88,94,54
V,98,125,72
R,32,112,113
I,27,83,97
R,65,2,83
I,41,90,110
C,35,89,16
R,98,121,103
C,15,27,119
V,64,123,2
I,16,43,9
R,64,82,25
C,69,64,62
R,12,125,124
V,17,54,14
V,90,8,51
R,99,64,102
I,71,23,55
C,65,11,1
C,38,19,93
I,85,107,33
V,99,20,84
R,74,121,74
V,26,83,21
C,99,69,19
C,9,127,43
V,64,113,34
I,65,55,4
V,1,106,85
I,48,116,30
R,13,107,69
R,15,32,4
R,8,87,4
R,22,55,115
R,32,25,13
C,86,28,2
V,34,94,36
V,97,35,127
V,13,94,121
C,48,96,109
C,61,95,96
C,19,126,54
R,96,88,119
V,26,89,97
C,56,87,70
C,15,116,46
V,64,11,72
I,3,54,28
I,79,115,48
R,86,126,47
I,36,57,44
R,34,61,40
V,34,109,52
I,76,13,66
I,50,41,82
C,59,87,57
I,18,109,110
I,88,7,40
V,16,52,86
V,45,86,75
C,100,46,70
I,86,116,75
I,70,64,35
I,36,89,66
V,77,42,94
V,10,123,71
R,13,75,22
I,47,60,125
I,28,25,64
I,98,82,91
V,71,16,64
C,85,124,39
V,72,24,92
I,24,4,69
I,70,92,91
I,28,96,86
I,53,96,68
C,27,99,111
R,26,65,40
C,81,124,39
R,19,24,32
C,99,12,4
I,11,60,96
V,38,59,31
R,22,122,40
R,39,30,115
I,68,18,28
V,93,2,0
I,90,126,13
I,21,37,118
R,27,69,24
R,84,53,56
C,2,108,4
I,61,48,97
C,12,118,116
C,76,74,103
C,86,85,21
C,79,36,8
I,82,33,105
C,23,94,92
C,1,17,6
R,76,69,127
R,28,92,24
V,9,25,77
C,21,95,106
V,77,100,48
R,42,95,48
C,49,107,125
R,12,71,121
R,53,42,63
C,25,74,89
C,98,116,110
V,47,51,14
I,6,79,107
V,100,121,91
C,58,120,89
R,64,34,78
C,79,44,125
I,95,74,69
C,47,97,101
C,100,40,59
R,73,68,36
R,69,68,35
R,4,23,113
R,86,109,34
R,50,11,4
V,96,108,111
R,45,118,91
R,3,24,25
R,11,55,108
V,50,112,51
V,5,8,24
V,62,43,33
I,94,88,60
R,42,12,118
R,60,79,80
V,38,36,39
C,71,117,75
C,40,91,51
I,60,3,7
V,22,21,11
I,56,89,88
I,94,46,67
C,91,47,5
I,73,97,122
R,72,57,11
V,8,54,74
R,31,43,94
C,65,90,91
C,18,114,78
V,92,43,31
V,71,0,57
V,14,104,3
V,61,52,110
I,57,29,52
C,53,32,44
V,75,78,62
I,82,47,122
V,17,123,58
I,67,78,12
I,20,56,13
R,19,56,50
R,76,101,49
I,1,49,123
V,3,57,61
R,51,106,82
R,2,124,126
I,37,114,126
R,80,124,74
C,66,24,88
C,69,87,32
R,32,40,115
I,99,124,66
C,78,56,47
R,47,56,85
C,76,84,93
V,18,9,40
R,2,111,65
I,87,30,114
I,47,114,107
C,92,74,87
I,26,70,2
I,33,49,6
V,48,94,110
C,61,22,114
C,82,53,86
V,8,17,112
I,67,66,62
R,96,7,53
I,87,117,74
R,5,62,114
R,74,33,77
I,88,90,15
C,60,19,79
I,40,41,0
C,41,84,52
V,42,42,76
V,85,91,69
C,11,58,13
R,55,13,63
V,7,99,70
I,57,8,120
V,53,120,38
R,5,115,111
R,72,106,46
R,74,13,100
I,16,80,84
R,42,75,28
R,19,58,9
C,67,36,44
C,87,88,41
I,60,72,82
I,32,79,89
R,56,92,125
V,85,15,63
V,50,60,54
R,8,6,37
I,31,72,34
V,15,118,16
C,18,3,96
I,70,29,27
C,48,12,68
R,83,78,19
I,3,18,61
V,99,43,77
V,42,123,96
V,47,124,127
I,71,119,32
I,10,41,44
R,89,92,27
C,38,121,79
C,94,33,75
R,58,79,24
V,10,99,37
R,14,11,123
I,97,78,100
C,11,5,17
I,69,33,109
I,15,29,66
I,71,58,57
I,60,118,123
C,74,53,76
C,51,100,107
V,76,9,43
I,47,58,70
R,49,14,86
I,20,113,115
C,84,19,68
I,50,21,90
R,15,8,90
C,48,60,28
V,67,29,94
I,7,78,105
R,100,105,84
C,87,77,35
R,44,33,24
C,36,103,82
C,2,120,57
R,92,71,84
C,3,77,84
I,5,60,15
R,52,22,110
R,73,91,85
I,89,37,62
R,16,16,86
C,61,95,113
R,98,66,77
C,16,127,25
C,21,127,125
R,97,19,5
R,13,21,113
C,50,17,108
C,53,119,83
V,53,122,63
V,41,7,41
R,64,15,24
C,38,51,36
V,36,34,110
C,95,67,109
C,33,20,73
I,52,82,94
V,69,11,41
I,14,110,51
I,7,3,76
C,75,46,122
V,52,65,18
V,8,85,22
I,3,40,54
I,77,26,12
R,81,29,67
V,34,94,34
R,17,123,10
V,28,56,119
I,97,68,43
V,20,55,122
V,70,41,117
C,50,14,26
V,6,124,66
I,15,117,81
C,21,44,112
V,30,34,91
C,8,35,41
I,84,102,126
V,99,8,36
C,18,91,70
V,82,72,93
R,23,98,49
R,36,101,86
V,50,75,19
R,59,35,106
V,11,33,94
R,72,125,42
C,17,21,35
V,14,108,51
C,9,86,88
V,69,25,108
C,48,28,64
C,30,120,10
R,47,35,77
I,63,17,42
C,37,61,16
I,5,105,27
R,68,122,61
V,61,98,106
I,92,18,111
I,35,85,81
C,29,11,28
V,75,102,24
C,82,91,77
C,68,71,122
I,39,4,121
V,9,64,89
I,14,62,94
V,79,116,24
R,12,115,45
C,27,62,27
C,43,107,113
V,25,14,90
R,42,12,8
I,23,124,39
I,26,63,66
C,46,73,81
V,32,97,12
C,15,44,85
V,7,108,87
V,97,12,46
I,11,63,96
C,9,89,46
R,75,49,127
C,99,81,87
R,31,98,61
C,54,7,6
R,48,73,34
V,10,27,28
R,90,51,55
C,15,60,44
R,50,111,112
I,3,1,7
R,15,114,23
I,34,115,35
V,81,55,18
I,8,89,6
V,31,102,7
R,54,81,60
I,89,46,21
C,76,59,39
C,15,119,54
V,69,40,109
V,56,67,52
C,19,23,113
C,4,113,109
V,31,69,119
C,55,111,91
I,5,63,40
V,54,10,116
R,46,52,82
I,62,105,83
C,7,74,33
I,56,71,100
R,17,23,32
V,96,56,81
I,27,27,13
C,23,120,105
I,72,20,97
I,12,72,100
I,55,18,29
I,47,68,118
V,11,8,102
R,23,88,81
C,19,122,82
C,75,22,111
R,41,8,51
R,40,101,63
C,70,34,95
I,10,99,108
C,41,123,53
I,31,69,93
C,16,72,28
R,63,111,4
V,29,112,57
C,66,53,47
R,22,6,43
I,19,114,82
C,89,24,111
C,72,43,57
V,50,36,74
I,4,7,102
I,52,100,47
V,70,90,110
I,51,23,85
I,89,4,3
V,52,98,92
I,18,32,112
I,54,1,51
V,71,54,87
I,78,127,39
I,15,113,59
C,44,41,53
C,67,1,69
V,83,77,33
R,41,62,15
I,90,55,8
R,5,125,4
V,12,1,53
V,33,126,46
C,6,79,26
I,63,80,62
R,46,42,81
V,15,95,119
V,37,110,29
I,71,99,20
C,12,24,114
R,40,30,96
R,55,33,63
C,85,101,119
R,44,70,102
C,13,123,125
I,7,54,0
R,43,53,16
I,65,19,52
C,10,52,50
I,26,22,66
V,16,44,5
V,60,59,78
C,26,92,59
I,40,31,105
C,90,71,39
V,71,22,99
R,40,26,99
C,70,34,63
I,65,46,88
C,6,36,89
I,29,23,90
V,94,43,31
I,37,121,73
V,51,78,104
V,74,93,118
C,14,34,46
I,52,79,52
C,35,23,81
C,44,90,106
I,80,118,126
I,12,97,60
R,81,62,117
C,99,121,41
V,67,106,14
C,96,95,89
C,10,46,48
R,3,67,56
I,60,78,51
C,32,31,22
V,1,33,6
I,5,58,30
I,17,67,25
I,47,78,0
C,19,7,18
I,14,49,103
C,57,112,30
I,75,81,16
V,49,6,43
V,26,84,79
V,99,24,84
R,44,126,83
I,44,106,61
C,42,97,78
R,37,125,67
I,61,67,60
I,8,0,59
V,15,11,60
I,39,71,109
V,14,89,38
C,57,54,39
R,2,29,104
I,58,87,27
R,88,105,59
C,57,42,56
R,69,119,125
I,9,116,54
V,96,77,16
I,33,62,56
C,63,127,35
I,11,15,101
I,81,34,121
I,71,114,49
I,1,45,95
I,67,8,71
C,97,96,18
C,3,112,80
C,75,23,35
V,40,66,32
I,18,122,21
V,33,61,50
I,46,31,112
R,23,22,121
V,5,53,73
C,60,111,70
R,97,115,44
I,100,57,38
C,7,117,57
I,58,58,38
R,69,35,54
C,100,53,39
V,87,123,14
C,95,10,63
V,78,51,107
V,67,80,12
I,58,8,115
V,73,56,78
R,78,112,16
C,77,102,70
R,43,6,72
V,17,51,111
C,86,43,46
I,53,69,28
V,75,64,81
R,83,93,91
V,69,115,70
R,51,110,6
I,93,64,77
C,93,69,112
R,87,32,54
C,32,92,68
I,87,74,5
I,60,36,51
C,57,107,47
C,17,2,99
R,10,14,100
C,52,76,119
R,73,34,38
R,82,62,86
C,54,12,85
C,8,4,97
I,42,15,5
C,80,55,46
C,51,80,40
V,71,97,78
V,39,100,23
I,7,38,87
C,99,24,115
V,20,85,106
V,82,82,43
V,1,49,34
R,90,63,81
I,23,4,42
R,11,62,100
C,63,17,65
C,79,40,27
R,70,91,94
I,37,39,36
C,73,111,110
C,34,123,7
C,22,89,7
C,84,62,124
I,35,81,41
C,19,13,44
I,86,11,21
I,46,12,22
C,52,22,82
R,3,52,11
I,44,82,8
R,71,92,14
I,99,59,68
C,23,1,126
C,72,57,15
C,35,29,63
I,64,86,115
V,87,68,46
C,61,89,18
C,86,98,115
I,68,92,60
C,100,69,34
R,54,13,91
R,86,50,68
R,62,14,95
R,56,73,40
I,94,73,37
V,38,101,48
I,63,116,119
R,84,67,50
I,99,75,37
C,46,113,99
V,47,28,117
R,90,2,14
C,39,3,67
R,62,102,30
R,46,79,41
C,19,72,95
V,37,81,20
I,39,111,113
R,26,69,36
V,70,5,95
V,94,6,125
V,30,13,109
C,73,79,80
C,80,35,101
I,80,3,14
I,30,91,117
I,84,72,11
R,65,62,105
V,5,48,23
C,4,0,116
V,66,76,78
R,52,93,107
I,92,127,43
I,80,88,44
I,59,120,15
C,69,98,34
R,11,108,77
V,91,42,33
I,87,19,70
V,30,51,39
C,97,34,24
R,30,108,87
I,22,84,112
C,70,69,96
R,34,122,72
I,70,39,4
V,22,75,61
V,74,18,121
R,7,94,84
R,37,61,114
C,6,50,37
R,52,93,126
C,31,110,23
R,34,79,49
V,17,29,40
R,2,110,39
R,2,71,74
C,81,12,34
R,8,31,123
C,32,50,39
I,100,74,13
V,51,16,93
C,1,112,44
C,97,12,63
C,29,14,101
I,61,91,110
