type,value,start_node,end_node
V,13,0,1
I,32,2,3
C,6,3,4
I,48,4,5
I,8,5,6
C,85,6,7
R,18,7,8
V,1,8,9
V,16,9,10
V,99,10,11
V,93,11,12
V,56,12,13
R,4,13,14
I,5,14,15
C,20,15,16
C,90,16,17
I,7,17,18
C,29,18,19
C,71,19,20
I,16,20,21
V,21,21,22
V,50,22,23
R,26,23,24
C,1,24,25
C,80,25,26
R,24,26,27
R,57,27,28
R,100,28,29
I,83,29,30
I,1,30,31
C,44,31,32
C,59,32,33
V,96,33,34
I,55,34,35
C,55,35,36
R,12,36,37
R,76,37,38
R,99,38,39
I,65,39,40
R,30,40,41
I,68,41,42
R,49,42,43
I,8,43,44
C,68,44,45
R,61,45,46
V,5,46,47
R,24,47,48
V,32,48,49
V,74,49,50
V,94,50,51
I,98,51,52
C,66,52,53
V,64,53,54
R,76,54,55
V,35,55,56
I,55,56,57
C,55,57,58
V,11,58,59
R,99,59,60
C,7,60,61
V,17,61,62
R,64,62,63
R,92,63,64
V,56,64,65
R,81,65,66
V,94,66,67
V,6,67,68
C,16,68,69
C,39,69,70
V,46,70,71
C,51,71,72
V,5,72,73
V,97,73,74
I,86,74,75
R,34,75,76
I,88,76,77
R,8,77,78
V,10,78,79
R,69,79,80
V,98,80,81
V,87,81,0
R,17,56,82
V,23,83,84
R,37,84,85
I,40,85,86
C,84,86,87
C,37,87,88
V,12,88,89
R,55,89,90
R,1,90,91
C,70,91,92
I,70,92,93
R,2,93,94
R,34,94,95
V,74,95,96
V,86,96,97
R,91,97,98
C,46,98,99
C,28,99,100
R,65,100,101
R,41,101,102
R,46,102,103
C,52,103,104
C,45,104,105
C,65,105,106
R,16,106,107
R,56,107,108
C,30,108,109
I,85,109,110
I,96,110,111
C,55,111,112
I,58,112,113
I,59,113,114
C,32,114,115
C,17,115,116
I,37,116,117
C,94,117,118
R,2,118,119
R,90,119,120
V,94,120,121
V,37,121,122
V,34,122,54
V,65,23,123
C,65,124,125
I,75,125,126
C,82,126,127
V,86,127,85
I,44,118,80
V,16,7,76
C,77,86,43
V,73,32,12
I,70,88,13
V,40,69,22
R,13,62,89
I,87,119,57
C,61,3,61
I,82,39,122
C,13,80,77
V,30,103,51
I,92,64,45
V,28,26,10
C,53,122,48
R,92,76,50
I,86,42,102
C,11,55,14
I,65,127,17
R,89,52,33
V,45,35,116
V,1,35,102
V,27,71,109
I,75,15,57
I,20,112,22
C,93,111,49
I,11,3,70
R,60,127,49
C,72,103,118
I,59,21,48
V,44,115,103
C,26,84,24
V,11,87,96
V,19,63,94
I,79,3,8
C,10,18,12
V,70,81,108
I,63,13,43
I,13,102,119
I,40,54,94
V,84,24,48
V,97,43,65
I,28,112,126
V,80,101,78
C,73,64,50
C,43,94,29
R,65,61,90
C,77,104,99
C,12,6,109
R,41,65,98
C,55,78,4
R,72,106,56
R,52,45,95
C,5,31,111
C,64,115,91
V,54,117,97
I,45,17,6
V,74,99,14
I,13,23,105
V,54,10,124
R,56,63,82
R,17,68,46
V,9,96,69
R,54,89,43
R,59,84,78
R,99,13,84
C,66,32,73
R,52,72,67
C,35,106,58
C,57,62,46
I,29,49,37
I,27,83,108
I,48,16,96
C,15,37,40
C,43,14,3
R,73,14,62
I,35,85,96
R,91,68,2
I,58,73,118
C,59,52,76
V,10,78,46
V,19,36,106
R,1,112,120
C,37,6,123
V,31,114,73
C,12,33,13
C,58,59,36
C,48,20,93
I,7,95,43
I,53,17,110
C,43,62,124
I,100,42,31
V,82,20,51
C,53,93,29
I,90,48,103
C,78,66,124
R,61,16,6
V,100,10,29
R,45,108,54
C,3,20,81
V,18,82,52
V,86,19,92
I,44,38,14
I,11,26,3
C,24,28,52
V,99,97,40
I,81,56,7
R,82,74,65
R,55,25,81
C,74,14,6
I,87,116,71
R,11,29,74
C,54,75,110
C,62,84,11
C,72,124,98
I,28,19,23
V,54,17,53
V,93,121,81
V,74,86,28
I,76,48,84
I,22,22,16
V,30,119,14
R,93,17,56
V,85,14,72
V,88,42,78
