type,value,start_node,end_node
R,58,0,1
V,100,2,3
C,12,3,4
R,54,4,5
V,37,5,6
V,26,6,7
V,7,7,8
V,69,8,9
I,37,9,10
R,99,10,11
R,23,11,12
C,37,12,13
V,90,13,14
V,33,14,15
I,33,15,16
R,77,16,17
I,30,17,18
I,14,18,19
V,37,19,20
C,68,20,21
C,29,21,22
R,1,22,23
I,73,23,24
C,67,24,25
C,39,25,26
R,44,26,27
V,40,27,28
V,23,28,29
C,58,29,30
C,43,30,31
R,41,31,32
R,15,32,33
V,71,33,34
R,34,34,35
V,48,35,36
R,86,36,37
V,95,37,38
C,46,38,39
V,82,39,40
V,95,40,41
C,51,41,42
C,53,42,43
I,67,43,44
R,34,44,45
R,19,45,46
C,63,46,47
R,24,47,48
V,69,48,49
I,89,49,50
R,82,50,51
I,90,51,52
R,51,52,53
I,14,53,54
V,43,54,55
C,49,55,56
R,82,56,57
C,56,57,58
V,24,58,59
C,21,59,60
V,74,60,61
C,26,61,62
C,30,62,63
I,98,63,64
R,23,64,65
V,45,65,66
C,95,66,67
V,87,67,68
I,20,68,69
V,26,69,70
I,72,70,71
C,32,71,72
C,28,72,73
C,53,73,74
R,93,74,75
R,79,75,76
I,22,76,77
R,6,77,78
C,66,78,79
I,21,79,80
R,26,80,81
I,76,81,82
C,57,82,83
V,91,83,84
I,12,84,85
I,77,85,86
V,34,86,87
C,94,87,88
V,15,88,89
I,93,89,90
V,61,90,91
R,45,91,92
I,93,92,93
I,100,93,94
I,67,94,95
R,37,95,96
V,13,96,97
I,14,97,98
V,95,98,99
I,56,99,100
C,27,100,101
R,30,101,102
C,78,102,103
R,82,103,104
C,26,104,105
R,52,105,106
I,59,106,107
V,41,107,108
I,16,108,109
C,97,109,110
C,40,110,111
R,42,111,112
C,25,112,113
V,16,113,114
R,98,114,115
I,41,115,116
C,84,116,117
V,56,117,118
R,16,118,119
I,83,119,120
I,39,120,121
V,15,121,122
I,77,122,123
V,26,123,124
V,40,124,125
I,29,125,126
V,39,126,127
R,88,127,128
R,32,128,129
C,92,129,130
R,2,130,131
I,48,131,132
C,71,132,133
I,9,133,134
V,80,134,135
V,72,135,136
R,53,136,137
I,51,137,138
C,4,138,139
R,4,139,140
C,17,140,141
R,64,141,142
R,72,142,143
C,84,143,144
