type,value,start_node,end_node
V,18,0,1
C,27,2,3
I,66,3,4
V,4,4,5
V,93,5,6
V,49,6,7
I,7,7,8
C,68,8,9
C,45,9,10
I,70,10,11
C,45,11,12
V,90,12,13
C,6,13,14
C,20,14,15
R,81,15,16
I,68,16,17
V,41,17,18
C,99,18,19
R,72,19,20
I,51,20,21
V,17,21,22
R,29,22,23
I,16,23,24
R,99,24,25
C,66,25,26
C,18,26,27
C,15,27,28
I,61,28,0
R,44,11,29
V,58,30,31
R,16,31,32
C,7,32,33
C,12,33,34
V,79,34,35
R,46,35,36
I,96,36,37
V,39,37,38
C,19,38,39
I,76,39,40
V,36,40,41
V,27,41,42
V,21,42,43
C,81,43,44
C,2,44,45
V,5,45,46
C,84,46,47
I,86,47,48
V,25,48,49
I,65,49,50
I,60,50,51
I,2,51,52
C,33,52,53
C,65,53,54
C,94,54,55
V,80,55,56
I,97,56,57
R,57,57,58
R,73,58,59
I,41,59,60
I,89,60,61
I,93,61,62
C,57,62,63
V,85,63,15
I,58,6,57
R,87,58,1
R,55,37,33
I,19,56,63
C,28,54,21
V,82,9,48
I,54,10,26
I,47,22,38
V,9,63,57
C,87,7,9
C,52,8,27
V,75,11,51
V,85,12,30
I,70,60,27
C,63,23,12
C,82,62,59
I,11,60,43
C,21,19,4
I,62,26,42
R,95,2,50
V,19,19,62
C,69,31,58
V,43,32,41
R,55,44,21
C,66,58,6
I,62,20,54
I,26,62,31
I,46,41,26
V,23,59,51
I,64,27,22
C,38,50,44
V,28,2,63
C,81,44,63
I,51,14,51
I,27,46,45
I,90,32,31
R,55,34,31
C,41,9,18
C,32,24,13
C,70,27,6
C,44,52,44
I,1,58,32
I,65,3,38
V,77,60,42
C,93,20,30
R,27,28,63
I,83,12,40
R,42,61,31
R,13,52,56
V,54,34,46
V,26,38,62
C,100,21,40
C,99,58,46
R,51,22,52
C,58,12,43
R,60,25,2
V,77,23,51
C,54,53,12
I,65,42,6
I,45,31,53
R,93,7,51
V,84,8,38
C,40,1,11
C,29,16,23
C,100,36,54
C,11,1,33
C,68,21,7
R,67,55,42
R,36,41,40
I,34,34,61
R,96,0,15
R,30,24,46
R,33,14,60
I,52,63,15
V,73,26,49
V,37,11,58
C,99,12,47
R,67,16,0
R,100,12,61
C,88,29,18
R,81,36,8
I,89,0,58
R,64,41,46
V,58,39,3
V,14,5,42
R,47,0,16
V,22,32,21
R,74,56,38
R,51,13,52
R,14,11,29
V,54,7,11
C,75,6,41
R,16,43,28
V,18,3,14
C,81,2,63
V,7,63,37
I,36,9,34
R,14,6,37
V,70,50,18
C,66,47,33
R,20,57,45
I,13,57,13
I,92,47,34
R,74,11,59
V,92,55,40
C,85,54,11
C,4,33,44
V,67,43,51
I,24,53,58
R,75,49,26
I,56,9,39
R,47,13,2
I,7,45,32
C,73,8,18
V,59,33,14
C,71,16,12
V,32,35,6
R,70,4,45
I,6,17,7
R,29,9,23
V,61,45,33
C,35,19,15
I,58,28,42
R,47,0,20
I,79,50,18
C,78,43,52
R,77,33,20
V,10,42,21
R,66,19,42
C,32,15,53
C,58,62,36
C,65,60,40
V,22,11,41
R,76,11,59
I,97,4,55
I,71,49,24
I,99,34,40
V,31,40,48
R,1,14,9
V,32,19,33
I,40,23,8
I,22,63,46
C,88,35,54
I,93,1,57
I,77,41,54
C,49,55,52
I,53,54,29
R,42,12,57
C,10,6,13
C,5,53,11
C,47,7,20
R,65,59,4
C,27,57,12
R,3,24,6
I,70,24,22
I,95,57,59
C,58,0,32
V,37,5,55
I,14,15,43
V,1,29,33
V,38,51,39
C,61,45,28
R,2,22,7
C,1,20,55
R,89,34,47
C,87,13,41
I,33,41,45
C,98,13,14
V,12,11,5
R,41,5,16
I,86,53,10
I,40,37,27
R,9,1,34
C,2,40,44
C,33,49,13
V,59,7,14
R,74,63,44
V,93,3,58
V,72,42,34
C,38,2,37
C,84,43,24
C,68,59,41
R,18,35,21
C,59,10,20
C,38,40,2
V,78,19,31
I,61,63,16
R,59,7,49
V,52,56,4
C,52,35,1
R,62,11,7
R,95,17,21
I,54,23,50
R,2,30,42
V,19,23,46
C,17,33,42
C,44,47,48
C,17,19,48
I,6,55,15
I,87,23,2
R,55,52,34
I,20,22,44
C,25,14,62
V,85,29,0
R,57,30,24
I,56,59,58
R,85,33,46
C,19,51,28
I,46,11,33
C,48,59,15
V,62,24,19
R,1,57,26
C,34,22,17
I,60,15,48
V,20,29,37
R,31,45,44
C,54,27,18
I,8,10,0
R,35,14,37
R,85,53,54
R,85,15,32
R,95,31,48
I,9,61,57
V,70,42,5
I,32,13,54
V,62,37,42
I,12,0,52
V,47,56,16
V,67,48,40
V,48,19,55
C,16,37,55
V,12,6,38
I,77,9,13
R,29,54,10
V,7,35,37
I,35,59,17
V,40,12,34
I,98,20,61
V,34,27,6
I,99,47,18
R,30,37,22
C,85,57,63
C,63,55,28
C,81,52,17
R,98,60,62
C,52,62,61
R,90,4,25
I,62,11,55
V,73,59,28
V,61,42,52
R,57,42,6
R,43,1,13
C,22,3,18
R,63,20,62
R,23,30,44
R,41,46,50
I,33,40,28
R,95,0,25
R,3,37,42
R,83,32,25
R,75,40,48
I,29,9,32
C,14,59,24
I,43,15,0
V,50,17,46
R,85,30,11
V,79,4,54
C,12,57,39
V,26,42,36
V,72,27,3
V,88,16,18
R,93,51,42
I,58,40,32
C,98,59,42
I,31,8,38
I,95,55,17
I,72,20,57
C,53,39,18
I,69,59,37
V,79,35,2
R,99,3,49
V,38,12,58
C,62,18,6
R,58,20,5
I,31,25,62
I,73,21,31
R,87,61,44
R,49,32,8
C,25,22,49
I,84,7,10
C,16,40,35
V,96,9,59
R,5,1,26
I,89,28,37
C,34,61,13
C,6,36,43
R,19,37,41
V,100,62,60
I,26,10,8
C,23,18,39
I,5,27,25
I,8,53,9
V,70,63,25
V,70,48,10
I,74,40,8
V,84,22,62
V,46,14,48
