type,value,start_node,end_node
I,75,0,1
C,47,2,3
V,24,3,4
V,84,4,5
R,28,5,6
R,42,6,7
C,48,7,8
I,74,8,9
R,8,9,10
V,48,10,11
C,9,11,12
R,87,12,13
C,31,13,14
C,82,14,15
R,93,15,0
R,92,0,16
C,34,17,18
C,74,18,19
R,100,19,20
I,41,20,21
V,18,21,22
C,89,22,23
C,44,23,24
V,95,24,25
R,98,25,26
C,14,26,27
V,19,27,4
C,59,2,28
R,33,29,30
C,37,30,31
R,50,31,4
V,35,8,12
R,75,27,30
V,38,12,7
V,9,9,19
R,25,28,16
V,81,3,28
V,90,17,5
C,45,6,4
I,14,27,0
V,36,30,12
V,98,20,29
V,50,28,19
R,50,30,2
V,41,1,0
V,5,16,19
V,12,17,11
I,65,13,23
C,79,10,25
I,97,2,0
R,71,28,27
V,2,8,5
R,1,0,31
V,69,5,4
V,21,23,16
V,67,2,11
V,83,12,3
V,33,17,19
I,39,28,17
V,99,13,17
C,56,0,12
R,28,20,29
R,36,12,8
C,41,17,7
C,83,9,28
I,45,9,5
R,75,21,11
V,99,26,21
C,88,10,7
R,20,4,0
I,37,25,1
V,85,15,31
R,41,18,25
C,10,1,21
C,55,24,6
C,98,21,31
R,31,8,12
V,78,14,18
C,79,17,11
C,62,21,28
R,74,30,5
I,100,5,10
I,29,29,2
V,18,24,28
C,91,4,12
I,76,26,3
V,44,3,12
R,92,28,25
I,87,31,5
R,26,15,11
R,74,25,29
V,84,29,11
V,62,14,22
V,35,5,15
I,80,24,28
V,67,30,31
I,57,9,21
V,66,5,11
V,17,10,21
C,55,1,22
R,9,17,6
V,83,20,18
V,86,25,18
V,12,3,9
I,11,3,20
I,29,9,10
V,78,10,24
I,97,8,29
V,99,27,6
V,74,27,24
V,47,10,2
C,37,4,21
I,56,30,12
R,11,7,27
R,98,8,16
V,83,17,2
I,71,28,2
I,4,23,8
C,15,31,7
C,60,9,30
R,28,7,26
V,1,12,16
C,2,13,2
C,10,14,31
V,96,24,21
C,15,3,2
V,89,14,6
V,78,21,30
I,85,29,14
V,54,0,16
I,76,17,7
R,76,27,15
I,51,3,11
R,78,4,14
C,8,23,9
C,93,22,17
I,39,23,10
R,76,23,9
V,92,2,7
V,11,20,31
I,60,15,21
C,43,2,3
I,19,14,15
C,13,15,18
R,78,22,19
C,69,27,15
I,78,2,29
I,93,28,0
C,79,31,13
I,29,10,15
C,6,3,1
I,39,16,12
R,18,20,1
V,6,5,29
I,40,26,28
R,88,25,12
