type,value,start_node,end_node
C,82,0,1
R,46,2,3
I,31,3,4
V,56,4,5
C,24,5,6
V,36,6,7
R,88,7,8
C,64,8,9
C,5,9,10
V,75,10,11
I,27,11,12
C,81,12,13
R,17,13,14
C,37,14,15
V,29,15,16
V,23,16,17
I,2,17,18
V,19,18,19
I,86,19,20
C,54,20,21
C,23,21,22
R,79,22,23
V,62,23,24
R,21,24,25
V,91,25,26
C,55,26,0
I,30,5,27
C,50,28,29
C,50,29,30
C,76,30,31
R,27,31,32
I,85,32,33
R,62,33,34
R,8,34,35
C,54,35,36
I,15,36,37
V,63,37,38
R,13,38,39
I,83,39,40
R,60,40,41
C,72,41,42
V,89,42,43
C,99,43,44
R,67,44,45
I,76,45,46
C,79,46,47
V,51,47,48
V,81,48,49
C,84,49,50
V,33,50,51
I,40,51,52
V,92,52,53
R,51,53,54
R,11,54,55
I,65,55,18
C,83,50,56
C,7,57,58
V,25,58,59
V,8,59,60
V,93,60,61
R,46,61,62
R,62,62,63
R,8,63,64
I,41,64,65
I,74,65,66
V,97,66,67
I,38,67,68
I,57,68,69
R,35,69,70
V,20,70,71
V,28,71,72
C,11,72,73
I,90,73,74
I,41,74,75
C,16,75,76
V,70,76,77
I,58,77,78
V,82,78,79
V,29,79,80
I,97,80,47
V,93,26,81
V,70,82,83
R,82,83,84
R,73,84,85
R,62,85,86
R,53,86,87
I,73,87,88
R,23,88,89
I,44,89,32
R,57,71,86
I,48,70,87
V,69,76,37
R,6,50,82
V,29,48,57
C,44,28,36
C,41,53,43
R,98,6,7
V,25,83,58
R,65,82,9
C,95,3,20
C,13,11,57
C,52,12,10
R,92,51,28
I,50,37,44
I,66,59,45
V,95,20,65
V,27,53,3
I,40,34,41
R,93,24,72
R,73,77,28
I,46,55,75
V,55,7,46
R,16,57,87
C,23,26,9
V,82,14,37
R,93,55,73
V,53,49,21
C,11,23,47
I,60,45,65
V,27,19,52
R,65,43,42
C,72,50,46
V,11,42,23
C,79,77,1
R,100,19,42
C,17,12,10
R,24,60,46
R,6,74,9
C,67,55,18
C,91,35,11
R,25,5,51
C,57,60,4
C,26,56,67
I,35,11,19
C,8,6,13
R,77,53,56
C,65,5,73
C,39,86,32
R,31,9,78
I,79,60,79
R,25,37,51
I,70,85,2
I,75,79,86
I,11,36,16
R,18,32,68
C,39,31,55
R,90,53,9
R,38,63,64
V,9,15,86
R,12,8,84
R,74,85,88
C,91,69,25
R,67,18,62
R,20,74,89
I,97,29,6
V,22,14,18
V,30,31,6
I,94,5,1
V,29,36,55
C,87,88,87
I,37,63,1
V,68,25,64
I,13,33,63
V,44,6,11
V,65,0,24
R,48,23,22
I,4,75,57
V,26,8,19
R,56,33,41
C,28,84,26
I,6,0,29
