type,value,start_node,end_node
R,98,0,1
C,86,2,3
I,77,3,4
R,73,4,5
V,74,5,6
I,66,6,7
R,72,7,8
I,37,8,9
V,29,9,10
I,24,10,11
I,33,11,12
I,44,12,13
R,41,13,14
V,37,14,15
C,79,15,16
C,62,16,17
V,13,17,18
I,34,18,19
V,8,19,20
I,76,20,21
I,72,21,22
C,62,22,23
C,77,23,24
I,71,24,25
V,24,25,26
R,95,26,27
I,16,27,28
I,89,28,29
C,89,29,30
I,89,30,31
C,38,31,32
I,56,32,33
R,47,33,34
R,78,34,35
C,97,35,36
I,72,36,37
R,85,37,38
V,62,38,39
C,38,39,40
I,64,40,41
C,6,41,42
I,31,42,43
R,36,43,44
I,13,44,45
V,67,45,46
I,37,46,47
C,94,47,48
C,15,48,49
I,40,49,50
V,58,50,51
R,42,51,52
V,73,52,53
V,95,53,54
C,65,54,55
V,47,55,56
V,1,56,57
V,66,57,58
R,53,58,59
V,51,59,60
R,25,60,61
R,77,61,62
R,4,62,63
R,57,63,64
R,50,64,65
V,89,65,66
V,84,66,67
C,4,67,68
R,98,68,69
I,47,69,70
R,15,70,71
C,75,71,72
V,82,72,73
I,61,73,74
C,69,74,75
R,10,75,76
R,58,76,77
C,71,77,78
I,34,78,79
I,90,79,80
R,79,80,81
R,42,81,82
C,61,82,83
R,3,83,84
I,28,84,85
C,96,85,86
I,60,86,87
V,95,87,88
R,34,88,89
C,15,89,90
C,78,90,91
C,99,91,92
I,41,92,93
C,75,93,94
R,62,94,95
I,51,95,96
V,64,96,97
R,15,97,98
C,4,98,99
V,97,99,100
I,68,100,101
V,74,101,102
R,27,102,103
V,40,103,104
I,29,104,105
I,56,105,106
I,10,106,107
V,79,107,108
C,60,108,109
R,30,109,110
I,33,110,111
R,33,111,112
R,72,112,113
C,75,113,114
I,99,114,115
V,64,115,116
C,32,116,117
R,70,117,118
I,82,118,119
V,31,119,120
V,97,120,121
V,39,121,122
I,88,122,123
C,46,123,124
V,17,124,125
I,65,125,126
V,77,126,127
I,40,127,128
I,23,128,129
R,37,129,130
C,30,130,131
R,81,131,132
C,98,132,133
V,12,133,134
C,80,134,135
C,82,135,136
I,14,136,137
V,23,137,138
R,51,138,139
V,9,139,140
V,15,140,141
I,20,141,142
C,98,142,143
V,6,143,144
C,20,144,145
V,86,145,146
C,8,146,147
I,28,147,148
C,9,148,149
C,63,149,150
V,77,150,151
I,2,151,152
V,70,152,153
R,74,153,154
I,53,154,155
C,73,155,156
C,36,156,157
R,82,157,158
I,17,158,159
I,83,159,160
R,89,160,161
I,79,161,162
I,45,162,163
R,48,163,164
V,72,164,165
R,15,165,166
C,17,166,167
C,4,167,168
V,18,168,169
I,46,169,170
C,4,170,171
R,34,171,172
V,48,172,173
V,93,173,174
I,11,174,175
I,3,175,176
R,90,176,177
I,33,177,178
R,13,178,179
V,88,179,180
V,71,180,181
V,60,181,182
I,33,182,183
R,7,183,184
I,33,184,185
V,96,185,186
I,80,186,187
C,54,187,188
R,70,188,189
V,66,189,190
I,54,190,191
V,89,191,192
I,83,192,193
R,59,193,194
C,100,194,195
R,64,195,196
R,67,196,197
R,67,197,198
C,57,198,199
C,3,199,200
R,91,200,201
R,59,201,202
R,56,202,203
R,11,203,204
R,52,204,205
I,80,205,206
R,98,206,207
I,28,207,208
R,75,208,209
I,72,209,210
R,37,210,211
V,39,211,212
C,31,212,213
V,21,213,214
V,5,214,215
V,66,215,216
V,42,216,217
R,83,217,218
R,6,218,219
V,56,219,220
V,13,220,221
V,36,221,222
C,1,222,223
C,60,223,224
I,44,224,225
V,53,225,226
C,8,226,227
I,96,227,228
C,21,228,229
I,21,229,230
R,25,230,231
C,16,231,232
R,92,232,233
C,13,233,234
V,11,234,235
R,68,235,236
C,43,236,237
I,71,237,238
R,18,238,239
C,58,239,240
C,98,240,241
R,16,241,242
R,93,242,243
I,45,243,244
V,33,244,245
R,99,245,246
V,3,246,247
R,32,247,248
I,45,248,249
C,87,249,250
V,93,250,251
I,39,251,252
V,50,252,253
I,58,253,254
C,34,254,255
R,3,255,256
R,14,256,257
C,56,257,258
I,77,258,259
R,11,259,260
V,25,260,261
C,86,261,262
C,51,262,263
R,31,263,264
C,27,264,265
R,22,265,266
R,22,266,267
I,73,267,268
R,7,268,269
C,86,269,270
V,15,270,271
I,1,271,272
I,34,272,273
I,83,273,274
I,91,274,275
V,32,275,276
I,80,276,277
C,92,277,278
I,26,278,279
C,6,279,280
C,45,280,281
I,98,281,282
C,55,282,283
I,40,283,284
I,82,284,285
R,7,285,286
R,88,286,287
R,36,287,288
R,5,288,289
I,56,289,290
C,81,290,291
I,46,291,292
C,17,292,293
C,71,293,294
V,6,294,295
R,40,295,296
C,46,296,297
I,89,297,298
R,96,298,299
V,21,299,300
C,100,300,301
C,24,301,302
C,48,302,303
I,87,303,304
V,57,304,305
I,98,305,306
I,70,306,307
C,41,307,308
I,68,308,309
I,85,309,310
R,65,310,311
R,40,311,312
I,4,312,313
R,86,313,314
R,82,314,315
I,73,315,316
V,63,316,317
V,60,317,318
I,36,318,319
I,83,319,320
C,57,320,321
C,80,321,322
C,73,322,323
V,3,323,324
V,98,324,325
I,26,325,326
V,38,326,327
I,15,327,328
R,43,328,329
R,19,329,330
V,53,330,331
R,22,331,332
I,92,332,333
C,97,333,334
C,53,334,335
R,4,335,336
C,46,336,337
V,50,337,338
R,29,338,339
V,3,339,340
R,13,340,341
C,38,341,342
C,35,342,343
R,94,343,344
V,7,344,345
R,75,345,346
C,49,346,347
R,62,347,348
C,13,348,349
R,80,349,350
C,4,350,351
C,9,351,352
I,27,352,353
C,95,353,354
V,31,354,355
I,44,355,356
C,68,356,357
C,29,357,358
V,46,358,359
V,95,359,360
V,33,360,361
I,97,361,362
R,22,362,363
C,10,363,364
V,13,364,365
V,41,365,366
V,51,366,367
R,43,367,368
R,52,368,369
C,96,369,370
I,58,370,371
R,45,371,372
I,31,372,373
C,63,373,374
R,13,374,375
I,78,375,376
I,79,376,377
I,42,377,378
C,46,378,379
I,19,379,380
V,87,380,381
I,50,381,382
I,35,382,383
C,35,383,384
C,36,384,385
V,24,385,386
C,84,386,387
V,96,387,388
R,75,388,389
I,96,389,390
V,41,390,391
I,55,391,392
V,26,392,393
V,52,393,394
C,86,394,395
R,56,395,396
I,26,396,397
C,50,397,398
I,47,398,399
C,33,399,400
C,95,400,401
V,54,401,402
C,77,402,403
I,18,403,404
V,17,404,0
I,61,372,405
V,65,406,407
V,83,407,408
V,36,408,409
V,40,409,410
C,30,410,411
V,58,411,412
R,78,412,413
C,21,413,414
R,74,414,415
C,42,415,416
V,65,416,417
V,19,417,418
V,53,418,419
C,93,419,420
I,17,420,421
C,13,421,422
C,57,422,423
I,35,423,424
I,25,424,425
V,27,425,426
R,65,426,427
R,44,427,428
R,68,428,429
C,93,429,430
I,13,430,431
C,38,431,432
I,30,432,433
R,49,433,434
C,82,434,435
C,58,435,436
R,3,436,437
I,16,437,438
I,12,438,439
C,24,439,440
C,3,440,441
C,43,441,442
V,75,442,443
I,51,443,444
C,43,444,445
V,90,445,446
C,98,446,447
C,12,447,448
C,92,448,449
I,24,449,450
V,47,450,451
I,16,451,452
V,75,452,453
R,82,453,454
I,6,454,455
C,15,455,456
I,88,456,457
V,37,457,458
C,81,458,459
C,89,459,460
R,18,460,461
I,7,461,462
I,7,462,463
R,28,463,464
C,72,464,465
C,17,465,466
R,16,466,467
C,34,467,468
C,90,468,469
R,20,469,470
R,68,470,471
R,29,471,472
V,96,472,473
R,18,473,474
C,66,474,475
I,3,475,476
V,5,476,477
I,23,477,478
