type,value,start_node,end_node
C,41,0,1
V,29,2,3
V,42,3,4
I,43,4,5
R,95,5,6
C,17,6,7
I,95,7,8
V,75,8,9
R,70,9,10
V,24,10,11
V,31,11,12
R,86,12,13
V,78,13,14
C,9,14,15
V,50,15,16
I,83,16,17
C,99,17,18
I,47,18,19
I,4,19,20
C,57,20,21
V,86,21,22
V,89,22,23
R,46,23,24
V,45,24,25
R,9,25,26
I,49,26,27
V,15,27,28
R,67,28,29
I,44,29,30
V,35,30,31
C,36,31,32
I,67,32,33
V,60,33,34
I,45,34,35
C,62,35,36
R,78,36,37
I,80,37,38
C,88,38,39
V,29,39,40
R,72,40,41
V,35,41,42
C,43,42,43
V,13,43,44
I,38,44,45
V,8,45,46
I,4,46,47
C,45,47,48
C,45,48,49
I,32,49,50
V,40,50,51
I,27,51,52
C,78,52,53
R,38,53,54
R,51,54,55
R,60,55,56
I,28,56,57
C,67,57,58
I,60,58,59
V,9,59,60
C,4,60,61
V,77,61,62
V,32,62,63
R,65,63,64
C,61,64,65
I,92,65,66
R,32,66,67
I,15,67,68
I,14,68,69
R,98,69,70
I,2,70,71
R,17,71,72
C,37,72,73
R,25,73,74
I,22,74,75
C,41,75,76
C,11,76,77
V,94,77,78
V,32,78,79
R,89,79,80
C,71,80,81
C,4,81,82
C,53,82,83
R,15,83,84
I,19,84,85
R,37,85,86
I,71,86,87
R,76,87,88
C,83,88,89
V,25,89,90
R,88,90,91
V,76,91,92
C,73,92,93
C,77,93,94
R,27,94,95
R,35,95,96
C,95,96,97
C,99,97,98
V,31,98,99
I,5,99,100
I,91,100,101
C,52,101,102
R,5,102,103
R,94,103,104
C,7,104,105
I,53,105,106
I,80,106,107
V,96,107,108
V,78,108,109
V,75,109,110
R,80,110,111
R,44,111,112
V,23,112,113
C,46,113,114
R,77,114,115
C,95,115,116
V,57,116,117
V,86,117,118
V,12,118,119
C,35,119,120
I,65,120,121
V,5,121,122
R,98,122,123
R,38,123,124
C,42,124,125
C,100,125,126
I,23,126,127
C,8,127,128
R,90,128,129
R,99,129,130
C,73,130,131
R,1,131,132
R,19,132,133
C,58,133,134
I,41,134,135
R,71,135,136
V,35,136,137
R,84,137,138
V,56,138,139
I,82,139,140
C,38,140,141
V,5,141,142
I,15,142,143
V,93,143,144
C,32,144,145
I,75,145,146
C,22,146,147
C,33,147,148
C,79,148,149
C,46,149,150
V,26,150,151
C,91,151,152
R,43,152,153
I,56,153,154
R,88,154,155
I,76,155,156
I,72,156,157
C,25,157,158
V,66,158,159
I,69,159,160
V,67,160,161
V,63,161,162
