type,value,start_node,end_node
I,84,0,1
C,73,2,3
I,93,3,4
I,1,4,5
R,87,5,6
V,90,6,7
C,97,7,8
I,56,8,9
I,88,9,10
R,75,10,11
R,63,11,12
R,21,12,13
R,86,13,14
I,23,14,15
V,26,15,16
I,26,16,17
I,31,17,18
C,8,18,19
C,54,19,20
C,39,20,21
R,62,21,22
C,83,22,23
R,61,23,24
R,96,24,25
I,33,25,26
C,38,26,27
I,23,27,28
C,84,28,29
C,48,29,30
V,85,30,31
C,61,31,32
V,28,32,33
R,27,33,34
V,26,34,35
R,42,35,36
C,5,36,37
C,90,37,38
I,62,38,39
I,58,39,40
R,37,40,41
C,56,41,42
I,89,42,43
V,8,43,44
V,74,44,45
V,84,45,46
C,97,46,47
C,95,47,48
R,20,48,49
C,26,49,50
R,32,50,51
C,50,51,52
V,66,52,53
V,56,53,54
V,88,54,55
R,96,55,56
I,23,56,57
C,58,57,58
V,54,58,59
I,26,59,60
C,63,60,61
I,70,61,62
R,79,62,63
I,85,63,64
I,96,64,65
R,37,65,66
I,37,66,67
R,5,67,68
V,9,68,69
V,64,69,70
V,67,70,71
C,53,71,72
I,71,72,73
R,61,73,74
R,82,74,75
R,7,75,76
I,67,76,77
C,26,77,78
V,61,78,79
R,2,79,80
I,29,80,81
R,2,81,82
R,97,82,83
V,35,83,84
C,2,84,85
C,85,85,86
I,78,86,87
C,84,87,88
V,48,88,89
I,15,89,90
C,35,90,91
R,4,91,92
V,7,92,93
I,55,93,94
V,15,94,95
V,72,95,96
R,45,96,97
C,79,97,98
R,46,98,99
R,98,99,100
C,16,100,101
I,80,101,102
V,54,102,103
R,69,103,104
R,95,104,105
V,92,105,106
R,70,106,107
R,55,107,108
V,74,108,109
V,68,109,110
C,66,110,111
R,83,111,112
R,83,112,113
R,53,113,114
R,82,114,115
I,89,115,116
V,99,116,117
C,44,117,118
I,7,118,119
R,100,119,120
C,43,120,121
R,47,121,122
V,48,122,123
V,77,123,124
C,74,124,125
R,100,125,126
R,9,126,127
V,83,127,128
R,85,128,129
C,50,129,130
C,36,130,131
I,73,131,132
V,61,132,133
V,14,133,134
V,39,134,135
R,69,135,136
R,16,136,137
I,51,137,138
C,46,138,139
I,58,139,140
I,93,140,141
R,86,141,142
I,55,142,143
V,84,143,144
V,50,144,145
R,84,145,146
I,79,146,147
R,62,147,148
V,17,148,149
C,69,149,150
I,45,150,151
I,55,151,152
C,30,152,153
R,88,153,154
R,42,154,155
I,31,155,156
R,49,156,157
C,64,157,158
C,70,158,159
I,20,159,160
V,5,160,161
I,40,161,162
V,70,162,163
C,97,163,164
C,84,164,165
V,92,165,166
V,97,166,167
C,97,167,168
R,80,168,169
R,89,169,170
I,91,170,171
V,94,171,172
V,98,172,173
R,39,173,174
R,70,174,175
C,25,175,176
C,55,176,177
V,62,177,178
R,48,178,179
I,34,179,180
C,11,180,181
R,92,181,182
V,99,182,183
C,65,183,184
C,1,184,185
C,13,185,186
V,20,186,187
I,92,187,188
R,36,188,189
R,21,189,190
I,91,190,191
V,99,191,192
I,97,192,193
I,6,193,194
R,19,194,195
V,76,195,196
C,45,196,197
I,97,197,198
V,48,198,199
R,42,199,200
R,32,200,201
V,71,201,202
C,23,202,203
I,97,203,204
R,83,204,205
V,45,205,206
C,70,206,207
R,19,207,208
R,75,208,209
I,6,209,210
R,22,210,211
C,39,211,212
C,74,212,213
I,8,213,214
I,67,214,215
R,20,215,216
C,11,216,217
C,87,217,218
I,76,218,219
C,60,219,220
I,48,220,221
V,37,221,222
V,91,222,223
C,76,223,224
V,93,224,225
I,5,225,226
C,43,226,227
C,84,227,228
C,95,228,229
I,10,229,230
I,20,230,231
R,28,231,232
C,69,232,233
I,77,233,234
I,41,234,235
I,84,235,236
V,91,236,237
C,67,237,238
V,4,238,239
C,75,239,240
V,77,240,241
R,76,241,242
C,51,242,243
C,48,243,244
R,66,244,245
C,98,245,246
R,45,246,247
R,41,247,248
I,53,248,249
I,51,249,250
R,49,250,251
I,74,251,252
C,30,252,253
I,51,253,254
V,80,254,255
