type,value,start_node,end_node
I,36,0,1
R,2,2,3
V,90,3,4
V,54,4,5
C,20,5,6
C,34,6,7
I,93,7,8
C,24,8,9
V,82,9,10
R,17,10,11
C,64,11,12
V,78,12,13
C,94,13,14
R,52,14,15
V,61,15,16
C,24,16,17
C,55,17,18
V,78,18,19
C,30,19,20
R,37,20,21
I,84,21,22
I,41,22,23
C,39,23,24
V,44,24,25
R,65,25,26
C,77,26,27
R,45,27,28
V,98,28,29
I,52,29,0
I,16,3,30
I,41,31,32
V,42,32,33
C,59,33,34
V,66,34,35
R,80,35,36
V,78,36,37
R,29,37,38
I,93,38,39
V,62,39,40
C,33,40,41
C,40,41,42
R,93,42,43
I,54,43,44
V,56,44,45
V,30,45,46
R,26,46,47
V,51,47,48
R,48,48,49
I,60,49,50
R,77,50,51
V,70,51,10
R,38,48,52
V,66,53,54
I,83,54,55
R,34,55,56
R,21,56,57
C,65,57,58
I,82,58,59
C,94,59,60
V,22,60,61
C,19,61,62
V,69,62,63
V,57,63,64
I,97,64,65
V,58,65,66
R,6,66,67
V,48,67,68
C,42,68,69
V,22,69,70
I,73,70,71
R,98,71,72
I,53,72,73
C,15,73,74
I,54,74,75
V,93,75,76
C,73,76,77
V,62,77,78
V,84,78,79
C,31,79,80
I,67,80,81
V,19,81,82
V,9,82,83
I,54,83,84
C,7,84,85
C,16,85,86
V,43,86,38
I,24,21,87
R,60,88,89
V,62,89,14
I,24,60,70
V,80,30,89
I,43,14,59
V,98,19,2
V,89,16,57
I,5,24,68
V,78,54,80
R,35,52,30
I,45,73,53
I,55,51,34
R,72,40,53
R,2,54,86
R,90,30,26
R,73,3,34
V,46,8,86
V,93,78,15
R,25,3,53
I,5,59,62
V,81,84,89
I,81,80,51
I,26,15,49
V,38,68,4
I,60,83,48
R,88,22,33
R,82,74,65
I,90,43,82
V,47,58,67
R,91,72,40
R,4,30,45
V,1,25,89
V,93,23,76
I,33,31,40
C,19,54,33
R,68,38,57
C,18,73,11
I,10,11,52
V,46,45,77
C,26,89,28
V,41,29,20
I,52,85,18
C,9,46,47
C,36,76,57
R,50,82,78
R,43,19,1
I,72,70,67
I,61,85,30
V,47,73,62
C,92,59,49
R,55,14,13
C,34,80,73
I,10,0,88
R,40,68,54
I,74,81,77
R,9,79,18
C,62,50,28
C,38,51,42
C,36,20,32
V,42,25,16
I,83,60,75
C,55,46,85
C,70,60,27
R,14,24,73
C,90,16,55
I,82,61,85
C,20,15,56
R,22,44,78
I,39,71,13
R,98,26,19
V,76,29,50
C,14,78,22
C,87,25,52
I,5,47,87
I,75,34,54
V,9,79,82
V,43,53,29
R,90,76,70
V,96,55,24
I,98,46,64
C,96,4,29
R,7,24,83
C,53,78,16
R,27,83,10
C,69,59,73
V,72,33,10
V,80,20,5
R,12,42,62
V,74,74,7
R,74,77,16
I,8,59,86
I,10,81,83
I,39,86,38
I,49,87,53
I,5,3,64
V,97,70,53
C,46,9,54
C,15,39,55
V,15,22,46
R,24,22,79
C,86,55,78
R,61,77,89
I,17,66,78
C,96,34,70
V,52,35,31
R,78,87,44
C,18,20,35
I,69,14,15
V,89,45,63
I,37,83,78
V,30,7,2
R,29,51,55
C,56,61,36
R,20,27,65
R,3,48,15
R,62,27,18
V,32,68,5
R,96,28,81
V,14,17,67
C,10,75,1
R,36,28,46
C,95,76,60
V,48,76,85
R,86,17,44
V,37,51,65
I,42,8,83
R,20,81,44
R,79,81,0
R,6,6,35
V,52,9,11
V,23,65,19
R,27,82,50
R,24,87,61
R,29,66,29
V,97,76,86
I,64,58,23
C,22,16,81
V,4,89,69
C,74,20,30
I,46,67,78
I,2,60,31
C,46,69,38
V,93,0,43
V,7,71,15
R,82,10,29
V,4,5,55
R,10,77,7
R,37,23,48
I,81,51,22
V,13,24,37
I,46,15,20
V,83,39,24
C,64,85,19
R,52,4,41
R,11,35,57
R,21,86,76
C,23,36,3
R,96,3,62
V,73,11,15
C,85,9,68
C,4,25,17
C,26,73,4
V,28,79,6
I,17,11,39
I,8,15,76
C,66,32,62
R,4,6,30
C,48,10,60
C,77,69,37
C,45,81,32
V,18,37,28
C,94,27,17
V,35,47,49
I,2,80,57
I,87,21,51
I,10,84,20
V,60,26,59
V,12,8,26
R,56,75,1
I,13,68,15
I,29,42,29
R,93,43,3
V,24,3,18
R,70,27,37
V,8,67,70
I,77,34,1
V,25,89,68
V,100,26,44
R,52,32,38
I,82,2,24
I,6,36,66
R,31,69,2
C,11,37,74
R,77,15,39
R,9,58,49
R,17,77,37
V,62,57,60
I,84,31,55
V,32,81,5
I,45,2,27
C,65,28,53
I,4,11,75
V,43,74,45
I,62,36,48
C,12,58,2
C,11,22,15
C,68,36,52
I,78,62,47
R,75,4,89
R,45,19,58
V,45,10,8
I,37,68,62
C,14,9,34
V,65,39,27
V,29,19,7
R,57,60,5
V,35,82,73
R,69,49,2
C,35,63,77
R,35,71,23
R,35,28,3
I,51,72,48
C,62,27,32
R,31,3,43
V,100,64,7
R,21,18,11
R,39,24,75
R,29,13,64
R,15,10,50
I,7,81,26
I,18,83,71
C,92,83,15
R,12,37,7
C,4,18,5
I,92,14,63
R,95,69,36
C,66,27,65
V,68,28,45
I,39,0,54
R,13,43,13
R,3,29,34
V,32,16,41
C,93,38,82
I,43,61,57
I,100,23,84
I,49,14,0
C,10,5,13
C,80,74,57
V,2,17,83
R,32,75,15
R,19,54,15
V,28,21,41
I,41,80,61
I,38,31,81
C,74,76,66
C,63,40,27
C,60,72,35
R,7,63,33
R,7,17,51
I,20,58,18
R,13,63,37
R,80,84,40
R,40,77,69
I,37,81,80
V,76,2,1
V,60,58,14
I,32,67,3
C,28,88,84
R,50,15,67
I,51,35,33
I,81,71,14
R,82,6,43
I,100,78,67
R,20,57,1
R,36,49,31
R,33,5,32
V,84,78,59
C,53,59,33
I,54,87,55
I,28,9,36
V,43,21,73
I,36,30,70
C,27,43,48
I,5,86,59
I,39,39,67
V,84,53,30
C,24,3,15
I,92,67,68
R,55,21,28
V,40,29,62
I,50,52,88
C,2,37,13
V,94,61,46
I,69,60,18
I,34,11,53
C,5,19,14
I,75,20,21
V,90,81,53
R,9,29,79
V,39,88,69
C,93,48,80
V,96,18,60
I,16,40,21
C,37,42,8
C,15,13,59
C,61,41,8
I,53,52,3
R,85,36,4
C,9,0,22
C,20,70,56
V,72,10,64
V,7,11,55
I,67,47,35
R,13,23,87
C,19,75,62
V,63,24,16
C,68,52,66
R,73,74,43
V,26,67,43
R,15,83,31
I,67,88,71
I,68,33,86
V,39,21,77
C,51,3,20
R,4,53,10
I,11,7,14
V,24,89,53
R,86,79,31
V,71,85,81
C,57,57,80
I,64,19,66
R,38,52,35
V,55,21,54
R,69,56,8
R,62,86,27
V,84,23,57
I,5,47,5
R,9,47,3
V,47,32,75
C,84,30,1
R,23,44,76
R,71,36,59
C,50,56,78
R,65,51,16
R,10,14,22
I,10,47,89
C,70,62,30
I,58,89,65
C,76,22,89
I,3,5,76
R,31,7,38
I,28,30,74
R,63,14,30
I,62,43,16
R,67,88,31
V,28,79,27
C,20,61,30
C,29,80,12
