type,value,start_node,end_node
R,100,0,1
I,72,2,3
V,22,3,4
V,18,4,5
R,81,5,6
I,16,6,7
I,76,7,8
R,69,8,9
I,73,9,10
C,89,10,11
I,47,11,12
C,49,12,13
C,77,13,14
C,75,14,15
R,67,15,16
I,44,16,17
R,94,17,18
R,37,18,19
R,44,19,20
V,26,20,21
V,46,21,22
C,10,22,23
R,64,23,24
C,35,24,25
I,23,25,26
I,64,26,0
C,84,14,27
C,14,28,29
C,28,29,30
R,28,30,31
R,81,31,32
C,78,32,33
V,44,33,34
I,49,34,35
V,90,35,36
R,15,36,37
R,61,37,38
R,28,38,39
C,81,39,40
R,40,40,41
I,49,41,42
R,43,42,43
V,15,43,44
C,36,44,45
C,55,45,46
R,37,46,47
V,54,47,48
V,86,48,49
I,5,49,50
C,38,50,51
V,95,51,52
R,90,52,53
C,74,53,7
R,10,53,54
C,79,55,56
I,42,56,57
C,36,57,58
I,18,58,59
V,93,59,60
V,3,60,61
R,12,61,62
C,68,62,63
I,32,63,64
C,16,64,65
I,19,65,66
V,19,66,67
I,60,67,68
I,4,68,69
V,19,69,70
V,96,70,71
R,25,71,72
V,89,72,73
R,53,73,74
I,6,74,75
C,52,75,76
R,11,76,77
I,94,77,78
V,6,78,79
C,83,79,80
I,39,80,81
I,73,81,82
R,66,82,83
V,81,83,84
R,68,84,85
C,24,85,23
V,91,70,86
V,52,87,88
I,9,88,89
V,5,89,18
C,16,56,10
C,15,39,61
R,38,60,24
I,11,79,46
I,28,8,10
C,100,14,47
C,69,45,41
R,99,0,21
R,95,9,46
I,8,8,64
R,23,76,64
I,92,42,83
I,25,68,14
C,3,20,6
C,99,88,24
R,21,7,1
V,95,10,88
V,42,54,72
I,24,81,30
I,92,17,5
C,1,68,8
I,10,21,43
C,24,42,38
V,99,83,34
R,69,62,23
R,21,65,50
V,75,84,85
I,57,84,8
I,52,46,5
C,59,89,0
V,23,53,35
I,100,56,43
C,70,82,3
V,82,0,33
I,48,53,15
C,21,16,38
V,91,58,67
I,31,15,32
R,85,30,25
C,79,39,31
V,99,20,79
R,89,15,12
C,19,6,28
C,91,62,20
I,32,7,69
I,64,9,36
V,95,26,74
R,7,48,69
I,4,46,6
V,26,48,66
V,44,26,51
I,73,80,49
C,21,29,34
V,31,51,65
I,24,73,71
I,93,64,41
V,77,78,1
C,65,25,56
C,79,20,0
I,87,11,24
V,44,26,39
C,5,44,55
C,14,70,3
I,83,35,42
C,63,3,63
V,42,58,31
R,36,68,10
I,9,28,84
I,3,2,41
R,71,88,85
V,10,87,55
R,78,84,82
I,78,72,53
R,7,68,44
I,43,66,15
V,16,56,28
V,4,89,64
R,40,59,22
R,54,61,66
I,17,71,79
V,27,27,68
I,32,30,28
C,58,41,43
C,34,48,39
I,6,86,5
I,91,54,42
V,66,42,65
R,27,2,33
I,34,62,63
C,100,27,29
V,89,29,41
R,59,42,50
I,72,7,68
I,98,30,36
I,33,53,58
C,81,50,67
R,77,55,74
V,72,9,75
I,18,56,10
C,31,81,20
C,67,51,40
I,6,47,62
V,84,42,66
V,97,75,45
C,26,73,20
V,29,5,1
V,57,48,13
R,27,72,31
I,88,41,40
C,63,23,60
V,93,32,34
C,20,57,18
C,83,20,57
V,94,14,43
I,42,83,31
R,96,26,78
C,36,70,10
R,27,58,17
R,74,30,19
R,1,54,33
C,15,74,37
I,41,27,40
V,92,10,22
C,76,64,47
C,3,72,7
R,66,35,73
R,100,31,66
C,56,50,52
I,93,89,61
R,85,80,42
I,62,26,35
R,49,11,19
R,98,17,73
C,5,54,26
V,66,20,69
I,4,5,49
C,23,31,28
I,16,66,81
I,20,77,15
R,69,10,64
R,21,29,78
V,65,70,87
I,54,24,49
R,2,82,15
C,30,31,22
R,66,55,72
V,5,32,76
R,32,28,38
C,68,35,71
V,56,2,59
I,54,74,52
R,94,28,43
I,42,9,8
R,22,50,64
R,24,10,26
C,90,20,9
C,49,89,66
R,60,83,9
V,54,10,62
R,76,84,66
I,39,70,66
C,44,1,84
I,27,3,59
R,49,34,16
R,38,19,66
I,4,83,33
C,9,39,30
R,58,12,11
R,8,75,13
I,33,1,18
I,1,85,72
C,39,11,49
V,23,12,8
R,96,35,51
C,48,12,88
C,17,76,69
C,49,58,9
I,13,19,33
I,96,22,2
C,37,66,28
C,4,83,66
C,42,23,33
R,31,15,67
V,65,17,36
C,41,64,89
I,13,12,34
V,87,36,75
R,15,0,85
V,94,53,66
I,12,83,69
V,5,21,32
R,42,78,29
I,60,49,8
I,12,27,65
I,12,4,75
C,49,1,21
V,64,79,69
V,93,70,27
R,8,72,46
R,90,89,35
C,69,52,59
R,36,43,29
I,52,40,53
R,37,19,85
R,59,73,79
C,33,41,1
C,2,65,66
C,7,11,28
I,36,26,63
I,86,78,29
I,61,80,16
I,52,49,70
C,90,26,71
I,35,19,74
I,60,32,44
R,85,69,5
C,17,77,8
V,62,7,23
I,42,13,83
R,2,6,84
R,28,5,28
I,87,53,41
R,98,80,53
R,52,53,60
C,27,55,78
C,22,67,2
V,66,1,39
C,42,17,9
V,32,17,22
I,54,12,72
R,9,26,17
V,3,28,74
R,58,19,16
R,23,5,22
R,89,49,9
I,93,21,1
I,57,28,82
C,64,26,16
C,100,9,70
V,81,6,86
C,38,41,53
R,8,46,10
I,87,25,33
R,65,82,66
R,3,76,66
R,11,49,84
C,75,74,82
I,14,43,21
V,64,27,4
C,29,49,7
V,18,49,9
I,83,15,63
I,42,16,1
C,43,56,46
V,86,22,73
C,89,60,61
V,77,59,25
I,41,73,88
R,83,24,20
R,92,44,32
I,3,60,77
V,49,73,54
C,59,30,77
R,37,49,15
V,15,80,81
C,63,47,49
C,92,9,5
I,84,82,42
V,50,32,8
I,45,64,13
V,90,1,80
C,85,1,17
R,42,83,59
C,76,29,52
R,60,17,11
C,75,8,37
I,69,64,49
R,17,51,43
V,44,67,87
R,40,24,40
V,82,61,39
I,73,34,59
R,78,30,17
C,56,54,49
R,99,58,28
V,23,41,26
R,16,88,85
C,82,5,10
V,46,53,69
V,75,2,84
R,5,32,20
C,30,63,66
I,74,43,69
R,70,4,58
I,82,41,63
V,16,20,76
C,21,78,59
C,43,84,83
C,76,79,52
C,51,88,65
V,13,13,72
R,38,67,62
V,61,7,56
V,88,58,30
C,41,66,67
V,27,73,43
C,20,42,24
C,84,82,9
C,22,13,74
R,17,27,3
V,29,20,51
R,29,41,77
V,66,18,75
C,57,43,21
C,56,51,79
C,55,23,38
C,25,39,82
R,90,30,19
C,6,26,63
I,38,76,24
R,91,84,26
V,25,43,12
V,80,15,62
R,54,23,58
I,79,26,36
V,65,30,76
V,56,89,76
I,68,65,52
R,47,50,75
C,39,4,18
V,23,52,3
R,2,41,4
R,63,60,57
V,91,87,50
R,4,0,4
I,53,69,89
C,52,43,46
R,30,24,69
I,98,76,53
I,76,0,74
V,68,38,36
I,24,70,5
C,49,12,88
C,19,86,61
I,54,85,89
V,53,28,30
C,72,65,66
R,10,45,62
I,5,56,32
C,92,88,56
C,86,57,22
R,45,63,60
R,54,9,70
V,84,56,72
V,76,61,88
C,42,88,15
C,13,6,70
R,42,1,77
I,5,85,3
V,27,31,39
I,22,66,55
C,33,63,85
I,99,31,52
V,13,48,33
I,71,67,38
V,27,27,1
I,42,9,71
C,68,89,80
C,28,8,12
C,45,11,39
C,85,69,13
V,75,46,38
C,5,64,62
C,9,21,54
I,97,49,29
C,76,25,35
R,67,83,71
C,34,11,14
I,27,68,78
I,73,7,3
V,96,73,34
C,21,51,24
C,35,49,27
C,70,62,12
C,17,3,10
C,55,73,76
V,52,34,64
C,27,63,10
R,52,79,68
V,9,58,21
R,90,77,81
I,35,73,84
V,16,47,58
V,18,47,59
V,75,65,72
C,96,77,86
I,40,50,49
I,4,57,26
I,42,75,88
C,27,3,32
R,84,17,69
V,9,49,40
V,52,37,65
C,98,60,3
V,43,13,40
I,94,8,51
R,12,34,2
V,93,31,59
I,27,62,64
R,22,15,35
V,24,86,0
R,30,55,66
R,57,57,31
C,52,73,54
C,76,40,86
R,82,33,20
R,99,10,44
V,66,84,50
V,71,21,67
I,21,9,77
R,47,68,79
V,95,59,30
I,98,55,22
R,71,63,15
I,12,72,68
V,18,77,23
V,89,87,5
I,26,33,40
V,57,72,59
C,100,33,47
V,44,45,7
I,70,23,85
V,81,31,75
C,20,29,86
I,43,55,25
C,56,89,3
V,17,38,84
C,11,41,76
C,13,6,43
V,4,38,54
I,32,60,89
I,62,55,77
R,63,38,68
C,39,50,4
C,48,76,13
C,40,81,42
I,46,84,77
V,87,75,53
V,44,44,69
I,34,5,77
V,65,39,29
C,75,21,84
C,1,12,47
V,75,51,27
R,27,28,70
R,1,29,73
R,100,43,0
I,13,39,10
C,17,72,80
I,11,65,0
V,30,54,43
C,95,18,53
I,39,71,34
I,48,24,53
V,35,24,82
V,27,38,40
R,70,12,9
R,41,63,76
C,3,64,69
C,64,21,62
R,51,15,10
R,3,85,69
I,3,20,74
I,63,44,15
V,18,25,85
C,74,76,38
R,26,38,34
V,70,25,30
R,70,75,38
C,16,48,7
I,61,81,39
I,9,83,29
I,54,87,14
I,29,1,51
V,55,20,63
V,48,42,65
V,59,51,56
C,14,43,82
V,25,21,68
R,18,61,39
R,100,50,25
R,46,34,65
V,66,31,63
C,77,46,61
I,5,59,12
R,90,26,75
V,2,25,17
C,63,58,62
C,52,56,13
I,1,51,83
R,33,17,20
I,51,89,68
V,28,67,7
C,40,74,75
C,26,19,69
R,18,72,68
C,31,66,86
V,28,25,28
V,4,20,29
R,56,9,47
R,86,20,84
I,27,6,82
V,23,47,63
I,44,58,79
C,2,0,70
V,29,48,52
V,45,12,38
R,82,72,6
I,98,78,47
C,81,73,36
R,17,27,16
R,32,82,83
R,93,78,17
C,6,68,13
C,22,29,85
V,76,74,27
I,50,84,42
I,75,81,3
V,49,11,14
V,11,65,77
R,46,76,79
I,93,81,67
V,69,23,4
R,87,23,14
I,76,80,88
V,39,87,13
I,54,17,62
I,19,18,53
C,65,42,61
R,67,79,80
V,42,84,36
R,10,69,52
R,36,13,58
C,5,63,14
R,33,51,43
V,11,9,45
V,3,82,45
V,10,11,49
I,27,70,35
R,76,57,9
R,10,0,27
V,87,13,44
R,14,51,53
V,31,66,29
I,20,8,89
I,100,3,10
I,49,50,86
R,64,42,33
V,15,76,59
I,39,38,5
C,86,1,51
V,41,55,5
V,92,1,28
C,36,83,25
C,91,74,31
I,16,76,24
V,98,40,36
R,89,19,48
R,76,61,66
I,3,33,43
V,21,73,27
I,97,15,70
I,7,0,85
V,21,38,21
R,52,26,86
V,52,3,5
C,81,70,72
R,87,19,17
I,45,52,80
I,56,83,29
R,2,32,66
C,49,21,32
I,44,36,23
V,35,62,21
I,85,66,23
C,57,20,62
V,3,88,68
R,98,4,16
C,98,69,88
C,19,75,69
V,44,27,41
I,25,12,16
R,95,28,49
C,5,3,85
I,56,46,32
C,40,64,14
I,56,46,60
C,25,39,76
I,29,83,22
V,45,84,38
R,26,2,68
R,50,69,77
C,22,25,84
C,1,15,4
R,36,13,42
R,68,13,80
I,98,10,65
I,18,70,28
I,29,79,11
I,73,67,50
I,55,19,0
I,77,66,69
V,30,34,69
V,11,23,32
I,6,76,6
I,41,9,52
R,86,2,65
C,43,58,65
V,43,45,40
V,63,50,18
R,71,17,55
R,56,25,12
I,21,81,15
V,66,31,22
V,44,36,39
R,72,84,40
