type,value,start_node,end_node
C,70,0,1
V,62,2,3
C,38,3,4
C,26,4,0
C,29,3,5
I,84,5,1
C,36,0,6
V,58,7,8
C,32,8,9
R,87,9,10
V,11,10,2
V,34,4,8
R,4,5,8
I,77,8,9
C,6,6,7
V,14,0,8
V,34,2,4
I,50,0,4
I,97,9,8
V,34,4,6
C,80,3,4
R,17,6,3
C,88,0,10
V,62,6,2
V,2,0,1
I,50,6,4
V,44,1,5
R,74,5,2
R,99,7,9
I,36,10,6
V,33,5,9
V,7,10,8
R,66,5,8
I,84,5,4
I,1,10,0
I,98,3,1
I,38,10,3
V,93,4,9
R,58,7,6
V,35,6,2
I,36,0,6
I,29,9,1
C,84,1,9
I,57,9,0
V,35,1,5
R,26,10,0
V,70,1,8
R,20,4,3
C,18,0,6
I,64,3,8
I,71,6,9
V,39,6,2
R,38,5,10
V,93,10,3
C,13,10,7
R,49,3,7
C,46,2,1
I,94,6,2
V,100,10,0
C,10,7,0
R,85,2,7
I,86,1,3
I,68,4,8
R,20,5,6
C,2,2,9
C,18,0,2
I,37,6,7
R,33,2,3
V,42,9,6
R,79,9,6
C,62,10,2
C,91,4,10
V,68,7,5
R,35,9,10
V,52,6,4
V,12,1,9
R,60,4,2
V,17,6,3
R,43,6,7
V,12,3,0
R,21,3,5
V,77,2,9
V,59,5,3
C,98,2,5
V,62,3,8
I,89,1,10
C,77,2,3
I,27,3,6
C,32,10,4
I,16,5,9
C,95,2,10
V,85,8,5
R,90,7,5
R,98,1,3
I,16,3,8
V,25,1,4
V,23,6,9
R,1,5,2
R,11,2,0
V,84,1,9
I,32,10,4
I,25,2,0
R,57,2,9
R,40,3,4
C,45,7,1
R,45,7,2
C,81,0,1
