type,value,start_node,end_node
I,38,0,1
C,100,2,3
R,68,3,4
C,15,4,5
I,43,5,6
R,24,6,0
I,30,0,7
V,57,8,9
R,88,9,10
R,71,10,11
C,28,11,12
R,57,12,13
I,22,13,5
I,86,10,14
I,17,15,16
R,80,16,17
R,20,17,18
R,13,18,19
V,26,19,20
V,86,20,12
V,1,5,21
C,11,21,10
V,74,5,17
R,3,19,4
C,54,2,18
C,62,15,17
V,47,13,1
C,16,19,14
I,97,18,3
R,67,17,8
V,81,8,4
R,82,16,11
C,21,18,2
I,34,4,18
V,42,14,16
R,13,4,10
R,18,9,20
R,23,6,17
C,23,4,13
I,4,2,17
V,95,7,0
C,90,9,17
V,81,10,7
C,47,11,16
R,48,17,1
I,47,15,20
I,82,16,1
I,20,5,16
R,60,12,7
V,40,5,9
R,86,4,14
V,9,8,19
V,96,13,12
V,32,3,8
I,3,12,14
C,83,8,5
R,47,18,1
I,15,8,13
C,14,15,13
R,90,7,10
V,56,1,11
I,59,21,0
R,16,2,7
R,85,3,1
R,40,18,13
I,51,18,6
V,60,20,3
V,75,1,16
V,8,18,15
I,35,20,4
R,59,16,13
R,44,5,20
C,87,17,20
R,22,13,2
R,2,7,13
I,39,0,8
R,46,13,20
V,10,19,14
V,37,0,12
C,96,9,6
I,87,8,16
R,79,3,2
R,96,13,15
I,14,15,3
V,51,20,1
I,61,19,17
R,23,3,19
C,47,6,1
C,33,13,2
V,93,3,14
R,29,8,9
R,30,18,17
R,60,17,14
C,92,10,3
V,54,17,5
V,92,11,21
V,36,1,4
R,20,11,20
C,44,12,7
R,40,15,6
I,5,9,8
R,34,5,6
C,24,8,12
I,30,10,18
V,43,17,20
R,31,3,19
I,62,0,12
R,7,20,11
C,30,21,7
V,38,1,7
V,84,12,6
C,10,18,19
I,64,19,1
V,55,4,15
V,62,11,1
I,52,0,21
R,1,16,20
V,40,6,21
I,98,11,7
V,93,13,6
R,85,16,1
R,81,8,14
R,47,11,2
V,99,3,5
I,34,8,21
R,76,12,8
C,66,12,0
R,24,0,15
I,13,0,20
R,39,20,18
R,72,14,8
I,69,0,4
V,23,0,17
C,67,5,3
I,96,13,10
V,52,19,9
I,55,10,1
I,27,8,5
I,14,8,6
R,57,16,7
R,87,8,15
I,71,18,16
C,26,20,15
I,56,21,4
I,4,11,3
R,41,12,17
C,38,20,14
I,31,0,16
I,90,18,16
R,45,11,9
V,56,14,6
V,22,5,17
C,30,2,11
C,2,21,11
R,11,12,18
C,58,3,15
R,82,18,20
R,63,20,17
I,24,13,12
C,76,0,19
C,7,1,3
C,93,2,16
I,25,12,16
R,49,5,15
I,42,20,0
R,97,15,16
I,50,18,13
V,64,21,15
C,8,4,11
R,37,21,9
V,3,17,16
C,29,15,12
